university_id,year,source,total_students,students_per_staff,international_student_percentage,international_student_is_true_percentage,international_student_score_qs,faculty_student_score_qs
U01991,2024,THE_2024,1725,10.8,2.0,True,,
U01992,2024,THE_2024,9131,14.6,7.0,True,,
U01993,2024,THE_2024,6909,16.0,3.0,True,,
U01994,2024,THE_2024,12622,36.9,1.0,True,,
U01995,2024,THE_2024,15780,16.0,21.0,True,,
U01996,2024,THE_2024,11085,17.6,12.0,True,,
U01997,2024,THE_2024,17744,20.3,2.0,True,,
U01998,2024,THE_2024,15863,39.0,7.0,True,,
U01999,2024,THE_2024,16408,13.0,6.0,True,,
U02000,2024,THE_2024,4549,10.1,8.0,True,,
U02001,2024,THE_2024,3174,20.1,22.0,True,,
U02002,2024,THE_2024,14085,19.4,25.0,True,,
U02003,2024,THE_2024,30895,20.0,1.0,True,,
U02004,2024,THE_2024,4771,14.3,1.0,True,,
U02005,2024,THE_2024,2034,10.8,15.0,True,,
U02006,2024,THE_2024,503,9.7,1.0,True,,
U02007,2024,THE_2024,26883,14.0,16.0,True,,
U02008,2024,THE_2024,15779,39.0,6.0,True,,
U02009,2024,THE_2024,3193,30.7,0.0,True,,
U02010,2024,THE_2024,5501,17.7,7.0,True,,
U02011,2024,THE_2024,1810,4.3,0.0,True,,
U02012,2024,THE_2024,39257,16.3,1.0,True,,
U02013,2024,THE_2024,9835,12.9,45.0,True,,
U02014,2024,THE_2024,7495,17.4,10.0,True,,
U02015,2024,THE_2024,14204,29.7,3.0,True,,
U02016,2024,THE_2024,1052,9.8,0.0,True,,
U02017,2024,THE_2024,18214,22.5,3.0,True,,
U02018,2024,THE_2024,7154,14.0,3.0,True,,
U02019,2024,THE_2024,5771,7.3,7.0,True,,
U02020,2024,THE_2024,10606,25.0,5.0,True,,
U02021,2024,THE_2024,11262,35.3,1.0,True,,
U02022,2024,THE_2024,28816,7.2,3.0,True,,
U02023,2024,THE_2024,15113,29.7,3.0,True,,
U02024,2024,THE_2024,6714,5.9,0.0,True,,
U02025,2024,THE_2024,24322,16.4,0.0,True,,
U02026,2024,THE_2024,9711,17.9,2.0,True,,
U02027,2024,THE_2024,8563,15.9,2.0,True,,
U02028,2024,THE_2024,38087,21.1,0.0,True,,
U02029,2024,THE_2024,14234,21.4,0.0,True,,
U02030,2024,THE_2024,58922,31.0,4.0,True,,
U02031,2024,THE_2024,9302,13.5,7.0,True,,
U02032,2024,THE_2024,18594,16.4,1.0,True,,
U02033,2024,THE_2024,74001,21.8,1.0,True,,
U02034,2024,THE_2024,9873,16.8,4.0,True,,
U02035,2024,THE_2024,43027,25.4,0.0,True,,
U02036,2024,THE_2024,3622,11.8,5.0,True,,
U02037,2024,THE_2024,15185,14.2,4.0,True,,
U02038,2024,THE_2024,15370,21.8,4.0,True,,
U02039,2024,THE_2024,1992,8.8,8.0,True,,
U02040,2024,THE_2024,9626,20.6,34.0,True,,
U02041,2024,THE_2024,46097,13.6,1.0,True,,
U02042,2024,THE_2024,10648,14.8,3.0,True,,
U02043,2024,THE_2024,7805,18.3,0.0,True,,
U02044,2024,THE_2024,11153,24.1,1.0,True,,
U02045,2024,THE_2024,7764,13.5,5.0,True,,
U02046,2024,THE_2024,9665,18.1,20.0,True,,
U02047,2024,THE_2024,29691,10.1,1.0,True,,
U02048,2024,THE_2024,13125,19.5,15.0,True,,
U02049,2024,THE_2024,6397,25.6,1.0,True,,
U02050,2024,THE_2024,10860,18.9,17.0,True,,
U02051,2024,THE_2024,20247,24.5,3.0,True,,
U02052,2024,THE_2024,27720,20.7,2.0,True,,
U02053,2024,THE_2024,7052,17.2,4.0,True,,
U02054,2024,THE_2024,4136,16.2,1.0,True,,
U02055,2024,THE_2024,30174,18.2,2.0,True,,
U02056,2024,THE_2024,34884,14.8,2.0,True,,
U02057,2024,THE_2024,9977,10.5,2.0,True,,
U02058,2024,THE_2024,29461,17.9,0.0,True,,
U02059,2024,THE_2024,56667,23.7,3.0,True,,
U02060,2024,THE_2024,11555,7.7,3.0,True,,
U02061,2024,THE_2024,21641,33.4,9.0,True,,
U02062,2024,THE_2024,48306,28.7,0.0,True,,
U02063,2024,THE_2024,26664,30.6,0.0,True,,
U02064,2024,THE_2024,9101,11.3,2.0,True,,
U02065,2024,THE_2024,4659,15.5,5.0,True,,
U02066,2024,THE_2024,51907,37.2,6.0,True,,
U02067,2024,THE_2024,18805,25.3,1.0,True,,
U02068,2024,THE_2024,24728,13.3,1.0,True,,
U02069,2024,THE_2024,25332,13.3,1.0,True,,
U02070,2024,THE_2024,14733,18.3,1.0,True,,
U02071,2024,THE_2024,39031,15.6,1.0,True,,
U02072,2024,THE_2024,34549,12.8,0.0,True,,
U02073,2024,THE_2024,42906,16.7,0.0,True,,
U02074,2024,THE_2024,28741,14.6,1.0,True,,
U02075,2024,THE_2024,25700,14.1,1.0,True,,
U02076,2024,THE_2024,17866,9.7,2.0,True,,
U02077,2024,THE_2024,22812,29.7,3.0,True,,
U02078,2024,THE_2024,34779,22.8,1.0,True,,
U02079,2024,THE_2024,12157,23.2,1.0,True,,
U02080,2024,THE_2024,39209,8.2,6.0,True,,
U02081,2024,THE_2024,41736,17.0,3.0,True,,
U02082,2024,THE_2024,9258,17.0,13.0,True,,
U02083,2024,THE_2024,22852,18.0,3.0,True,,
U02084,2024,THE_2024,11709,17.6,0.0,True,,
U02085,2024,THE_2024,19023,34.3,1.0,True,,
U02086,2024,THE_2024,6445,19.6,0.0,True,,
U02087,2024,THE_2024,16536,12.5,2.0,True,,
U02088,2024,THE_2024,6048,20.0,6.0,True,,
U02089,2024,THE_2024,125790,35.7,2.0,True,,
U02090,2024,THE_2024,13422,27.9,12.0,True,,
U02091,2024,THE_2024,5338,24.4,0.0,True,,
U02092,2024,THE_2024,6334,12.8,3.0,True,,
U02093,2024,THE_2024,2603,4.6,1.0,True,,
U02094,2024,THE_2024,66964,88.7,3.0,True,,
U02095,2024,THE_2024,44187,199.9,2.0,True,,
U02096,2024,THE_2024,15400,13.4,4.0,True,,
U02097,2024,THE_2024,52921,39.2,0.0,True,,
U02098,2024,THE_2024,12885,15.7,3.0,True,,
U02099,2024,THE_2024,1913,14.3,0.0,True,,
U02100,2024,THE_2024,11567,27.9,15.0,True,,
U02101,2024,THE_2024,10484,16.0,14.0,True,,
U02102,2024,THE_2024,15254,18.7,2.0,True,,
U02103,2024,THE_2024,25759,15.0,2.0,True,,
U02104,2024,THE_2024,1095,0.9,0.0,True,,
U02105,2024,THE_2024,9173,9.6,9.0,True,,
U02106,2024,THE_2024,6309,9.6,2.0,True,,
U02107,2024,THE_2024,47709,42.4,24.0,True,,
U02108,2024,THE_2024,7659,16.5,0.0,True,,
U02109,2024,THE_2024,12604,16.8,3.0,True,,
U02110,2024,THE_2024,5654,12.0,12.0,True,,
U02111,2024,THE_2024,8628,5.2,0.0,True,,
U02112,2024,THE_2024,17602,14.6,2.0,True,,
U02113,2024,THE_2024,7181,13.4,12.0,True,,
U02114,2024,THE_2024,3481,12.1,4.0,True,,
U02115,2024,THE_2024,11153,6.4,18.0,True,,
U02116,2024,THE_2024,8361,14.9,3.0,True,,
U02117,2024,THE_2024,17175,14.5,2.0,True,,
U02118,2024,THE_2024,115156,45.9,1.0,True,,
U02119,2024,THE_2024,8167,22.8,1.0,True,,
U02120,2024,THE_2024,6884,5.7,16.0,True,,
U02121,2024,THE_2024,10237,7.3,5.0,True,,
U02122,2024,THE_2024,10849,5.7,44.0,True,,
U02123,2024,THE_2024,4298,9.8,14.0,True,,
U02124,2024,THE_2024,60865,42.1,1.0,True,,
U02125,2024,THE_2024,6983,8.3,3.0,True,,
U02126,2024,THE_2024,87462,41.7,3.0,True,,
U02127,2024,THE_2024,18846,8.5,2.0,True,,
U02128,2024,THE_2024,6973,14.6,7.0,True,,
U02129,2024,THE_2024,15468,12.8,12.0,True,,
U02130,2024,THE_2024,14248,20.7,14.0,True,,
U02131,2024,THE_2024,2127,10.2,12.0,True,,
U02132,2024,THE_2024,28916,21.6,3.0,True,,
U02133,2024,THE_2024,8459,15.0,8.0,True,,
U02134,2024,THE_2024,7618,22.7,6.0,True,,
U02135,2024,THE_2024,56586,22.0,1.0,True,,
U02136,2024,THE_2024,80478,67.5,4.0,True,,
U02137,2024,THE_2024,3820,15.9,0.0,True,,
U02138,2024,THE_2024,28128,33.1,3.0,True,,
U02139,2024,THE_2024,5032,9.5,7.0,True,,
U02140,2024,THE_2024,43108,11.7,1.0,True,,
U02141,2024,THE_2024,2678,14.5,6.0,True,,
U02142,2024,THE_2024,7478,10.1,2.0,True,,
U02143,2024,THE_2024,5096,13.7,6.0,True,,
U02144,2024,THE_2024,35218,23.4,16.0,True,,
U02145,2024,THE_2024,14105,13.9,15.0,True,,
U02146,2024,THE_2024,7060,10.3,24.0,True,,
U02147,2024,THE_2024,5499,23.1,5.0,True,,
U02148,2024,THE_2024,9613,6.9,4.0,True,,
U02149,2024,THE_2024,19211,16.9,5.0,True,,
U02150,2024,THE_2024,27960,7.3,1.0,True,,
U02151,2024,THE_2024,18104,26.2,1.0,True,,
U02152,2024,THE_2024,28879,12.9,2.0,True,,
U02153,2024,THE_2024,29241,28.3,0.0,True,,
U02154,2024,THE_2024,43535,15.2,1.0,True,,
U02155,2024,THE_2024,11828,43.0,33.0,True,,
U02156,2024,THE_2024,42153,19.4,6.0,True,,
U02157,2024,THE_2024,7941,10.9,7.0,True,,
U02158,2024,THE_2024,1915,1.4,0.0,True,,
U02159,2024,THE_2024,1294,3.3,0.0,True,,
U02160,2024,THE_2024,10360,13.1,3.0,True,,
U02161,2024,THE_2024,32183,14.0,8.0,True,,
U02162,2024,THE_2024,3537,7.9,7.0,True,,
U02163,2024,THE_2024,8170,26.4,1.0,True,,
U02164,2024,THE_2024,13458,22.1,1.0,True,,
U02165,2024,THE_2024,6260,13.0,2.0,True,,
U02166,2024,THE_2024,26472,10.5,2.0,True,,
U02167,2024,THE_2024,1163,3.2,4.0,True,,
U02168,2024,THE_2024,3668,1.6,0.0,True,,
U02169,2024,THE_2024,32675,29.4,0.0,True,,
U02170,2024,THE_2024,64200,27.6,0.0,True,,
U02171,2024,THE_2024,16357,23.7,26.0,True,,
U02172,2024,THE_2024,25887,13.7,2.0,True,,
U02173,2024,THE_2024,28160,7.4,2.0,True,,
U02174,2024,THE_2024,61914,33.0,1.0,True,,
U02175,2024,THE_2024,33002,15.9,2.0,True,,
U02176,2024,THE_2024,7276,15.0,0.0,True,,
U02177,2024,THE_2024,8939,22.9,14.0,True,,
U02178,2024,THE_2024,821,0.8,1.0,True,,
U02179,2024,THE_2024,8712,13.6,20.0,True,,
U02180,2024,THE_2024,12271,17.7,7.0,True,,
U02181,2024,THE_2024,13320,16.0,42.0,True,,
U02182,2024,THE_2024,30701,20.4,0.0,True,,
U02183,2024,THE_2024,12510,15.5,0.0,True,,
U02184,2024,THE_2024,10496,31.8,4.0,True,,
U02185,2024,THE_2024,6935,33.2,4.0,True,,
U02186,2024,THE_2024,4170,15.6,19.0,True,,
U02187,2024,THE_2024,28703,21.7,2.0,True,,
U02188,2024,THE_2024,4447,15.3,1.0,True,,
U02189,2024,THE_2024,4378,18.3,0.0,True,,
U02190,2024,THE_2024,5424,13.7,0.0,True,,
U02191,2024,THE_2024,2602,10.4,8.0,True,,
U02192,2024,THE_2024,8891,10.6,3.0,True,,
U02193,2024,THE_2024,482541,30.9,0.0,True,,
U02194,2024,THE_2024,17124,11.4,2.0,True,,
U02195,2024,THE_2024,3050,8.9,8.0,True,,
U02196,2024,THE_2024,35499,36.0,37.0,True,,
U02197,2024,THE_2024,12990,24.3,0.0,True,,
U02198,2024,THE_2024,16137,16.6,6.0,True,,
U02199,2024,THE_2024,21261,10.7,6.0,True,,
U02200,2024,THE_2024,9943,14.4,2.0,True,,
U02201,2024,THE_2024,11848,29.4,1.0,True,,
U02202,2024,THE_2024,4512,15.3,2.0,True,,
U02203,2024,THE_2024,6577,10.5,5.0,True,,
U02204,2024,THE_2024,8553,13.6,1.0,True,,
U02205,2024,THE_2024,10959,46.2,2.0,True,,
U02206,2024,THE_2024,15142,23.9,6.0,True,,
U02207,2024,THE_2024,7099,16.7,4.0,True,,
U02208,2024,THE_2024,23369,15.8,1.0,True,,
U02209,2024,THE_2024,33943,20.6,0.0,True,,
U02210,2024,THE_2024,14112,18.6,3.0,True,,
U02211,2024,THE_2024,8657,8.8,2.0,True,,
U02212,2024,THE_2024,4616,6.2,5.0,True,,
U02213,2024,THE_2024,6236,25.8,0.0,True,,
U02214,2024,THE_2024,10592,10.4,1.0,True,,
U02215,2024,THE_2024,20976,24.6,2.0,True,,
U02216,2024,THE_2024,9611,23.5,0.0,True,,
U02217,2024,THE_2024,5278,10.9,1.0,True,,
U02218,2024,THE_2024,18260,31.0,5.0,True,,
U02219,2024,THE_2024,25108,22.5,0.0,True,,
U02220,2024,THE_2024,18030,20.9,1.0,True,,
U02221,2024,THE_2024,24983,19.5,1.0,True,,
U02222,2024,THE_2024,122962,91.8,1.0,True,,
U02223,2024,THE_2024,42485,21.3,1.0,True,,
U02224,2024,THE_2024,2547,5.7,3.0,True,,
U02225,2024,THE_2024,6582,11.1,7.0,True,,
U02226,2024,THE_2024,9660,10.7,1.0,True,,
U02227,2024,THE_2024,5002,10.7,4.0,True,,
U02228,2024,THE_2024,19511,22.2,8.0,True,,
U02229,2024,THE_2024,10531,28.4,3.0,True,,
U02230,2024,THE_2024,26956,15.5,0.0,True,,
U02231,2024,THE_2024,20302,10.1,2.0,True,,
U02232,2024,THE_2024,10382,14.8,5.0,True,,
U02233,2024,THE_2024,70464,27.6,6.0,True,,
U02234,2024,THE_2024,21060,23.3,12.0,True,,
U02235,2024,THE_2024,18360,13.6,0.0,True,,
U02236,2024,THE_2024,13691,14.1,2.0,True,,
U02237,2024,THE_2024,7506,18.7,5.0,True,,
U02238,2024,THE_2024,36463,15.0,2.0,True,,
U02239,2024,THE_2024,27413,29.6,0.0,True,,
U02240,2024,THE_2024,19128,19.6,0.0,True,,
U02241,2024,THE_2024,67944,21.7,3.0,True,,
U02242,2024,THE_2024,38030,11.9,2.0,True,,
U02243,2024,THE_2024,13970,13.3,3.0,True,,
U02244,2024,THE_2024,27867,23.7,1.0,True,,
U02245,2024,THE_2024,40752,23.7,1.0,True,,
U02246,2024,THE_2024,14066,15.6,20.0,True,,
U02247,2024,THE_2024,47837,25.8,0.0,True,,
U02248,2024,THE_2024,9010,18.6,6.0,True,,
U02249,2024,THE_2024,22563,14.0,2.0,True,,
U02250,2024,THE_2024,9925,7.3,0.0,True,,
U02251,2024,THE_2024,6471,10.8,3.0,True,,
U02252,2024,THE_2024,10386,16.3,13.0,True,,
U02253,2024,THE_2024,12662,25.5,1.0,True,,
U02254,2024,THE_2024,12245,36.9,4.0,True,,
U02255,2024,THE_2024,30508,21.5,0.0,True,,
U02256,2024,THE_2024,29433,20.4,1.0,True,,
U02257,2024,THE_2024,23820,22.1,9.0,True,,
U02258,2024,THE_2024,13417,14.4,5.0,True,,
U02259,2024,THE_2024,55332,14.4,1.0,True,,
U02260,2024,THE_2024,24431,17.4,2.0,True,,
U02261,2024,THE_2024,8696,18.5,8.0,True,,
U02262,2024,THE_2024,41901,24.2,10.0,True,,
U02263,2024,THE_2024,27456,58.2,0.0,True,,
U02264,2024,THE_2024,10567,19.9,20.0,True,,
U02265,2024,THE_2024,10064,22.6,0.0,True,,
U02266,2024,THE_2024,11528,20.3,3.0,True,,
U02267,2024,THE_2024,10891,21.1,3.0,True,,
U02268,2024,THE_2024,9879,22.9,0.0,True,,
U02269,2024,THE_2024,15054,30.4,0.0,True,,
U02270,2024,THE_2024,16305,14.7,0.0,True,,
U02271,2024,THE_2024,28224,17.9,3.0,True,,
U02272,2024,THE_2024,18816,21.0,0.0,True,,
U02273,2024,THE_2024,6612,13.6,3.0,True,,
U02274,2024,THE_2024,9986,16.3,1.0,True,,
U02275,2024,THE_2024,11226,24.3,2.0,True,,
U02276,2024,THE_2024,9979,24.4,2.0,True,,
U02277,2024,THE_2024,23152,23.5,6.0,True,,
U02278,2024,THE_2024,23437,34.5,2.0,True,,
U02279,2024,THE_2024,8929,17.1,2.0,True,,
U02280,2024,THE_2024,26161,35.6,4.0,True,,
U02281,2024,THE_2024,14288,9.3,0.0,True,,
U02282,2024,THE_2024,9765,21.0,7.0,True,,
U02283,2024,THE_2024,17316,15.3,3.0,True,,
U02284,2024,THE_2024,4709,15.9,0.0,True,,
U02285,2024,THE_2024,36666,21.1,0.0,True,,
U02286,2024,THE_2024,16714,27.4,0.0,True,,
U02287,2024,THE_2024,32454,17.5,4.0,True,,
U02288,2024,THE_2024,1314,1.2,1.0,True,,
U02289,2024,THE_2024,44749,44.4,19.0,True,,
U02290,2024,THE_2024,12481,16.0,22.0,True,,
U02291,2024,THE_2024,11298,18.8,1.0,True,,
U02292,2024,THE_2024,12702,6.8,2.0,True,,
U02293,2024,THE_2024,24096,21.9,4.0,True,,
U02294,2024,THE_2024,30301,17.5,7.0,True,,
U02295,2024,THE_2024,7105,22.8,0.0,True,,
U02296,2024,THE_2024,18706,12.2,0.0,True,,
U02297,2024,THE_2024,12529,9.9,0.0,True,,
U02298,2024,THE_2024,17433,26.5,0.0,True,,
U02299,2024,THE_2024,4183,11.6,1.0,True,,
U02300,2024,THE_2024,8608,17.3,1.0,True,,
U02301,2024,THE_2024,37016,19.2,0.0,True,,
U02302,2024,THE_2024,26725,15.0,1.0,True,,
U02303,2024,THE_2024,14799,16.3,1.0,True,,
U02304,2024,THE_2024,46837,17.7,0.0,True,,
U02305,2024,THE_2024,14347,12.3,0.0,True,,
U02306,2024,THE_2024,8687,12.4,0.0,True,,
U02307,2024,THE_2024,26133,16.0,0.0,True,,
U02308,2024,THE_2024,70629,20.8,1.0,True,,
U02309,2024,THE_2024,21048,20.3,0.0,True,,
U02310,2024,THE_2024,32394,16.2,1.0,True,,
U02311,2024,THE_2024,4803,7.6,2.0,True,,
U02312,2024,THE_2024,19536,8.7,1.0,True,,
U02313,2024,THE_2024,12714,12.4,1.0,True,,
U02314,2024,THE_2024,31977,38.1,12.0,True,,
U02315,2024,THE_2024,13357,20.8,9.0,True,,
U02316,2024,THE_2024,23730,13.9,1.0,True,,
U02317,2024,THE_2024,2820,11.8,3.0,True,,
U02318,2024,THE_2024,9765,10.8,26.0,True,,
U02319,2024,THE_2024,140348,19.3,0.0,True,,
U02320,2024,THE_2024,30317,21.4,2.0,True,,
U02321,2024,THE_2024,9371,12.2,7.0,True,,
U02322,2024,THE_2024,38942,16.6,0.0,True,,
U02323,2024,THE_2024,50518,88.2,2.0,True,,
U02324,2024,THE_2024,30200,22.0,1.0,True,,
U02325,2024,THE_2024,15584,9.0,5.0,True,,
U02326,2024,THE_2024,19612,6.8,1.0,True,,
U02327,2024,THE_2024,7325,11.3,1.0,True,,
U02328,2024,THE_2024,10501,22.6,4.0,True,,
U02329,2024,THE_2024,29180,37.7,5.0,True,,
U02330,2024,THE_2024,6540,12.4,3.0,True,,
U02331,2024,THE_2024,7741,14.8,3.0,True,,
U02332,2024,THE_2024,21413,23.4,1.0,True,,
U02333,2024,THE_2024,11396,11.4,6.0,True,,
U02334,2024,THE_2024,36388,22.2,3.0,True,,
U02335,2024,THE_2024,59370,38.0,2.0,True,,
U02336,2024,THE_2024,9732,10.6,13.0,True,,
U02337,2024,THE_2024,22998,26.5,4.0,True,,
U02338,2024,THE_2024,26110,20.0,16.0,True,,
U02339,2024,THE_2024,3652,16.8,6.0,True,,
U02340,2024,THE_2024,5316,13.6,3.0,True,,
U02341,2024,THE_2024,6750,14.7,2.0,True,,
U02342,2024,THE_2024,7887,17.7,3.0,True,,
U02343,2024,THE_2024,10010,11.2,3.0,True,,
U02344,2024,THE_2024,36654,30.2,0.0,True,,
U02345,2024,THE_2024,20774,15.1,1.0,True,,
U02346,2024,THE_2024,23690,22.4,0.0,True,,
U02347,2024,THE_2024,17730,14.5,4.0,True,,
U02348,2024,THE_2024,1063,2.1,1.0,True,,
U02349,2024,THE_2024,30026,12.3,4.0,True,,
U02350,2024,THE_2024,30690,14.0,5.0,True,,
U02351,2024,THE_2024,33148,26.4,0.0,True,,
U02352,2024,THE_2024,18233,36.8,12.0,True,,
U02353,2024,THE_2024,7516,16.7,12.0,True,,
U02354,2024,THE_2024,5891,10.7,31.0,True,,
U02355,2024,THE_2024,17699,15.6,3.0,True,,
U02356,2024,THE_2024,14842,18.5,7.0,True,,
U02357,2024,THE_2024,21735,15.8,0.0,True,,
U02358,2024,THE_2024,27869,47.7,1.0,True,,
U02359,2024,THE_2024,12506,24.6,17.0,True,,
U02360,2024,THE_2024,66547,47.2,2.0,True,,
U02361,2024,THE_2024,5459,8.3,1.0,True,,
U02362,2024,THE_2024,2579,20.3,2.0,True,,
U02363,2024,THE_2024,6553,18.3,2.0,True,,
U02364,2024,THE_2024,12551,21.9,2.0,True,,
U02365,2024,THE_2024,28289,53.1,0.0,True,,
U02366,2024,THE_2024,30088,29.8,0.0,True,,
U02367,2024,THE_2024,28722,35.6,0.0,True,,
U02368,2024,THE_2024,11857,21.3,0.0,True,,
U02369,2024,THE_2024,3991,21.3,4.0,True,,
U02370,2024,THE_2024,7355,11.6,2.0,True,,
U02371,2024,THE_2024,19457,10.6,12.0,True,,
U02372,2024,THE_2024,21633,14.0,9.0,True,,
U02373,2024,THE_2024,21220,10.9,1.0,True,,
U02374,2024,THE_2024,5995,17.4,0.0,True,,
U02375,2024,THE_2024,18173,29.4,2.0,True,,
U02376,2024,THE_2024,12042,27.0,4.0,True,,
U02377,2024,THE_2024,27487,28.1,0.0,True,,
U02378,2024,THE_2024,37679,30.2,2.0,True,,
U02379,2024,THE_2024,9238,19.9,3.0,True,,
U02380,2024,THE_2024,16937,11.7,9.0,True,,
U02381,2024,THE_2024,21663,23.8,0.0,True,,
U02382,2024,THE_2024,6834,14.2,10.0,True,,
U02383,2024,THE_2024,22644,12.1,1.0,True,,
U02384,2024,THE_2024,15000,30.7,1.0,True,,
U02385,2024,THE_2024,32215,22.6,1.0,True,,
U02386,2024,THE_2024,45510,33.6,0.0,True,,
U02387,2024,THE_2024,18146,21.6,11.0,True,,
U02388,2024,THE_2024,5447,7.4,3.0,True,,
U02389,2024,THE_2024,35110,17.7,1.0,True,,
U02390,2024,THE_2024,84135,82.1,1.0,True,,
U02391,2024,THE_2024,15618,20.3,2.0,True,,
U02392,2024,THE_2024,10148,16.0,13.0,True,,
U02393,2024,THE_2024,12468,13.3,7.0,True,,
U02394,2024,THE_2024,59250,20.2,0.0,True,,
U02395,2024,THE_2024,80390,71.0,0.0,True,,
U02396,2024,THE_2024,43829,20.8,0.0,True,,
U02397,2024,THE_2024,3364,20.5,6.0,True,,
U02398,2024,THE_2024,10130,25.8,8.0,True,,
U02399,2024,THE_2024,2592,8.7,5.0,True,,
U02400,2024,THE_2024,13080,9.8,5.0,True,,
U02401,2024,THE_2024,11251,22.5,3.0,True,,
U02402,2024,THE_2024,5853,14.7,9.0,True,,
U02403,2024,THE_2024,174780,16.9,1.0,True,,
U02404,2024,THE_2024,20913,11.0,3.0,True,,
U02405,2024,THE_2024,11134,19.5,1.0,True,,
U02406,2024,THE_2024,5637,23.8,2.0,True,,
U02407,2024,THE_2024,5916,25.0,4.0,True,,
U02408,2024,THE_2024,8693,4.6,3.0,True,,
U02409,2024,THE_2024,16591,16.3,5.0,True,,
U02410,2024,THE_2024,16191,12.3,1.0,True,,
U02411,2024,THE_2024,7415,20.6,1.0,True,,
U02412,2024,THE_2024,12878,24.0,0.0,True,,
U02413,2024,THE_2024,35066,28.0,1.0,True,,
U02414,2024,THE_2024,7931,14.7,4.0,True,,
U02415,2024,THE_2024,33856,15.9,0.0,True,,
U02416,2024,THE_2024,18917,8.0,11.0,True,,
U02417,2024,THE_2024,13471,17.3,0.0,True,,
U02418,2024,THE_2024,12179,12.2,4.0,True,,
U02419,2024,THE_2024,8341,14.9,9.0,True,,
U02420,2024,THE_2024,6539,5.4,11.0,True,,
U02421,2024,THE_2024,7523,13.4,4.0,True,,
U02422,2024,THE_2024,82463,23.6,1.0,True,,
U02423,2024,THE_2024,18426,9.7,0.0,True,,
U02424,2024,THE_2024,29679,22.5,0.0,True,,
U02425,2024,THE_2024,11795,11.6,17.0,True,,
U02426,2024,THE_2024,5381,8.5,2.0,True,,
U02427,2024,THE_2024,14088,20.1,5.0,True,,
U02428,2024,THE_2024,12150,14.0,13.0,True,,
U02429,2024,THE_2024,38149,18.3,14.0,True,,
U02430,2024,THE_2024,25443,21.9,1.0,True,,
U02431,2024,THE_2024,11050,18.7,0.0,True,,
U02432,2024,THE_2024,7407,35.4,1.0,True,,
U02433,2024,THE_2024,3132,5.5,1.0,True,,
U02434,2024,THE_2024,17355,12.5,7.0,True,,
U02435,2024,THE_2024,33761,22.0,3.0,True,,
U02436,2024,THE_2024,5462,7.0,14.0,True,,
U02437,2024,THE_2024,428888,120.3,1.0,True,,
U02438,2024,THE_2024,33268,16.0,0.0,True,,
U02439,2024,THE_2024,12801,39.4,1.0,True,,
U02440,2024,THE_2024,17934,17.2,12.0,True,,
U02441,2024,THE_2024,8719,10.2,9.0,True,,
U02442,2024,THE_2024,9845,12.0,5.0,True,,
U02443,2024,THE_2024,21435,16.9,0.0,True,,
U02444,2024,THE_2024,17256,17.1,0.0,True,,
U02445,2024,THE_2024,29166,23.2,4.0,True,,
U02446,2024,THE_2024,11846,18.7,3.0,True,,
U02447,2024,THE_2024,37267,36.0,1.0,True,,
U02448,2024,THE_2024,31493,17.1,0.0,True,,
U02449,2024,THE_2024,14306,29.1,27.0,True,,
U02450,2024,THE_2024,28532,31.4,1.0,True,,
U02451,2024,THE_2024,5896,10.3,23.0,True,,
U02452,2024,THE_2024,8140,14.2,0.0,True,,
U02453,2024,THE_2024,12407,16.9,4.0,True,,
U02454,2024,THE_2024,13907,18.7,1.0,True,,
U02455,2024,THE_2024,8761,21.8,29.0,True,,
U02456,2024,THE_2024,5741,14.9,0.0,True,,
U02457,2024,THE_2024,15818,27.7,2.0,True,,
U02458,2024,THE_2024,7534,9.9,2.0,True,,
U02459,2024,THE_2024,10742,11.6,1.0,True,,
U02460,2024,THE_2024,11838,17.1,2.0,True,,
U02461,2024,THE_2024,6518,9.8,2.0,True,,
U02462,2024,THE_2024,12762,16.0,5.0,True,,
U02463,2024,THE_2024,38101,19.8,0.0,True,,
U02464,2024,THE_2024,24717,20.8,2.0,True,,
U02465,2024,THE_2024,7242,6.6,12.0,True,,
U02466,2024,THE_2024,39136,19.5,0.0,True,,
U02467,2024,THE_2024,18552,9.6,1.0,True,,
U02468,2024,THE_2024,8618,16.5,13.0,True,,
U02469,2024,THE_2024,5207,15.8,0.0,True,,
U02470,2024,THE_2024,6005,8.2,3.0,True,,
U02471,2024,THE_2024,9928,14.5,4.0,True,,
U02472,2024,THE_2024,3134,11.5,3.0,True,,
U02473,2024,THE_2024,16411,22.9,3.0,True,,
U02474,2024,THE_2024,6798,10.6,21.0,True,,
U02475,2024,THE_2024,44741,22.9,1.0,True,,
U02476,2024,THE_2024,8890,19.6,1.0,True,,
U02477,2024,THE_2024,33919,32.4,8.0,True,,
U02478,2024,THE_2024,22467,7.5,7.0,True,,
U02479,2024,THE_2024,34176,26.0,1.0,True,,
U02480,2024,THE_2024,6592,13.4,11.0,True,,
U02481,2024,THE_2024,28132,18.9,1.0,True,,
U02482,2024,THE_2024,36361,24.7,0.0,True,,
U02483,2024,THE_2024,26800,13.5,5.0,True,,
U02484,2024,THE_2024,25067,11.9,0.0,True,,
U02485,2024,THE_2024,8568,8.9,0.0,True,,
U02486,2024,THE_2024,7854,9.8,2.0,True,,
U02487,2024,THE_2024,38741,56.2,0.0,True,,
