university_id,year,source,research_score,citation_score,research_impact
U02068,2024,THE_2024,15.7,25.1,20.4
U02069,2024,THE_2024,13.8,26.2,20.0
U02070,2024,THE_2024,16.8,26.6,21.700000000000003
U02071,2024,THE_2024,16.4,29.1,22.75
U02072,2024,THE_2024,13.3,25.1,19.200000000000003
U02073,2024,THE_2024,11.3,30.6,20.950000000000003
U02074,2024,THE_2024,13.0,36.8,24.9
U02075,2024,THE_2024,12.7,36.1,24.4
U02076,2024,THE_2024,14.5,23.0,18.75
U02077,2024,THE_2024,10.8,36.2,23.5
U02078,2024,THE_2024,8.5,50.6,29.55
U02079,2024,THE_2024,12.3,32.7,22.5
U02080,2024,THE_2024,19.8,21.7,20.75
U02081,2024,THE_2024,19.0,32.7,25.85
U02082,2024,THE_2024,11.3,36.4,23.85
U02083,2024,THE_2024,11.6,43.2,27.400000000000002
U02084,2024,THE_2024,11.5,37.2,24.35
U02085,2024,THE_2024,17.5,46.2,31.85
U02086,2024,THE_2024,8.9,40.8,24.849999999999998
U02087,2024,THE_2024,18.0,32.6,25.3
U02088,2024,THE_2024,16.8,40.2,28.5
U02089,2024,THE_2024,9.2,39.9,24.549999999999997
U02090,2024,THE_2024,8.7,36.6,22.65
U02091,2024,THE_2024,14.1,37.6,25.85
U02092,2024,THE_2024,15.2,40.8,28.0
U02093,2024,THE_2024,13.5,36.5,25.0
U02094,2024,THE_2024,13.0,44.8,28.9
U02095,2024,THE_2024,12.8,50.9,31.85
U02096,2024,THE_2024,10.0,47.7,28.85
U02097,2024,THE_2024,10.9,46.1,28.5
U02098,2024,THE_2024,17.3,36.9,27.1
U02099,2024,THE_2024,14.6,24.1,19.35
U02100,2024,THE_2024,21.2,27.8,24.5
U02101,2024,THE_2024,11.7,42.6,27.15
U02102,2024,THE_2024,11.7,56.9,34.3
U02103,2024,THE_2024,12.9,47.1,30.0
U02104,2024,THE_2024,10.8,40.5,25.65
U02105,2024,THE_2024,14.3,35.1,24.700000000000003
U02106,2024,THE_2024,12.9,27.4,20.15
U02107,2024,THE_2024,9.4,57.2,33.300000000000004
U02108,2024,THE_2024,13.4,48.4,30.9
U02109,2024,THE_2024,13.8,37.2,25.5
U02110,2024,THE_2024,9.2,44.5,26.85
U02111,2024,THE_2024,11.5,28.8,20.15
U02112,2024,THE_2024,11.1,52.0,31.55
U02113,2024,THE_2024,14.1,31.2,22.65
U02114,2024,THE_2024,13.0,39.2,26.1
U02115,2024,THE_2024,8.6,35.7,22.150000000000002
U02116,2024,THE_2024,14.2,51.9,33.05
U02117,2024,THE_2024,9.2,44.2,26.700000000000003
U02118,2024,THE_2024,11.5,36.5,24.0
U02119,2024,THE_2024,13.4,45.3,29.349999999999998
U02120,2024,THE_2024,12.3,30.5,21.4
U02121,2024,THE_2024,12.4,31.1,21.75
U02122,2024,THE_2024,13.5,27.9,20.7
U02123,2024,THE_2024,9.9,37.2,23.55
U02124,2024,THE_2024,23.9,22.8,23.35
U02125,2024,THE_2024,13.9,23.9,18.9
U02126,2024,THE_2024,15.0,32.2,23.6
U02127,2024,THE_2024,10.1,36.2,23.150000000000002
U02128,2024,THE_2024,12.6,29.2,20.9
U02129,2024,THE_2024,14.4,26.4,20.4
U02130,2024,THE_2024,18.3,20.4,19.35
U02131,2024,THE_2024,16.4,19.9,18.15
U02132,2024,THE_2024,8.6,51.3,29.95
U02133,2024,THE_2024,17.8,20.6,19.200000000000003
U02134,2024,THE_2024,25.1,27.4,26.25
U02135,2024,THE_2024,13.6,37.1,25.35
U02136,2024,THE_2024,18.9,37.8,28.349999999999998
U02137,2024,THE_2024,10.7,45.7,28.200000000000003
U02138,2024,THE_2024,20.3,35.0,27.65
U02139,2024,THE_2024,14.9,10.7,12.8
U02140,2024,THE_2024,10.6,30.3,20.45
U02141,2024,THE_2024,16.5,19.7,18.1
U02142,2024,THE_2024,9.0,7.4,8.2
U02143,2024,THE_2024,13.8,37.3,25.549999999999997
U02144,2024,THE_2024,16.8,27.9,22.35
U02145,2024,THE_2024,12.4,21.6,17.0
U02146,2024,THE_2024,10.2,17.1,13.65
U02147,2024,THE_2024,14.1,45.5,29.8
U02148,2024,THE_2024,13.3,14.5,13.9
U02149,2024,THE_2024,11.9,49.6,30.75
U02150,2024,THE_2024,9.8,29.7,19.75
U02151,2024,THE_2024,17.1,32.8,24.95
U02152,2024,THE_2024,11.5,37.4,24.45
U02153,2024,THE_2024,8.5,53.7,31.1
U02154,2024,THE_2024,11.4,40.8,26.099999999999998
U02155,2024,THE_2024,12.1,35.1,23.6
U02156,2024,THE_2024,13.4,51.2,32.300000000000004
U02157,2024,THE_2024,10.9,24.2,17.55
U02158,2024,THE_2024,10.3,39.3,24.799999999999997
U02159,2024,THE_2024,12.9,33.1,23.0
U02160,2024,THE_2024,11.3,45.0,28.15
U02161,2024,THE_2024,14.4,36.7,25.55
U02162,2024,THE_2024,10.5,46.2,28.35
U02163,2024,THE_2024,9.9,49.2,29.55
U02164,2024,THE_2024,13.7,41.8,27.75
U02165,2024,THE_2024,10.6,20.8,15.7
U02166,2024,THE_2024,11.5,40.4,25.95
U02167,2024,THE_2024,12.8,32.3,22.549999999999997
U02168,2024,THE_2024,10.3,35.5,22.9
U02169,2024,THE_2024,7.6,51.3,29.45
U02170,2024,THE_2024,9.0,53.5,31.25
U02171,2024,THE_2024,15.3,20.8,18.05
U02172,2024,THE_2024,10.3,31.4,20.85
U02173,2024,THE_2024,13.9,27.7,20.8
U02174,2024,THE_2024,9.2,53.3,31.25
U02175,2024,THE_2024,15.1,38.3,26.7
U02176,2024,THE_2024,11.3,23.6,17.450000000000003
U02177,2024,THE_2024,13.0,49.3,31.15
U02178,2024,THE_2024,9.9,44.4,27.15
U02179,2024,THE_2024,16.4,22.8,19.6
U02180,2024,THE_2024,11.3,38.6,24.950000000000003
U02181,2024,THE_2024,9.9,40.2,25.05
U02182,2024,THE_2024,9.4,51.5,30.45
U02183,2024,THE_2024,13.7,31.5,22.6
U02184,2024,THE_2024,19.0,45.1,32.05
U02185,2024,THE_2024,11.1,50.4,30.75
U02186,2024,THE_2024,10.9,24.3,17.6
U02187,2024,THE_2024,8.5,45.1,26.8
U02188,2024,THE_2024,15.3,27.9,21.6
U02189,2024,THE_2024,8.9,41.9,25.4
U02190,2024,THE_2024,15.0,33.7,24.35
U02191,2024,THE_2024,15.2,19.7,17.45
U02192,2024,THE_2024,14.6,29.2,21.9
U02193,2024,THE_2024,8.2,49.5,28.85
U02194,2024,THE_2024,10.3,23.5,16.9
U02195,2024,THE_2024,26.0,18.3,22.15
U02196,2024,THE_2024,13.9,38.0,25.95
U02197,2024,THE_2024,15.4,22.3,18.85
U02198,2024,THE_2024,13.5,37.0,25.25
U02199,2024,THE_2024,14.4,37.9,26.15
U02200,2024,THE_2024,9.1,44.4,26.75
U02201,2024,THE_2024,29.2,19.9,24.549999999999997
U02202,2024,THE_2024,13.4,41.8,27.599999999999998
U02203,2024,THE_2024,12.9,34.5,23.7
U02204,2024,THE_2024,13.3,35.5,24.4
U02205,2024,THE_2024,17.1,39.3,28.2
U02206,2024,THE_2024,13.7,40.2,26.950000000000003
U02207,2024,THE_2024,13.9,34.3,24.099999999999998
U02208,2024,THE_2024,11.0,46.2,28.6
U02209,2024,THE_2024,15.9,49.0,32.45
U02210,2024,THE_2024,16.3,43.5,29.9
U02211,2024,THE_2024,15.3,24.8,20.05
U02212,2024,THE_2024,13.1,25.9,19.5
U02213,2024,THE_2024,14.5,52.3,33.4
U02214,2024,THE_2024,9.9,8.2,9.05
U02215,2024,THE_2024,9.8,45.8,27.799999999999997
U02216,2024,THE_2024,12.3,42.6,27.450000000000003
U02217,2024,THE_2024,12.6,35.5,24.05
U02218,2024,THE_2024,16.4,34.5,25.45
U02219,2024,THE_2024,12.7,37.3,25.0
U02220,2024,THE_2024,8.6,25.4,17.0
U02221,2024,THE_2024,7.8,8.1,7.949999999999999
U02222,2024,THE_2024,9.7,30.1,19.9
U02223,2024,THE_2024,9.0,11.6,10.3
U02224,2024,THE_2024,12.0,22.7,17.35
U02225,2024,THE_2024,7.7,26.1,16.900000000000002
U02226,2024,THE_2024,11.6,17.2,14.399999999999999
U02227,2024,THE_2024,13.4,20.8,17.1
U02228,2024,THE_2024,8.8,23.5,16.15
U02229,2024,THE_2024,15.3,24.6,19.950000000000003
U02230,2024,THE_2024,9.1,39.1,24.1
U02231,2024,THE_2024,8.6,8.8,8.7
U02232,2024,THE_2024,10.4,18.7,14.55
U02233,2024,THE_2024,11.6,30.5,21.05
U02234,2024,THE_2024,12.6,23.1,17.85
U02235,2024,THE_2024,9.6,20.0,14.8
U02236,2024,THE_2024,7.9,33.1,20.5
U02237,2024,THE_2024,11.2,32.7,21.950000000000003
U02238,2024,THE_2024,8.0,10.2,9.1
U02239,2024,THE_2024,8.0,12.8,10.4
U02240,2024,THE_2024,10.0,14.6,12.3
U02241,2024,THE_2024,9.0,12.6,10.8
U02242,2024,THE_2024,16.2,12.5,14.35
U02243,2024,THE_2024,12.2,15.7,13.95
U02244,2024,THE_2024,7.9,12.2,10.05
U02245,2024,THE_2024,8.3,14.4,11.350000000000001
U02246,2024,THE_2024,13.7,10.6,12.149999999999999
U02247,2024,THE_2024,5.7,35.0,20.35
U02248,2024,THE_2024,10.3,10.7,10.5
U02249,2024,THE_2024,7.3,30.2,18.75
U02250,2024,THE_2024,9.4,13.5,11.45
U02251,2024,THE_2024,14.9,23.1,19.0
U02252,2024,THE_2024,9.5,22.8,16.15
U02253,2024,THE_2024,12.8,13.9,13.350000000000001
U02254,2024,THE_2024,9.5,26.7,18.1
U02255,2024,THE_2024,8.6,19.3,13.95
U02256,2024,THE_2024,8.6,14.9,11.75
U02257,2024,THE_2024,9.3,29.2,19.25
U02258,2024,THE_2024,9.4,30.3,19.85
U02259,2024,THE_2024,9.9,17.2,13.55
U02260,2024,THE_2024,9.8,10.3,10.05
U02261,2024,THE_2024,9.4,30.4,19.9
U02262,2024,THE_2024,10.4,20.0,15.2
U02263,2024,THE_2024,11.0,9.0,10.0
U02264,2024,THE_2024,9.5,22.7,16.1
U02265,2024,THE_2024,10.5,11.7,11.1
U02266,2024,THE_2024,15.2,29.0,22.1
U02267,2024,THE_2024,13.4,19.3,16.35
U02268,2024,THE_2024,14.9,22.9,18.9
U02269,2024,THE_2024,9.4,11.8,10.600000000000001
U02270,2024,THE_2024,11.4,8.9,10.15
U02271,2024,THE_2024,5.2,21.6,13.4
U02272,2024,THE_2024,9.7,18.2,13.95
U02273,2024,THE_2024,9.1,5.8,7.449999999999999
U02274,2024,THE_2024,7.9,30.4,19.15
U02275,2024,THE_2024,10.7,10.7,10.7
U02276,2024,THE_2024,8.8,13.0,10.9
U02277,2024,THE_2024,10.0,16.8,13.4
U02278,2024,THE_2024,10.8,28.8,19.8
U02279,2024,THE_2024,11.9,15.9,13.9
U02280,2024,THE_2024,12.7,15.5,14.1
U02281,2024,THE_2024,8.0,12.4,10.2
U02282,2024,THE_2024,15.7,26.3,21.0
U02283,2024,THE_2024,17.3,15.5,16.4
U02284,2024,THE_2024,11.4,27.0,19.2
U02285,2024,THE_2024,10.3,28.2,19.25
U02286,2024,THE_2024,9.9,31.1,20.5
U02287,2024,THE_2024,16.9,12.7,14.799999999999999
U02288,2024,THE_2024,10.3,22.0,16.15
U02289,2024,THE_2024,7.8,23.3,15.55
U02290,2024,THE_2024,9.2,17.5,13.35
U02291,2024,THE_2024,11.0,16.5,13.75
U02292,2024,THE_2024,9.3,20.0,14.65
U02293,2024,THE_2024,8.7,37.6,23.15
U02294,2024,THE_2024,16.6,20.5,18.55
U02295,2024,THE_2024,10.9,21.6,16.25
U02296,2024,THE_2024,13.8,20.2,17.0
U02297,2024,THE_2024,9.8,7.4,8.600000000000001
U02298,2024,THE_2024,8.0,24.5,16.25
U02299,2024,THE_2024,12.8,25.1,18.950000000000003
U02300,2024,THE_2024,9.6,21.3,15.45
U02301,2024,THE_2024,10.3,14.5,12.4
U02302,2024,THE_2024,11.7,22.3,17.0
U02303,2024,THE_2024,12.0,20.7,16.35
U02304,2024,THE_2024,11.7,21.3,16.5
U02305,2024,THE_2024,11.0,19.1,15.05
U02306,2024,THE_2024,9.0,5.7,7.35
U02307,2024,THE_2024,10.4,36.4,23.4
U02308,2024,THE_2024,13.1,27.8,20.45
U02309,2024,THE_2024,9.4,33.6,21.5
U02310,2024,THE_2024,8.1,13.5,10.8
U02311,2024,THE_2024,12.4,16.4,14.399999999999999
U02312,2024,THE_2024,9.7,17.9,13.799999999999999
U02313,2024,THE_2024,9.4,28.9,19.15
U02314,2024,THE_2024,10.8,33.0,21.9
U02315,2024,THE_2024,9.6,23.2,16.4
U02316,2024,THE_2024,9.3,20.8,15.05
U02317,2024,THE_2024,12.4,23.0,17.7
U02318,2024,THE_2024,10.1,18.9,14.5
U02319,2024,THE_2024,8.8,13.7,11.25
U02320,2024,THE_2024,9.3,13.4,11.350000000000001
U02321,2024,THE_2024,10.5,12.5,11.5
U02322,2024,THE_2024,11.2,25.8,18.5
U02323,2024,THE_2024,10.3,19.2,14.75
U02324,2024,THE_2024,12.3,20.7,16.5
U02325,2024,THE_2024,11.8,10.8,11.3
U02326,2024,THE_2024,8.5,34.2,21.35
U02327,2024,THE_2024,9.3,33.6,21.450000000000003
U02328,2024,THE_2024,9.8,15.1,12.45
U02329,2024,THE_2024,11.0,34.0,22.5
U02330,2024,THE_2024,13.2,11.8,12.5
U02331,2024,THE_2024,12.5,12.2,12.35
U02332,2024,THE_2024,12.2,11.6,11.899999999999999
U02333,2024,THE_2024,8.4,14.0,11.2
U02334,2024,THE_2024,9.4,21.5,15.45
U02335,2024,THE_2024,9.4,36.5,22.95
U02336,2024,THE_2024,9.6,23.4,16.5
U02337,2024,THE_2024,9.7,12.5,11.1
U02338,2024,THE_2024,10.6,33.3,21.95
U02339,2024,THE_2024,9.7,7.0,8.35
U02340,2024,THE_2024,11.2,12.6,11.899999999999999
U02341,2024,THE_2024,11.2,36.7,23.950000000000003
U02342,2024,THE_2024,13.6,15.3,14.45
U02343,2024,THE_2024,12.3,11.9,12.100000000000001
U02344,2024,THE_2024,9.1,23.0,16.05
U02345,2024,THE_2024,9.2,27.6,18.4
U02346,2024,THE_2024,8.8,12.7,10.75
U02347,2024,THE_2024,8.3,11.4,9.850000000000001
U02348,2024,THE_2024,10.2,17.3,13.75
U02349,2024,THE_2024,8.3,7.3,7.800000000000001
U02350,2024,THE_2024,10.1,27.8,18.95
U02351,2024,THE_2024,8.6,16.0,12.3
U02352,2024,THE_2024,11.6,35.8,23.7
U02353,2024,THE_2024,10.8,24.9,17.85
U02354,2024,THE_2024,10.3,7.3,8.8
U02355,2024,THE_2024,8.1,12.0,10.05
U02356,2024,THE_2024,10.1,8.6,9.35
U02357,2024,THE_2024,7.7,10.7,9.2
U02358,2024,THE_2024,18.8,17.2,18.0
U02359,2024,THE_2024,9.8,18.4,14.1
U02360,2024,THE_2024,9.7,22.1,15.9
U02361,2024,THE_2024,12.3,21.8,17.05
U02362,2024,THE_2024,15.6,15.9,15.75
U02363,2024,THE_2024,11.3,26.3,18.8
U02364,2024,THE_2024,9.1,14.9,12.0
U02365,2024,THE_2024,11.1,28.0,19.55
U02366,2024,THE_2024,8.6,17.2,12.899999999999999
U02367,2024,THE_2024,9.3,25.3,17.3
U02368,2024,THE_2024,9.6,37.6,23.6
U02369,2024,THE_2024,17.3,15.8,16.55
U02370,2024,THE_2024,11.7,30.3,21.0
U02371,2024,THE_2024,13.4,14.7,14.05
U02372,2024,THE_2024,15.6,28.8,22.2
U02373,2024,THE_2024,16.1,19.6,17.85
U02374,2024,THE_2024,14.1,25.8,19.95
U02375,2024,THE_2024,10.3,26.5,18.4
U02376,2024,THE_2024,18.1,24.6,21.35
U02377,2024,THE_2024,10.8,12.4,11.600000000000001
U02378,2024,THE_2024,8.5,10.5,9.5
U02379,2024,THE_2024,13.0,32.6,22.8
U02380,2024,THE_2024,19.3,22.4,20.85
U02381,2024,THE_2024,7.5,31.4,19.45
U02382,2024,THE_2024,13.9,15.5,14.7
U02383,2024,THE_2024,9.1,28.7,18.9
U02384,2024,THE_2024,12.1,11.6,11.85
U02385,2024,THE_2024,8.1,21.3,14.7
U02386,2024,THE_2024,7.5,23.7,15.6
U02387,2024,THE_2024,12.0,22.6,17.3
U02388,2024,THE_2024,11.8,24.3,18.05
U02389,2024,THE_2024,9.2,10.3,9.75
U02390,2024,THE_2024,9.9,33.6,21.75
U02391,2024,THE_2024,12.6,23.8,18.2
U02392,2024,THE_2024,10.3,11.0,10.65
U02393,2024,THE_2024,11.6,25.3,18.45
U02394,2024,THE_2024,9.9,16.3,13.100000000000001
U02395,2024,THE_2024,9.1,40.9,25.0
U02396,2024,THE_2024,7.6,6.6,7.1
U02397,2024,THE_2024,10.6,22.9,16.75
U02398,2024,THE_2024,9.0,23.2,16.1
U02399,2024,THE_2024,8.7,17.3,13.0
U02400,2024,THE_2024,8.7,35.2,21.950000000000003
U02401,2024,THE_2024,14.1,21.0,17.55
U02402,2024,THE_2024,18.4,13.3,15.85
U02403,2024,THE_2024,10.3,20.0,15.15
U02404,2024,THE_2024,10.0,11.8,10.9
U02405,2024,THE_2024,11.7,8.4,10.05
U02406,2024,THE_2024,14.6,23.1,18.85
U02407,2024,THE_2024,16.0,12.1,14.05
U02408,2024,THE_2024,9.5,9.2,9.35
U02409,2024,THE_2024,10.7,26.9,18.799999999999997
U02410,2024,THE_2024,11.5,27.5,19.5
U02411,2024,THE_2024,11.7,15.7,13.7
U02412,2024,THE_2024,13.1,19.8,16.45
U02413,2024,THE_2024,9.0,27.2,18.1
U02414,2024,THE_2024,9.7,10.7,10.2
U02415,2024,THE_2024,8.7,23.8,16.25
U02416,2024,THE_2024,9.0,9.1,9.05
U02417,2024,THE_2024,13.0,26.0,19.5
U02418,2024,THE_2024,10.1,11.2,10.649999999999999
U02419,2024,THE_2024,11.1,7.7,9.4
U02420,2024,THE_2024,9.8,7.7,8.75
U02421,2024,THE_2024,9.8,10.0,9.9
U02422,2024,THE_2024,8.1,9.6,8.85
U02423,2024,THE_2024,8.0,5.3,6.65
U02424,2024,THE_2024,12.3,32.0,22.15
U02425,2024,THE_2024,9.2,5.8,7.5
U02426,2024,THE_2024,11.0,20.0,15.5
U02427,2024,THE_2024,9.4,24.5,16.95
U02428,2024,THE_2024,8.4,7.3,7.85
U02429,2024,THE_2024,11.4,22.2,16.8
U02430,2024,THE_2024,9.0,13.2,11.1
U02431,2024,THE_2024,10.3,19.6,14.950000000000001
U02432,2024,THE_2024,15.3,20.6,17.950000000000003
U02433,2024,THE_2024,12.6,23.7,18.15
U02434,2024,THE_2024,9.2,9.6,9.399999999999999
U02435,2024,THE_2024,9.5,16.7,13.1
U02436,2024,THE_2024,10.7,12.5,11.6
U02437,2024,THE_2024,9.1,26.1,17.6
U02438,2024,THE_2024,7.7,5.2,6.45
U02439,2024,THE_2024,12.6,28.9,20.75
U02440,2024,THE_2024,8.7,7.8,8.25
U02441,2024,THE_2024,13.4,9.9,11.65
U02442,2024,THE_2024,12.5,8.2,10.35
U02443,2024,THE_2024,10.3,15.2,12.75
U02444,2024,THE_2024,9.4,39.3,24.349999999999998
U02445,2024,THE_2024,11.4,28.8,20.1
U02446,2024,THE_2024,10.1,33.9,22.0
U02447,2024,THE_2024,10.7,14.6,12.649999999999999
U02448,2024,THE_2024,14.4,15.4,14.9
U02449,2024,THE_2024,14.9,27.6,21.25
U02450,2024,THE_2024,10.7,13.7,12.2
U02451,2024,THE_2024,9.9,5.2,7.550000000000001
U02452,2024,THE_2024,8.9,29.4,19.15
U02453,2024,THE_2024,9.5,23.9,16.7
U02454,2024,THE_2024,7.9,37.9,22.9
U02455,2024,THE_2024,13.8,26.3,20.05
U02456,2024,THE_2024,9.4,29.3,19.35
U02457,2024,THE_2024,10.6,12.0,11.3
U02458,2024,THE_2024,14.1,22.6,18.35
U02459,2024,THE_2024,9.1,29.1,19.1
U02460,2024,THE_2024,10.9,19.7,15.3
U02461,2024,THE_2024,14.5,21.8,18.15
U02462,2024,THE_2024,10.6,10.9,10.75
U02463,2024,THE_2024,9.2,12.1,10.649999999999999
U02464,2024,THE_2024,15.4,29.8,22.6
U02465,2024,THE_2024,10.7,3.7,7.199999999999999
U02466,2024,THE_2024,7.4,12.8,10.100000000000001
U02467,2024,THE_2024,7.0,9.0,8.0
U02468,2024,THE_2024,15.2,24.1,19.65
U02469,2024,THE_2024,14.8,22.5,18.65
U02470,2024,THE_2024,13.0,19.3,16.15
U02471,2024,THE_2024,16.0,19.5,17.75
U02472,2024,THE_2024,12.9,15.2,14.05
U02473,2024,THE_2024,8.2,15.8,12.0
U02474,2024,THE_2024,9.6,3.4,6.5
U02475,2024,THE_2024,10.4,23.8,17.1
U02476,2024,THE_2024,11.4,26.4,18.9
U02477,2024,THE_2024,9.5,26.1,17.8
U02478,2024,THE_2024,12.2,23.4,17.799999999999997
U02479,2024,THE_2024,8.4,13.6,11.0
U02480,2024,THE_2024,11.2,11.4,11.3
U02481,2024,THE_2024,9.7,15.8,12.75
U02482,2024,THE_2024,9.0,18.1,13.55
U02483,2024,THE_2024,9.3,25.9,17.6
U02484,2024,THE_2024,8.6,4.1,6.35
U02485,2024,THE_2024,11.3,18.1,14.700000000000001
U02486,2024,THE_2024,9.3,14.1,11.7
U02487,2024,THE_2024,9.8,29.9,19.85
U02488,2024,THE_2024,11.0,14.0,12.5
U02489,2024,THE_2024,8.4,11.2,9.8
U02490,2024,THE_2024,11.1,24.2,17.65
U02491,2024,THE_2024,4.6,14.8,9.7
U02492,2024,THE_2024,10.2,22.3,16.25
U02493,2024,THE_2024,12.7,33.9,23.299999999999997
U02494,2024,THE_2024,14.7,28.6,21.65
U02495,2024,THE_2024,10.5,12.7,11.6
U02496,2024,THE_2024,8.6,33.7,21.150000000000002
U02497,2024,THE_2024,9.1,18.9,14.0
U02498,2024,THE_2024,12.0,13.9,12.95
U02499,2024,THE_2024,9.0,12.1,10.55
U02500,2024,THE_2024,11.0,18.9,14.95
U02501,2024,THE_2024,13.4,21.3,17.35
U02502,2024,THE_2024,9.5,9.5,9.5
U02503,2024,THE_2024,9.2,8.7,8.95
U02504,2024,THE_2024,9.0,5.1,7.05
U02505,2024,THE_2024,10.2,8.1,9.149999999999999
U02506,2024,THE_2024,8.0,17.1,12.55
U02507,2024,THE_2024,10.4,14.3,12.350000000000001
U02508,2024,THE_2024,12.6,9.1,10.85
U02509,2024,THE_2024,8.9,4.7,6.800000000000001
U02510,2024,THE_2024,12.2,22.0,17.1
U02511,2024,THE_2024,22.8,19.3,21.05
U02512,2024,THE_2024,9.6,35.4,22.5
U02513,2024,THE_2024,11.2,26.1,18.65
U02514,2024,THE_2024,7.6,36.0,21.8
U02515,2024,THE_2024,9.9,7.6,8.75
U02516,2024,THE_2024,9.3,22.9,16.1
U02517,2024,THE_2024,8.5,29.8,19.15
U02518,2024,THE_2024,9.7,34.7,22.200000000000003
U02519,2024,THE_2024,11.7,34.5,23.1
U02520,2024,THE_2024,12.4,17.6,15.0
U02521,2024,THE_2024,11.2,21.6,16.4
U02522,2024,THE_2024,,,
U02523,2024,THE_2024,,,
U02524,2024,THE_2024,,,
U02525,2024,THE_2024,,,
U02526,2024,THE_2024,,,
U02527,2024,THE_2024,,,
U02528,2024,THE_2024,,,
U02529,2024,THE_2024,,,
U02530,2024,THE_2024,,,
U02531,2024,THE_2024,,,
U02532,2024,THE_2024,,,
U02533,2024,THE_2024,,,
U02534,2024,THE_2024,,,
U02535,2024,THE_2024,,,
U02536,2024,THE_2024,,,
U02537,2024,THE_2024,,,
U02538,2024,THE_2024,,,
U02539,2024,THE_2024,,,
U02540,2024,THE_2024,,,
U02541,2024,THE_2024,,,
U02542,2024,THE_2024,,,
U02543,2024,THE_2024,,,
U02544,2024,THE_2024,,,
U02545,2024,THE_2024,,,
U02546,2024,THE_2024,,,
U02547,2024,THE_2024,,,
U02548,2024,THE_2024,,,
U02549,2024,THE_2024,,,
U02550,2024,THE_2024,,,
U02551,2024,THE_2024,,,
U02552,2024,THE_2024,,,
U02553,2024,THE_2024,,,
U02554,2024,THE_2024,,,
U02555,2024,THE_2024,,,
U02556,2024,THE_2024,,,
U02557,2024,THE_2024,,,
U02558,2024,THE_2024,,,
U02559,2024,THE_2024,,,
U02560,2024,THE_2024,,,
U02561,2024,THE_2024,,,
U02562,2024,THE_2024,,,
U02563,2024,THE_2024,,,
U02564,2024,THE_2024,,,
U02565,2024,THE_2024,,,
U02566,2024,THE_2024,,,
U02567,2024,THE_2024,,,
U02568,2024,THE_2024,,,
U02569,2024,THE_2024,,,
U02570,2024,THE_2024,,,
U02571,2024,THE_2024,,,
U02572,2024,THE_2024,,,
U02573,2024,THE_2024,,,
U02574,2024,THE_2024,,,
U02575,2024,THE_2024,,,
U02576,2024,THE_2024,,,
U02577,2024,THE_2024,,,
U02578,2024,THE_2024,,,
U02579,2024,THE_2024,,,
U02580,2024,THE_2024,,,
U02581,2024,THE_2024,,,
U02582,2024,THE_2024,,,
U02583,2024,THE_2024,,,
U02584,2024,THE_2024,,,
U02585,2024,THE_2024,,,
U02586,2024,THE_2024,,,
U02587,2024,THE_2024,,,
U02588,2024,THE_2024,,,
U02589,2024,THE_2024,,,
U02590,2024,THE_2024,,,
U02591,2024,THE_2024,,,
U02592,2024,THE_2024,,,
U02593,2024,THE_2024,,,
U02594,2024,THE_2024,,,
U02595,2024,THE_2024,,,
U02596,2024,THE_2024,,,
U02597,2024,THE_2024,,,
U02598,2024,THE_2024,,,
U02599,2024,THE_2024,,,
U02600,2024,THE_2024,,,
U02601,2024,THE_2024,,,
U02602,2024,THE_2024,,,
U02603,2024,THE_2024,,,
U02604,2024,THE_2024,,,
U02605,2024,THE_2024,,,
U02606,2024,THE_2024,,,
U02607,2024,THE_2024,,,
U02608,2024,THE_2024,,,
U02609,2024,THE_2024,,,
U02610,2024,THE_2024,,,
U02611,2024,THE_2024,,,
U02612,2024,THE_2024,,,
U02613,2024,THE_2024,,,
U02614,2024,THE_2024,,,
U02615,2024,THE_2024,,,
U02616,2024,THE_2024,,,
U02617,2024,THE_2024,,,
U02618,2024,THE_2024,,,
U02619,2024,THE_2024,,,
U02620,2024,THE_2024,,,
U02621,2024,THE_2024,,,
U02622,2024,THE_2024,,,
U02623,2024,THE_2024,,,
U02624,2024,THE_2024,,,
U02625,2024,THE_2024,,,
U02626,2024,THE_2024,,,
U02627,2024,THE_2024,,,
U02628,2024,THE_2024,,,
U02629,2024,THE_2024,,,
U02630,2024,THE_2024,,,
U02631,2024,THE_2024,,,
U02632,2024,THE_2024,,,
U02633,2024,THE_2024,,,
U02634,2024,THE_2024,,,
U02635,2024,THE_2024,,,
U02636,2024,THE_2024,,,
U02637,2024,THE_2024,,,
U02638,2024,THE_2024,,,
U02639,2024,THE_2024,,,
U02640,2024,THE_2024,,,
U02641,2024,THE_2024,,,
U02642,2024,THE_2024,,,
U02643,2024,THE_2024,,,
U02644,2024,THE_2024,,,
U02645,2024,THE_2024,,,
U02646,2024,THE_2024,,,
U02647,2024,THE_2024,,,
U02648,2024,THE_2024,,,
U02649,2024,THE_2024,,,
U02650,2024,THE_2024,,,
U02651,2024,THE_2024,,,
U02652,2024,THE_2024,,,
U02653,2024,THE_2024,,,
U02654,2024,THE_2024,,,
U02655,2024,THE_2024,,,
U02656,2024,THE_2024,,,
U02657,2024,THE_2024,,,
U02658,2024,THE_2024,,,
U02659,2024,THE_2024,,,
U02660,2024,THE_2024,,,
U02661,2024,THE_2024,,,
U02662,2024,THE_2024,,,
U02663,2024,THE_2024,,,
U02664,2024,THE_2024,,,
U02665,2024,THE_2024,,,
U02666,2024,THE_2024,,,
