university_id,year,total_students,students_per_staff,international_student_percentage,stats_female_male_ratio,source,female_male_ratio
U2634,2023,32338.0,21.6,28.0,,WUR 2023,
U2831,2023,30221.0,26.0,14.0,,WUR 2023,52 : 48
U1249,2023,28545.0,11.5,18.0,,WUR 2023,55 : 45
U3365,2023,29796.0,19.8,16.0,,WUR 2023,56 : 44
U1194,2023,14380.0,12.8,39.0,,WUR 2023,51 : 49
U0509,2023,6440.0,7.8,15.0,,WUR 2023,49 : 51
U1723,2023,20505.0,13.1,46.0,,WUR 2023,55 : 45
U3262,2023,35929.0,42.9,29.0,,WUR 2023,66 : 34
U3042,2023,21548.0,13.3,15.0,,WUR 2023,66 : 34
U1711,2023,44551.0,16.9,20.0,,WUR 2023,44 : 56
U2840,2023,30676.0,61.5,12.0,,WUR 2023,58 : 42
U2916,2023,33990.0,14.6,36.0,,WUR 2023,60 : 40
U3034,2023,32875.0,15.1,31.0,,WUR 2023,54 : 46
U2648,2023,15857.0,32.2,17.0,,WUR 2023,56 : 44
U3276,2023,18405.0,21.3,28.0,,WUR 2023,49 : 51
U3189,2023,27481.0,35.1,31.0,,WUR 2023,50 : 50
U0338,2023,10934.0,8.2,20.0,,WUR 2023,51 : 49
U2915,2023,13401.0,10.2,23.0,,WUR 2023,
U0701,2023,16074.0,8.0,19.0,,WUR 2023,54 : 46
U2799,2023,24165.0,15.9,29.0,,WUR 2023,53 : 47
U3045,2023,36670.0,26.0,24.0,,WUR 2023,58 : 42
U2653,2023,33093.0,22.1,32.0,,WUR 2023,56 : 44
U1495,2023,25590.0,15.1,29.0,,WUR 2023,52 : 48
U1730,2023,21979.0,17.6,13.0,,WUR 2023,56 : 44
U3290,2023,23754.0,40.7,10.0,,WUR 2023,58 : 42
U3294,2023,17665.0,14.4,28.0,,WUR 2023,56 : 44
U3072,2023,26575.0,5.5,11.0,,WUR 2023,55 : 45
U1253,2023,19909.0,18.6,56.0,,WUR 2023,60 : 40
U2746,2023,33341.0,30.4,16.0,,WUR 2023,
U1749,2023,7068.0,9.2,28.0,,WUR 2023,43 : 57
U2748,2023,34928.0,16.0,8.0,,WUR 2023,45 : 55
U2183,2023,10271.0,26.2,13.0,,WUR 2023,51 : 49
U3309,2023,25548.0,15.3,17.0,,WUR 2023,62 : 38
U2803,2023,46807.0,16.1,8.0,,WUR 2023,56 : 44
U1628,2023,46863.0,14.0,16.0,,WUR 2023,47 : 53
U2161,2023,11399.0,10.0,16.0,,WUR 2023,56 : 44
U3093,2023,10364.0,7.7,36.0,,WUR 2023,50 : 50
U1157,2023,13329.0,16.4,20.0,,WUR 2023,34 : 66
U0160,2023,50027.0,19.6,17.0,,WUR 2023,45 : 55
U2058,2023,20243.0,48.1,27.0,,WUR 2023,35 : 65
U2160,2023,30382.0,30.8,16.0,,WUR 2023,45 : 55
U3265,2023,25810.0,9.0,13.0,,WUR 2023,53 : 47
U2726,2023,21069.0,12.8,15.0,,WUR 2023,54 : 46
U2685,2023,69831.0,24.4,12.0,,WUR 2023,56 : 44
U2153,2023,17764.0,21.0,28.0,,WUR 2023,60 : 40
U2917,2023,14650.0,14.1,34.0,,WUR 2023,54 : 46
U1648,2023,3260.0,10.0,3.0,,WUR 2023,
U1951,2023,5137.0,8.8,1.0,,WUR 2023,
U2063,2023,9599.0,6.9,26.0,,WUR 2023,32 : 68
U1300,2023,3722.0,14.1,27.0,,WUR 2023,53 : 47
U1524,2023,21211.0,14.6,36.0,,WUR 2023,48 : 52
U0858,2023,66637.0,12.6,13.0,,WUR 2023,53 : 47
U2486,2023,24523.0,36.0,20.0,,WUR 2023,54 : 46
U2000,2023,23399.0,19.4,18.0,,WUR 2023,
U3410,2023,55412.0,15.2,6.0,,WUR 2023,
U2184,2023,3896.0,13.6,9.0,,WUR 2023,27 : 73
U1256,2023,30561.0,69.0,27.0,,WUR 2023,52 : 48
U0817,2023,57167.0,16.2,4.0,,WUR 2023,
U2928,2023,26350.0,14.2,36.0,,WUR 2023,55 : 45
U1986,2023,30365.0,20.7,7.0,,WUR 2023,
U2947,2023,7684.0,58.2,13.0,,WUR 2023,
U2650,2023,39797.0,17.0,9.0,,WUR 2023,54 : 46
U2100,2023,62931.0,21.3,8.0,,WUR 2023,47 : 53
U2660,2023,45004.0,15.8,11.0,,WUR 2023,63 : 37
U0195,2023,31933.0,12.7,16.0,,WUR 2023,60 : 40
U1842,2023,629.0,7.6,13.0,,WUR 2023,28 : 72
U2986,2023,28014.0,25.4,7.0,,WUR 2023,
U1661,2023,11965.0,22.4,13.0,,WUR 2023,60 : 40
U0334,2023,27105.0,14.3,28.0,,WUR 2023,59 : 41
U1451,2023,25215.0,11.4,11.0,,WUR 2023,42 : 58
U0672,2023,16446.0,20.6,14.0,,WUR 2023,
U1051,2023,22673.0,21.6,20.0,,WUR 2023,29 : 71
U2956,2023,63338.0,13.2,14.0,,WUR 2023,49 : 51
U2622,2023,13205.0,16.2,44.0,,WUR 2023,58 : 42
U2717,2023,19266.0,22.6,14.0,,WUR 2023,47 : 53
U1306,2023,7274.0,8.4,33.0,,WUR 2023,50 : 50
U2970,2023,17009.0,10.8,16.0,,WUR 2023,53 : 47
U2797,2023,30303.0,43.4,13.0,,WUR 2023,51 : 49
U1902,2023,49543.0,15.8,6.0,,WUR 2023,
U0555,2023,18425.0,14.1,35.0,,WUR 2023,54 : 46
U1728,2023,19060.0,15.8,39.0,,WUR 2023,57 : 43
U3088,2023,15720.0,16.4,32.0,,WUR 2023,56 : 44
U0002,2023,13306.0,19.7,21.0,,WUR 2023,38 : 62
U2675,2023,15202.0,12.8,10.0,,WUR 2023,60 : 40
U0268,2023,24875.0,66.6,7.0,,WUR 2023,58 : 42
U2704,2023,33560.0,18.7,21.0,,WUR 2023,54 : 46
U0491,2023,29999.0,20.8,31.0,,WUR 2023,52 : 48
U2781,2023,13630.0,18.3,27.0,,WUR 2023,64 : 36
U2782,2023,15940.0,13.3,25.0,,WUR 2023,58 : 42
U0579,2023,10240.0,21.0,24.0,,WUR 2023,
U2817,2023,19078.0,8.7,40.0,,WUR 2023,62 : 38
U0702,2023,22298.0,12.9,15.0,,WUR 2023,62 : 38
U2825,2023,20891.0,10.7,12.0,,WUR 2023,
U2849,2023,8714.0,39.7,14.0,,WUR 2023,58 : 42
U0820,2023,1823.0,19.0,18.0,,WUR 2023,59 : 41
U1109,2023,7268.0,8.6,10.0,,WUR 2023,2 : 98
U2897,2023,5758.0,24.2,12.0,,WUR 2023,60 : 40
U1149,2023,22507.0,15.8,27.0,,WUR 2023,
U2570,2023,28290.0,49.3,31.0,,WUR 2023,57 : 43
U2936,2023,5185.0,19.3,51.0,,WUR 2023,53 : 47
U2937,2023,10460.0,15.4,39.0,,WUR 2023,55 : 45
U1254,2023,11993.0,38.1,91.0,,WUR 2023,57 : 43
U1301,2023,3244.0,12.9,43.0,,WUR 2023,54 : 46
U3013,2023,24363.0,29.5,18.0,,WUR 2023,57 : 43
U3032,2023,12401.0,10.9,13.0,,WUR 2023,46 : 54
U3050,2023,48524.0,29.3,8.0,,WUR 2023,55 : 45
U3078,2023,14993.0,39.6,14.0,,WUR 2023,57 : 43
U1714,2023,9084.0,8.8,35.0,,WUR 2023,77 : 23
U1724,2023,35278.0,37.9,17.0,,WUR 2023,53 : 47
U1737,2023,2563.0,24.2,70.0,,WUR 2023,
U1789,2023,46158.0,10.9,17.0,,WUR 2023,53 : 47
U1980,2023,3490.0,13.2,20.0,,WUR 2023,64 : 36
U1825,2023,1100.0,14.0,19.0,,WUR 2023,41 : 59
U3138,2023,82010.0,15.9,4.0,,WUR 2023,47 : 53
U1826,2023,72604.0,28.2,10.0,,WUR 2023,60 : 40
U1851,2023,9860.0,12.2,34.0,,WUR 2023,69 : 31
U3156,2023,39907.0,18.6,13.0,,WUR 2023,
U3161,2023,9770.0,12.3,47.0,,WUR 2023,59 : 41
U3171,2023,14960.0,16.9,36.0,,WUR 2023,53 : 47
U3172,2023,17790.0,17.4,37.0,,WUR 2023,55 : 45
U2507,2023,3266.0,12.5,66.0,,WUR 2023,47 : 53
U3182,2023,9235.0,12.0,13.0,,WUR 2023,68 : 32
U2092,2023,23834.0,23.0,7.0,,WUR 2023,57 : 43
U2116,2023,17812.0,12.4,14.0,,WUR 2023,28 : 72
U2616,2023,23361.0,21.3,31.0,,WUR 2023,
U3356,2023,3560.0,15.1,5.0,,WUR 2023,61 : 39
U3366,2023,14284.0,33.6,23.0,,WUR 2023,57 : 43
U3273,2023,34306.0,23.2,23.0,,WUR 2023,48 : 52
U3389,2023,29747.0,29.5,22.0,,WUR 2023,56 : 44
U3388,2023,36033.0,40.3,22.0,,WUR 2023,58 : 42
U3285,2023,17440.0,29.1,27.0,,WUR 2023,54 : 46
U0001,2023,16818.0,14.7,14.0,,WUR 2023,
U0184,2023,18837.0,17.3,49.0,,WUR 2023,59 : 41
U0190,2023,23728.0,39.1,15.0,,WUR 2023,75 : 25
U2665,2023,14955.0,15.4,34.0,,WUR 2023,46 : 54
U0244,2023,24416.0,14.3,10.0,,WUR 2023,
U0287,2023,3214.0,10.9,39.0,,WUR 2023,54 : 46
U0288,2023,12755.0,14.5,12.0,,WUR 2023,54 : 46
U0291,2023,13825.0,18.6,21.0,,WUR 2023,53 : 47
U0298,2023,1015.0,20.3,17.0,,WUR 2023,60 : 40
U2712,2023,24515.0,18.6,14.0,,WUR 2023,53 : 47
U2722,2023,10785.0,35.5,26.0,,WUR 2023,
U0369,2023,9513.0,13.8,19.0,,WUR 2023,32 : 68
U0390,2023,7284.0,15.5,9.0,,WUR 2023,56 : 44
U0477,2023,16547.0,27.7,24.0,,WUR 2023,48 : 52
U0511,2023,43080.0,33.9,25.0,,WUR 2023,58 : 42
U2780,2023,41618.0,43.7,19.0,,WUR 2023,49 : 51
U0781,2023,29365.0,32.8,12.0,,WUR 2023,58 : 42
U0435,2023,1959.0,10.0,37.0,,WUR 2023,32 : 68
U0719,2023,30082.0,12.7,14.0,,WUR 2023,58 : 42
U0736,2023,35900.0,32.9,17.0,,WUR 2023,59 : 41
U2843,2023,14628.0,10.7,11.0,,WUR 2023,56 : 44
U0780,2023,16175.0,11.3,5.0,,WUR 2023,57 : 43
U2867,2023,28724.0,11.3,19.0,,WUR 2023,54 : 46
U0862,2023,3990.0,8.8,1.0,,WUR 2023,27 : 73
U1012,2023,30856.0,25.5,12.0,,WUR 2023,59 : 41
U2894,2023,27911.0,22.7,9.0,,WUR 2023,53 : 47
U1117,2023,33931.0,10.6,14.0,,WUR 2023,44 : 56
U1181,2023,20504.0,17.7,27.0,,WUR 2023,55 : 45
U1200,2023,21663.0,27.4,33.0,,WUR 2023,63 : 37
U2569,2023,28611.0,16.9,15.0,,WUR 2023,58 : 42
U1217,2023,15026.0,14.4,15.0,,WUR 2023,52 : 48
U3006,2023,11466.0,14.7,27.0,,WUR 2023,54 : 46
U1589,2023,3035.0,1.0,3.0,,WUR 2023,67 : 33
U1597,2023,22485.0,10.5,10.0,,WUR 2023,33 : 67
U3059,2023,20027.0,34.9,10.0,,WUR 2023,57 : 43
U1726,2023,26556.0,26.2,17.0,,WUR 2023,59 : 41
U1780,2023,38441.0,48.5,15.0,,WUR 2023,50 : 50
U1849,2023,12356.0,20.8,13.0,,WUR 2023,48 : 52
U3128,2023,12933.0,19.2,55.0,,WUR 2023,67 : 33
U1914,2023,26981.0,27.5,31.0,,WUR 2023,54 : 46
U3153,2023,18471.0,10.2,14.0,,WUR 2023,53 : 47
U1978,2023,24907.0,25.9,8.0,,WUR 2023,56 : 44
U2003,2023,57951.0,15.1,5.0,,WUR 2023,49 : 51
U2008,2023,17490.0,15.4,22.0,,WUR 2023,47 : 53
U2111,2023,11876.0,29.9,20.0,,WUR 2023,51 : 49
U2142,2023,30153.0,10.8,12.0,,WUR 2023,46 : 54
U3243,2023,9816.0,14.7,37.0,,WUR 2023,37 : 63
U2197,2023,7121.0,10.9,17.0,,WUR 2023,80 : 20
U3248,2023,30967.0,13.6,8.0,,WUR 2023,48 : 52
U3351,2023,36512.0,18.5,14.0,,WUR 2023,43 : 57
U3224,2023,26871.0,23.6,7.0,,WUR 2023,56 : 44
U0016,2023,3926.0,18.1,60.0,,WUR 2023,51 : 49
U0041,2023,70054.0,17.4,13.0,,WUR 2023,60 : 40
U0069,2023,2851.0,10.2,32.0,,WUR 2023,59 : 41
U0133,2023,20285.0,27.8,46.0,,WUR 2023,64 : 36
U0197,2023,29327.0,13.2,12.0,,WUR 2023,61 : 39
U2688,2023,53755.0,22.4,13.0,,WUR 2023,59 : 41
U0296,2023,5427.0,13.1,28.0,,WUR 2023,59 : 41
U2533,2023,3641.0,10.8,14.0,,WUR 2023,66 : 34
U2606,2023,27393.0,18.0,15.0,,WUR 2023,45 : 55
U2711,2023,9185.0,20.1,10.0,,WUR 2023,52 : 48
U2751,2023,17224.0,3.8,8.0,,WUR 2023,57 : 43
U0502,2023,16901.0,14.8,28.0,,WUR 2023,55 : 45
U0545,2023,19304.0,12.5,14.0,,WUR 2023,51 : 49
U0452,2023,2171.0,8.6,11.0,,WUR 2023,47 : 53
U2798,2023,14335.0,15.3,40.0,,WUR 2023,54 : 46
U0656,2023,17027.0,27.9,36.0,,WUR 2023,65 : 35
U0662,2023,39380.0,24.0,7.0,,WUR 2023,57 : 43
U2813,2023,15109.0,26.1,20.0,,WUR 2023,60 : 40
U0700,2023,32157.0,18.1,12.0,,WUR 2023,53 : 47
U0776,2023,5683.0,31.1,14.0,,WUR 2023,49 : 51
U2874,2023,29257.0,11.1,8.0,,WUR 2023,54 : 46
U1197,2023,4609.0,30.3,12.0,,WUR 2023,33 : 67
U2972,2023,47512.0,21.2,7.0,,WUR 2023,60 : 40
U2973,2023,29057.0,29.2,5.0,,WUR 2023,62 : 38
U1353,2023,40179.0,20.1,15.0,,WUR 2023,54 : 46
U1383,2023,15224.0,12.8,12.0,,WUR 2023,30 : 70
U1402,2023,31322.0,11.3,5.0,,WUR 2023,
U3044,2023,18508.0,19.7,19.0,,WUR 2023,60 : 40
U3046,2023,10134.0,19.8,7.0,,WUR 2023,54 : 46
U1650,2023,37532.0,25.4,18.0,,WUR 2023,
U1746,2023,2757.0,22.9,8.0,,WUR 2023,47 : 53
U1758,2023,32692.0,23.6,34.0,,WUR 2023,48 : 52
U3163,2023,8065.0,12.2,34.0,,WUR 2023,35 : 65
U1800,2023,10798.0,7.4,7.0,,WUR 2023,60 : 40
U3145,2023,23490.0,32.9,21.0,,WUR 2023,58 : 42
U3155,2023,12150.0,26.0,18.0,,WUR 2023,62 : 38
U1987,2023,25411.0,10.6,22.0,,WUR 2023,52 : 48
U3167,2023,16054.0,26.5,19.0,,WUR 2023,34 : 66
U2011,2023,15327.0,25.6,25.0,,WUR 2023,38 : 62
U2021,2023,5946.0,9.1,10.0,,WUR 2023,58 : 42
U2030,2023,15855.0,20.6,6.0,,WUR 2023,54 : 46
U3183,2023,18264.0,22.9,36.0,,WUR 2023,60 : 40
U2062,2023,15526.0,37.1,18.0,,WUR 2023,34 : 66
U2094,2023,35641.0,12.5,8.0,,WUR 2023,54 : 46
U3192,2023,27308.0,16.7,4.0,,WUR 2023,
U2123,2023,9878.0,9.5,17.0,,WUR 2023,16 : 84
U2615,2023,17925.0,20.8,20.0,,WUR 2023,59 : 41
U3260,2023,20936.0,24.6,21.0,,WUR 2023,55 : 45
U0110,2023,9267.0,8.7,22.0,,WUR 2023,51 : 49
U0172,2023,11421.0,30.3,7.0,,WUR 2023,62 : 38
U0178,2023,13159.0,10.0,4.0,,WUR 2023,51 : 49
U0275,2023,8060.0,16.6,40.0,,WUR 2023,56 : 44
U2693,2023,12635.0,20.1,14.0,,WUR 2023,53 : 47
U2694,2023,15133.0,24.6,7.0,,WUR 2023,46 : 54
U2725,2023,28451.0,35.5,0.0,,WUR 2023,33 : 67
U0344,2023,11213.0,22.2,21.0,,WUR 2023,63 : 37
U0360,2023,56344.0,20.4,4.0,,WUR 2023,
U0379,2023,7246.0,34.5,30.0,,WUR 2023,69 : 31
U0422,2023,15460.0,18.2,51.0,,WUR 2023,57 : 43
U2769,2023,21808.0,16.3,12.0,,WUR 2023,57 : 43
U0561,2023,28055.0,14.7,11.0,,WUR 2023,64 : 36
U0570,2023,18759.0,30.4,28.0,,WUR 2023,60 : 40
U0722,2023,3721.0,11.5,11.0,,WUR 2023,60 : 40
U2829,2023,10291.0,20.6,8.0,,WUR 2023,58 : 42
U2839,2023,19366.0,11.2,10.0,,WUR 2023,63 : 37
U0769,2023,30542.0,10.5,6.0,,WUR 2023,
U0811,2023,8782.0,8.2,6.0,,WUR 2023,70 : 30
U0848,2023,43110.0,10.8,3.0,,WUR 2023,39 : 61
U0852,2023,1436.0,7.7,33.0,,WUR 2023,25 : 75
U0979,2023,12825.0,20.1,32.0,,WUR 2023,62 : 38
U1022,2023,7891.0,9.5,7.0,,WUR 2023,54 : 46
U2890,2023,16705.0,17.0,29.0,,WUR 2023,54 : 46
U1083,2023,3029.0,8.8,22.0,,WUR 2023,58 : 42
U1162,2023,3181.0,10.5,2.0,,WUR 2023,49 : 51
U1212,2023,7839.0,26.1,7.0,,WUR 2023,62 : 38
U2923,2023,21910.0,26.8,21.0,,WUR 2023,58 : 42
U1242,2023,15815.0,13.8,29.0,,WUR 2023,41 : 59
U2942,2023,18320.0,9.8,18.0,,WUR 2023,58 : 42
U2946,2023,29561.0,29.4,20.0,,WUR 2023,54 : 46
U1295,2023,7845.0,15.1,1.0,,WUR 2023,57 : 43
U3004,2023,53319.0,20.2,2.0,,WUR 2023,55 : 45
U3018,2023,18046.0,16.9,5.0,,WUR 2023,56 : 44
U1518,2023,31540.0,16.6,14.0,,WUR 2023,48 : 52
U3096,2023,24038.0,30.3,20.0,,WUR 2023,56 : 44
U1775,2023,10640.0,15.1,35.0,,WUR 2023,57 : 43
U1777,2023,2250.0,10.5,30.0,,WUR 2023,80 : 20
U1782,2023,2757.0,2.1,1.0,,WUR 2023,76 : 24
U1896,2023,2973.0,14.3,2.0,,WUR 2023,45 : 55
U3164,2023,9855.0,16.0,27.0,,WUR 2023,64 : 36
U2010,2023,4216.0,4.6,7.0,,WUR 2023,70 : 30
U3195,2023,25464.0,21.6,20.0,,WUR 2023,43 : 57
U2162,2023,11220.0,7.5,11.0,,WUR 2023,58 : 42
U3241,2023,13012.0,15.3,5.0,,WUR 2023,64 : 36
U3250,2023,3873.0,20.0,4.0,,WUR 2023,53 : 47
U3338,2023,18621.0,23.8,4.0,,WUR 2023,64 : 36
U3372,2023,8122.0,4.0,10.0,,WUR 2023,54 : 46
U3378,2023,29463.0,19.5,7.0,,WUR 2023,54 : 46
U3406,2023,6769.0,9.4,14.0,,WUR 2023,71 : 29
U0053,2023,4831.0,15.7,0.0,,WUR 2023,63 : 37
U2633,2023,2910.0,7.2,6.0,,WUR 2023,53 : 47
U0156,2023,3500.0,7.4,1.0,,WUR 2023,56 : 44
U0174,2023,12015.0,17.8,25.0,,WUR 2023,48 : 52
U0175,2023,31877.0,46.7,2.0,,WUR 2023,55 : 45
U0207,2023,4102.0,11.8,0.0,,WUR 2023,58 : 42
U0206,2023,6180.0,28.7,0.0,,WUR 2023,33 : 67
U0227,2023,8790.0,15.7,26.0,,WUR 2023,61 : 39
U2668,2023,9734.0,26.6,12.0,,WUR 2023,47 : 53
U0304,2023,13040.0,17.0,39.0,,WUR 2023,47 : 53
U2721,2023,31199.0,17.8,3.0,,WUR 2023,46 : 54
U0329,2023,7113.0,25.4,1.0,,WUR 2023,46 : 54
U2729,2023,26902.0,21.2,3.0,,WUR 2023,58 : 42
U0428,2023,28253.0,13.0,14.0,,WUR 2023,54 : 46
U0464,2023,6350.0,17.6,9.0,,WUR 2023,31 : 69
U0466,2023,29351.0,17.7,6.0,,WUR 2023,55 : 45
U0472,2023,61128.0,20.3,12.0,,WUR 2023,62 : 38
U2753,2023,27752.0,13.6,12.0,,WUR 2023,52 : 48
U2759,2023,13808.0,27.6,4.0,,WUR 2023,63 : 37
U2763,2023,6875.0,20.1,13.0,,WUR 2023,60 : 40
U2771,2023,10001.0,13.0,6.0,,WUR 2023,60 : 40
U0549,2023,13956.0,25.4,17.0,,WUR 2023,59 : 41
U0556,2023,21670.0,21.9,0.0,,WUR 2023,62 : 38
U0569,2023,11535.0,20.4,35.0,,WUR 2023,53 : 47
U2791,2023,35232.0,15.4,3.0,,WUR 2023,30 : 70
U0651,2023,34637.0,22.7,1.0,,WUR 2023,63 : 37
U2801,2023,20507.0,32.6,5.0,,WUR 2023,61 : 39
U2802,2023,39407.0,23.0,9.0,,WUR 2023,56 : 44
U0669,2023,4236.0,12.6,15.0,,WUR 2023,68 : 32
U2818,2023,20447.0,23.7,8.0,,WUR 2023,57 : 43
U0706,2023,34734.0,17.3,5.0,,WUR 2023,58 : 42
U2530,2023,50868.0,18.2,17.0,,WUR 2023,52 : 48
U0767,2023,20079.0,14.6,20.0,,WUR 2023,
U0824,2023,41580.0,18.6,2.0,,WUR 2023,47 : 53
U2861,2023,26156.0,17.6,0.0,,WUR 2023,49 : 51
U0840,2023,6386.0,11.5,41.0,,WUR 2023,37 : 63
U2870,2023,13918.0,22.0,46.0,,WUR 2023,53 : 47
U0891,2023,2148.0,11.5,16.0,,WUR 2023,65 : 35
U2872,2023,16061.0,15.7,15.0,,WUR 2023,69 : 31
U0927,2023,28767.0,16.7,10.0,,WUR 2023,44 : 56
U0992,2023,26568.0,13.0,3.0,,WUR 2023,64 : 36
U1025,2023,28278.0,44.6,11.0,,WUR 2023,63 : 37
U2883,2023,10444.0,14.4,3.0,,WUR 2023,62 : 38
U2886,2023,24435.0,9.9,8.0,,WUR 2023,53 : 47
U2896,2023,3562.0,10.0,28.0,,WUR 2023,68 : 32
U1152,2023,5882.0,19.7,8.0,,WUR 2023,48 : 52
U2901,2023,35795.0,30.1,2.0,,WUR 2023,60 : 40
U2905,2023,36237.0,21.5,0.0,,WUR 2023,48 : 52
U1209,2023,21677.0,43.7,18.0,,WUR 2023,42 : 58
U1214,2023,2492.0,13.3,44.0,,WUR 2023,51 : 49
U2926,2023,14480.0,15.7,13.0,,WUR 2023,55 : 45
U1222,2023,21725.0,17.4,16.0,,WUR 2023,54 : 46
U1260,2023,1855.0,14.6,2.0,,WUR 2023,61 : 39
U2950,2023,23383.0,31.2,12.0,,WUR 2023,56 : 44
U1294,2023,11454.0,28.5,15.0,,WUR 2023,55 : 45
U1327,2023,15905.0,18.7,50.0,,WUR 2023,58 : 42
U2987,2023,21409.0,26.9,5.0,,WUR 2023,53 : 47
U1367,2023,3626.0,11.3,3.0,,WUR 2023,41 : 59
U1372,2023,16641.0,36.5,40.0,,WUR 2023,61 : 39
U1412,2023,66649.0,31.0,11.0,,WUR 2023,59 : 41
U3007,2023,24909.0,16.8,10.0,,WUR 2023,49 : 51
U3008,2023,3181.0,2.0,9.0,,WUR 2023,69 : 31
U1544,2023,37707.0,15.8,9.0,,WUR 2023,48 : 52
U1548,2023,17952.0,16.3,4.0,,WUR 2023,70 : 30
U1738,2023,10005.0,15.2,5.0,,WUR 2023,61 : 39
U3055,2023,9703.0,69.2,12.0,,WUR 2023,61 : 39
U3070,2023,33791.0,21.9,6.0,,WUR 2023,51 : 49
U3073,2023,15605.0,17.7,16.0,,WUR 2023,58 : 42
U1676,2023,31578.0,16.0,4.0,,WUR 2023,
U3076,2023,33484.0,16.2,16.0,,WUR 2023,55 : 45
U3077,2023,22490.0,16.4,29.0,,WUR 2023,47 : 53
U1715,2023,2598.0,9.2,1.0,,WUR 2023,57 : 43
U1717,2023,2272.0,9.1,4.0,,WUR 2023,57 : 43
U1719,2023,9250.0,16.5,1.0,,WUR 2023,51 : 49
U1796,2023,3819.0,20.0,10.0,,WUR 2023,38 : 62
U1884,2023,9219.0,22.5,2.0,,WUR 2023,25 : 75
U1886,2023,38240.0,14.1,1.0,,WUR 2023,46 : 54
U3133,2023,12948.0,18.7,9.0,,WUR 2023,63 : 37
U1942,2023,40082.0,12.7,5.0,,WUR 2023,39 : 61
U1943,2023,37484.0,12.3,4.0,,WUR 2023,36 : 64
U1947,2023,20432.0,10.7,6.0,,WUR 2023,
U1966,2023,1325.0,5.3,8.0,,WUR 2023,60 : 40
U3166,2023,19840.0,17.0,29.0,,WUR 2023,50 : 50
U1999,2023,8703.0,11.4,21.0,,WUR 2023,44 : 56
U2015,2023,20620.0,14.9,23.0,,WUR 2023,52 : 48
U2559,2023,5021.0,13.6,16.0,,WUR 2023,38 : 62
U2109,2023,27353.0,8.7,12.0,,WUR 2023,
U2141,2023,27878.0,25.3,1.0,,WUR 2023,56 : 44
U3231,2023,14219.0,19.2,8.0,,WUR 2023,52 : 48
U3237,2023,4407.0,12.0,10.0,,WUR 2023,48 : 52
U3240,2023,58463.0,28.4,6.0,,WUR 2023,61 : 39
U2169,2023,10327.0,17.7,31.0,,WUR 2023,31 : 69
U2190,2023,18218.0,12.6,11.0,,WUR 2023,61 : 39
U3316,2023,4644.0,12.0,2.0,,WUR 2023,51 : 49
U2565,2023,12457.0,11.6,30.0,,WUR 2023,79 : 21
U3340,2023,17883.0,18.8,20.0,,WUR 2023,58 : 42
U3266,2023,10472.0,17.6,31.0,,WUR 2023,59 : 41
U3222,2023,24585.0,15.9,23.0,,WUR 2023,53 : 47
U3396,2023,8089.0,10.9,8.0,,WUR 2023,56 : 44
U3412,2023,42760.0,15.4,2.0,,WUR 2023,
U3442,2023,44036.0,29.1,28.0,,WUR 2023,55 : 45
U0012,2023,6180.0,16.3,24.0,,WUR 2023,52 : 48
U0141,2023,23922.0,23.9,10.0,,WUR 2023,65 : 35
U2909,2023,18491.0,40.2,4.0,,WUR 2023,56 : 44
U0239,2023,31821.0,12.9,4.0,,WUR 2023,
U0242,2023,35710.0,14.2,6.0,,WUR 2023,
U0277,2023,22935.0,16.6,26.0,,WUR 2023,62 : 38
U2690,2023,8400.0,19.1,30.0,,WUR 2023,57 : 43
U0307,2023,22723.0,16.2,4.0,,WUR 2023,65 : 35
U0354,2023,1730.0,15.7,43.0,,WUR 2023,24 : 76
U0374,2023,33342.0,15.3,1.0,,WUR 2023,37 : 63
U0381,2023,49787.0,13.2,22.0,,WUR 2023,62 : 38
U2760,2023,31723.0,20.2,20.0,,WUR 2023,56 : 44
U0506,2023,30084.0,24.7,1.0,,WUR 2023,71 : 29
U0554,2023,27063.0,36.5,1.0,,WUR 2023,54 : 46
U0563,2023,14375.0,27.0,76.0,,WUR 2023,43 : 57
U0434,2023,1115.0,9.9,25.0,,WUR 2023,28 : 72
U0640,2023,108889.0,19.8,14.0,,WUR 2023,55 : 45
U0661,2023,35590.0,23.3,9.0,,WUR 2023,57 : 43
U2810,2023,6880.0,15.6,14.0,,WUR 2023,64 : 36
U0721,2023,9215.0,14.9,39.0,,WUR 2023,66 : 34
U0725,2023,21219.0,27.3,0.0,,WUR 2023,46 : 54
U2828,2023,15045.0,20.2,44.0,,WUR 2023,57 : 43
U2834,2023,22763.0,27.4,10.0,,WUR 2023,59 : 41
U0753,2023,1808.0,10.0,8.0,,WUR 2023,25 : 75
U0770,2023,3125.0,46.6,3.0,,WUR 2023,53 : 47
U0784,2023,9735.0,17.9,37.0,,WUR 2023,40 : 60
U0802,2023,18263.0,8.4,11.0,,WUR 2023,30 : 70
U0806,2023,8358.0,12.4,62.0,,WUR 2023,67 : 33
U2857,2023,12565.0,17.2,19.0,,WUR 2023,55 : 45
U2862,2023,10642.0,17.9,10.0,,WUR 2023,68 : 32
U0883,2023,2339.0,13.6,0.0,,WUR 2023,17 : 83
U2871,2023,9789.0,27.0,6.0,,WUR 2023,55 : 45
U0915,2023,1862.0,18.1,7.0,,WUR 2023,20 : 80
U0932,2023,15436.0,33.9,1.0,,WUR 2023,34 : 66
