master_university_id,year,source,research_score,research_impact_score,research_network_score,industry_income_score
UNI03308,2024,THE,,,,
UNI02999,2024,THE,,,,
UNI03001,2024,THE,,,,
UNI03309,2024,THE,,,,
UNI03002,2024,THE,,,,
UNI03004,2024,THE,,,,
UNI03023,2024,THE,,,,
UNI03310,2024,THE,,,,
UNI01377,2024,THE,,,,
UNI03006,2024,THE,,,,
UNI03311,2024,THE,,,,
UNI03312,2024,THE,,,,
UNI03313,2024,THE,,,,
UNI03008,2024,THE,,,,
UNI03009,2024,THE,,,,
UNI03010,2024,THE,,,,
UNI03011,2024,THE,,,,
UNI03314,2024,THE,,,,
UNI03013,2024,THE,,,,
UNI03315,2024,THE,,,,
UNI03015,2024,THE,,,,
UNI03316,2024,THE,,,,
UNI03317,2024,THE,,,,
UNI03016,2024,THE,,,,
UNI03318,2024,THE,,,,
UNI03018,2024,THE,,,,
UNI03020,2024,THE,,,,
UNI03021,2024,THE,,,,
UNI03025,2024,THE,,,,
UNI03319,2024,THE,,,,
UNI03320,2024,THE,,,,
UNI03321,2024,THE,,,,
UNI03028,2024,THE,,,,
UNI03322,2024,THE,,,,
UNI03323,2024,THE,,,,
UNI03030,2024,THE,,,,
UNI01445,2024,THE,,,,
UNI03032,2024,THE,,,,
UNI03324,2024,THE,,,,
UNI03325,2024,THE,,,,
UNI03326,2024,THE,,,,
UNI03037,2024,THE,,,,
UNI03040,2024,THE,,,,
UNI03044,2024,THE,,,,
UNI03327,2024,THE,,,,
UNI03328,2024,THE,,,,
UNI03046,2024,THE,,,,
UNI03048,2024,THE,,,,
UNI03050,2024,THE,,,,
UNI03052,2024,THE,,,,
UNI03329,2024,THE,,,,
UNI03054,2024,THE,,,,
UNI03330,2024,THE,,,,
UNI03331,2024,THE,,,,
UNI03332,2024,THE,,,,
UNI03059,2024,THE,,,,
UNI03061,2024,THE,,,,
UNI03333,2024,THE,,,,
UNI03062,2024,THE,,,,
UNI03334,2024,THE,,,,
UNI03064,2024,THE,,,,
UNI03065,2024,THE,,,,
UNI03335,2024,THE,,,,
UNI03066,2024,THE,,,,
UNI03067,2024,THE,,,,
UNI03069,2024,THE,,,,
UNI03070,2024,THE,,,,
UNI03072,2024,THE,,,,
UNI03074,2024,THE,,,,
UNI03077,2024,THE,,,,
UNI03336,2024,THE,,,,
UNI03079,2024,THE,,,,
UNI03082,2024,THE,,,,
UNI03337,2024,THE,,,,
UNI03084,2024,THE,,,,
UNI03086,2024,THE,,,,
UNI03088,2024,THE,,,,
UNI03338,2024,THE,,,,
UNI03090,2024,THE,,,,
UNI03339,2024,THE,,,,
UNI03340,2024,THE,,,,
UNI03341,2024,THE,,,,
UNI03342,2024,THE,,,,
UNI03343,2024,THE,,,,
UNI01479,2024,THE,,,,
UNI03344,2024,THE,,,,
UNI03345,2024,THE,,,,
UNI03092,2024,THE,,,,
UNI03346,2024,THE,,,,
UNI03347,2024,THE,,,,
UNI03348,2024,THE,,,,
UNI03093,2024,THE,,,,
UNI03094,2024,THE,,,,
UNI03117,2024,THE,,,,
UNI03095,2024,THE,,,,
UNI03096,2024,THE,,,,
UNI03097,2024,THE,,,,
UNI03349,2024,THE,,,,
UNI03350,2024,THE,,,,
UNI03351,2024,THE,,,,
UNI03352,2024,THE,,,,
UNI03098,2024,THE,,,,
UNI03353,2024,THE,,,,
UNI03354,2024,THE,,,,
UNI03355,2024,THE,,,,
UNI03100,2024,THE,,,,
UNI03356,2024,THE,,,,
UNI03357,2024,THE,,,,
UNI01338,2024,THE,,,,
UNI03103,2024,THE,,,,
UNI03358,2024,THE,,,,
UNI03359,2024,THE,,,,
UNI03105,2024,THE,,,,
UNI03360,2024,THE,,,,
UNI03361,2024,THE,,,,
UNI03362,2024,THE,,,,
UNI03106,2024,THE,,,,
UNI03107,2024,THE,,,,
UNI03363,2024,THE,,,,
UNI03109,2024,THE,,,,
UNI03364,2024,THE,,,,
UNI03365,2024,THE,,,,
UNI03366,2024,THE,,,,
UNI03111,2024,THE,,,,
UNI01341,2024,THE,,,,
UNI03367,2024,THE,,,,
UNI03368,2024,THE,,,,
UNI03369,2024,THE,,,,
UNI03119,2024,THE,,,,
UNI03370,2024,THE,,,,
UNI03122,2024,THE,,,,
UNI03371,2024,THE,,,,
UNI03372,2024,THE,,,,
UNI03373,2024,THE,,,,
UNI03123,2024,THE,,,,
UNI03125,2024,THE,,,,
UNI03126,2024,THE,,,,
UNI03127,2024,THE,,,,
UNI03374,2024,THE,,,,
UNI03129,2024,THE,,,,
UNI03131,2024,THE,,,,
UNI03133,2024,THE,,,,
UNI03375,2024,THE,,,,
UNI03136,2024,THE,,,,
UNI03376,2024,THE,,,,
UNI03377,2024,THE,,,,
UNI03138,2024,THE,,,,
UNI03378,2024,THE,,,,
UNI03379,2024,THE,,,,
UNI03380,2024,THE,,,,
UNI03141,2024,THE,,,,
UNI03142,2024,THE,,,,
UNI01016,2024,THE,,,,
UNI03144,2024,THE,,,,
UNI03381,2024,THE,,,,
UNI03382,2024,THE,,,,
UNI03145,2024,THE,,,,
UNI03383,2024,THE,,,,
UNI03148,2024,THE,,,,
UNI03150,2024,THE,,,,
UNI03152,2024,THE,,,,
UNI03154,2024,THE,,,,
UNI03155,2024,THE,,,,
UNI03157,2024,THE,,,,
UNI03384,2024,THE,,,,
UNI03385,2024,THE,,,,
UNI03159,2024,THE,,,,
UNI03160,2024,THE,,,,
UNI03386,2024,THE,,,,
UNI03387,2024,THE,,,,
UNI03161,2024,THE,,,,
UNI03388,2024,THE,,,,
UNI03163,2024,THE,,,,
UNI00002,2023,WUR,99.7,99.0,,74.9
UNI00004,2023,WUR,99.0,99.3,,49.5
UNI00006,2023,WUR,99.5,97.0,,54.2
UNI00005,2023,WUR,96.7,99.8,,65.0
UNI00003,2023,WUR,93.6,99.8,,90.9
UNI01499,2023,WUR,97.0,97.3,,89.8
UNI00007,2023,WUR,95.9,99.1,,66.0
UNI00010,2023,WUR,95.8,99.0,,76.8
UNI00012,2023,WUR,92.7,97.0,,55.0
UNI00008,2023,WUR,90.8,98.3,,59.8
UNI00014,2023,WUR,87.7,97.1,,44.8
UNI01500,2023,WUR,95.4,90.7,,59.1
UNI01502,2023,WUR,88.8,97.7,,56.2
UNI00016,2023,WUR,88.8,97.0,,75.8
UNI00019,2023,WUR,91.5,97.0,,89.5
UNI03389,2023,WUR,97.4,88.0,,100.0
UNI03390,2023,WUR,96.7,80.4,,91.8
UNI00022,2023,WUR,93.3,92.8,,65.5
UNI03391,2023,WUR,93.0,90.2,,87.0
UNI00017,2023,WUR,86.1,97.3,,40.4
UNI01504,2023,WUR,88.9,95.4,,58.8
UNI00013,2023,WUR,85.4,97.9,,44.5
UNI00026,2023,WUR,84.6,93.6,,48.7
UNI01505,2023,WUR,84.0,95.0,,44.6
UNI00029,2023,WUR,76.2,95.7,,99.6
UNI00032,2023,WUR,80.7,97.5,,85.0
UNI00030,2023,WUR,82.8,98.9,,53.9
UNI00027,2023,WUR,81.8,98.7,,55.2
UNI01506,2023,WUR,74.5,97.1,,40.9
UNI03392,2023,WUR,82.2,84.5,,100.0
UNI03393,2023,WUR,74.1,92.4,,60.6
UNI01507,2023,WUR,77.2,98.2,,93.0
UNI03394,2023,WUR,78.3,87.4,,100.0
UNI01509,2023,WUR,75.9,85.8,,78.1
UNI00041,2023,WUR,72.9,98.2,,45.6
UNI00033,2023,WUR,77.9,87.2,,84.5
UNI01511,2023,WUR,74.3,95.1,,37.8
UNI00043,2023,WUR,75.9,91.4,,64.9
UNI00035,2023,WUR,91.4,55.5,,86.7
UNI00042,2023,WUR,73.1,88.8,,47.9
UNI03395,2023,WUR,70.7,84.5,,71.7
UNI03396,2023,WUR,74.9,86.7,,99.2
UNI03397,2023,WUR,61.5,96.0,,55.7
UNI00049,2023,WUR,68.7,90.4,,78.4
UNI03398,2023,WUR,61.1,95.7,,60.9
UNI03399,2023,WUR,72.4,82.5,,43.5
UNI01513,2023,WUR,73.5,75.5,,78.8
UNI00048,2023,WUR,78.9,78.1,,50.1
UNI01517,2023,WUR,68.8,94.0,,66.4
UNI00057,2023,WUR,73.1,87.5,,51.3
UNI01515,2023,WUR,75.8,74.5,,77.3
UNI01514,2023,WUR,82.9,59.9,,100.0
UNI03400,2023,WUR,66.5,84.3,,82.0
UNI03401,2023,WUR,63.7,91.3,,45.3
UNI00024,2023,WUR,65.8,88.5,,73.2
UNI00047,2023,WUR,76.2,67.6,,96.6
UNI00064,2023,WUR,56.8,98.2,,47.5
UNI03402,2023,WUR,63.4,87.7,,95.0
UNI00067,2023,WUR,60.2,93.2,,100.0
UNI00060,2023,WUR,64.1,93.3,,44.4
UNI00070,2023,WUR,58.0,89.5,,39.0
UNI01522,2023,WUR,69.2,81.8,,45.6
UNI00066,2023,WUR,66.3,80.9,,52.4
UNI01523,2023,WUR,61.5,96.2,,80.1
UNI00073,2023,WUR,58.6,90.4,,43.8
UNI00075,2023,WUR,66.0,91.2,,72.7
UNI03403,2023,WUR,74.8,62.8,,100.0
UNI00054,2023,WUR,79.1,52.3,,88.6
UNI00079,2023,WUR,59.7,93.3,,46.0
UNI00055,2023,WUR,76.4,59.1,,93.4
UNI00082,2023,WUR,56.1,92.9,,41.1
UNI03404,2023,WUR,59.0,85.9,,63.5
UNI01526,2023,WUR,52.2,98.8,,87.1
UNI03405,2023,WUR,64.9,78.8,,69.4
UNI03406,2023,WUR,57.6,90.4,,75.8
UNI03407,2023,WUR,53.4,98.6,,43.5
UNI03408,2023,WUR,64.4,86.6,,68.4
UNI03409,2023,WUR,68.9,63.9,,94.8
UNI03410,2023,WUR,57.0,86.7,,56.0
UNI03411,2023,WUR,57.1,95.6,,64.4
UNI00072,2023,WUR,62.9,78.7,,48.4
UNI00095,2023,WUR,46.0,98.0,,48.6
UNI03412,2023,WUR,50.8,96.5,,41.9
UNI00092,2023,WUR,50.7,87.5,,57.6
UNI03413,2023,WUR,51.1,94.6,,89.9
UNI01533,2023,WUR,64.3,75.6,,42.8
UNI03414,2023,WUR,58.2,84.5,,79.9
UNI03415,2023,WUR,51.8,92.2,,65.3
UNI01535,2023,WUR,56.1,86.0,,55.0
UNI00068,2023,WUR,58.3,76.6,,40.0
UNI01536,2023,WUR,62.4,74.8,,41.7
UNI01529,2023,WUR,66.0,65.7,,100.0
UNI00065,2023,WUR,55.2,79.1,,54.6
UNI00109,2023,WUR,46.5,90.7,,86.3
UNI00107,2023,WUR,51.6,93.6,,59.4
UNI00045,2023,WUR,58.8,64.8,,72.7
UNI01525,2023,WUR,58.2,74.3,,87.3
UNI00108,2023,WUR,47.5,96.5,,66.7
UNI03416,2023,WUR,53.0,79.9,,76.6
UNI00104,2023,WUR,64.5,66.1,,93.8
UNI00117,2023,WUR,44.1,86.5,,99.2
UNI03417,2023,WUR,36.7,91.9,,74.2
UNI01531,2023,WUR,56.9,81.2,,77.8
UNI00121,2023,WUR,57.7,89.7,,40.0
UNI03418,2023,WUR,49.6,88.1,,42.7
UNI00125,2023,WUR,55.6,78.8,,39.9
UNI00126,2023,WUR,60.1,77.8,,80.0
UNI00098,2023,WUR,46.2,95.2,,42.3
UNI00096,2023,WUR,47.5,92.3,,44.1
UNI00130,2023,WUR,58.5,86.6,,39.1
UNI03419,2023,WUR,53.2,75.8,,76.5
UNI01539,2023,WUR,51.2,83.4,,55.3
UNI01544,2023,WUR,52.8,80.8,,96.2
UNI00119,2023,WUR,47.5,87.2,,55.0
UNI03420,2023,WUR,44.8,89.3,,37.3
UNI03421,2023,WUR,46.4,89.5,,47.4
UNI00127,2023,WUR,60.0,77.6,,74.1
UNI00129,2023,WUR,52.7,72.9,,82.7
UNI00132,2023,WUR,53.8,83.9,,40.1
UNI00099,2023,WUR,55.5,81.0,,79.5
UNI00143,2023,WUR,52.2,87.5,,59.1
UNI00145,2023,WUR,40.0,96.9,,38.3
UNI00146,2023,WUR,40.4,88.2,,40.0
UNI00148,2023,WUR,41.3,97.7,,44.0
UNI00141,2023,WUR,59.3,65.1,,44.8
UNI00136,2023,WUR,48.5,89.0,,44.5
UNI01532,2023,WUR,64.2,56.9,,67.8
UNI01547,2023,WUR,54.4,75.4,,96.1
UNI00085,2023,WUR,47.8,79.3,,40.5
UNI00118,2023,WUR,44.1,86.6,,41.7
UNI00153,2023,WUR,46.2,90.4,,83.5
UNI00083,2023,WUR,48.1,85.6,,69.2
UNI03422,2023,WUR,42.1,90.5,,49.7
UNI00156,2023,WUR,40.6,90.7,,43.4
UNI00158,2023,WUR,47.6,83.0,,72.3
UNI00159,2023,WUR,35.0,88.0,,54.0
UNI01550,2023,WUR,41.3,94.8,,39.2
UNI03423,2023,WUR,45.4,82.6,,51.0
UNI01551,2023,WUR,44.3,85.4,,56.4
UNI03424,2023,WUR,40.0,96.0,,41.8
UNI03425,2023,WUR,51.6,85.5,,48.0
UNI03426,2023,WUR,45.2,87.8,,79.4
UNI00167,2023,WUR,44.0,85.9,,38.4
UNI01553,2023,WUR,42.9,90.6,,44.2
UNI00163,2023,WUR,49.6,75.5,,73.2
UNI00170,2023,WUR,46.5,80.0,,77.3
UNI00139,2023,WUR,39.7,84.4,,44.5
UNI00161,2023,WUR,46.3,85.5,,44.6
UNI01554,2023,WUR,41.2,89.3,,77.6
UNI00124,2023,WUR,55.7,75.2,,71.5
UNI00154,2023,WUR,58.7,64.2,,51.4
UNI01545,2023,WUR,53.8,75.2,,41.6
UNI00175,2023,WUR,36.7,92.2,,43.4
UNI00155,2023,WUR,40.5,87.0,,49.3
UNI00084,2023,WUR,53.8,68.4,,68.1
UNI03427,2023,WUR,47.9,79.6,,40.2
UNI01549,2023,WUR,55.7,62.0,,92.6
UNI01561,2023,WUR,50.7,69.1,,92.4
UNI01562,2023,WUR,39.8,86.6,,45.8
UNI03428,2023,WUR,43.8,88.7,,53.3
UNI03429,2023,WUR,40.8,80.2,,46.4
UNI03430,2023,WUR,47.3,79.4,,47.1
UNI00184,2023,WUR,32.9,98.7,,41.9
UNI03431,2023,WUR,51.4,67.7,,96.2
UNI03432,2023,WUR,42.9,95.5,,77.9
UNI00144,2023,WUR,44.9,73.2,,86.0
UNI01564,2023,WUR,34.4,96.8,,98.1
UNI00190,2023,WUR,30.2,96.2,,40.1
UNI01566,2023,WUR,39.4,85.5,,53.6
UNI01565,2023,WUR,50.4,72.8,,57.7
UNI03433,2023,WUR,54.0,59.4,,98.3
UNI01563,2023,WUR,40.5,89.2,,69.4
UNI03434,2023,WUR,42.0,85.9,,89.9
UNI00152,2023,WUR,44.6,76.1,,64.9
UNI01560,2023,WUR,42.6,88.8,,83.2
UNI03435,2023,WUR,37.7,89.4,,39.6
UNI00138,2023,WUR,50.4,87.1,,38.3
UNI01571,2023,WUR,48.2,79.0,,61.0
UNI01558,2023,WUR,47.0,78.7,,52.1
UNI00137,2023,WUR,54.8,63.2,,45.1
UNI01556,2023,WUR,43.4,89.9,,50.2
UNI01573,2023,WUR,38.8,91.1,,43.0
UNI01568,2023,WUR,36.5,74.8,,38.2
UNI03436,2023,WUR,43.9,81.4,,48.9
UNI01574,2023,WUR,39.4,91.5,,46.2
UNI03437,2023,WUR,38.9,88.5,,41.5
UNI03438,2023,WUR,55.5,60.1,,75.1
UNI01576,2023,WUR,39.9,81.3,,49.7
UNI00140,2023,WUR,54.2,57.8,,89.7
UNI01546,2023,WUR,33.5,87.8,,51.7
UNI00211,2023,WUR,34.1,89.8,,47.5
UNI00213,2023,WUR,33.3,95.9,,46.2
UNI01579,2023,WUR,27.6,94.0,,61.2
UNI00216,2023,WUR,33.5,81.0,,48.3
UNI01578,2023,WUR,47.5,68.8,,90.7
UNI01555,2023,WUR,58.6,48.6,,93.4
UNI00089,2023,WUR,44.6,70.0,,39.4
UNI03439,2023,WUR,37.9,84.4,,41.6
UNI00191,2023,WUR,39.6,78.5,,42.2
UNI00128,2023,WUR,40.4,67.5,,53.2
UNI00225,2023,WUR,32.7,85.7,,41.7
UNI00228,2023,WUR,42.4,84.2,,42.9
UNI00202,2023,WUR,40.2,75.9,,61.6
UNI03440,2023,WUR,33.5,83.0,,48.5
UNI00231,2023,WUR,30.5,90.3,,49.5
UNI03441,2023,WUR,29.7,95.0,,37.7
UNI00149,2023,WUR,49.8,55.5,,99.2
UNI00150,2023,WUR,35.4,81.8,,48.2
UNI00235,2023,WUR,32.8,83.2,,38.7
UNI00208,2023,WUR,43.6,87.9,,47.1
UNI00237,2023,WUR,32.2,95.2,,49.6
UNI03442,2023,WUR,28.8,99.7,,39.4
UNI00200,2023,WUR,35.9,80.3,,91.8
UNI01583,2023,WUR,46.4,62.9,,62.6
UNI03443,2023,WUR,48.7,61.5,,95.3
UNI00212,2023,WUR,44.1,77.3,,44.8
UNI00246,2023,WUR,39.8,64.5,,51.2
UNI03444,2023,WUR,36.0,78.5,,44.2
UNI03445,2023,WUR,30.7,79.2,,50.1
UNI01585,2023,WUR,30.2,88.8,,95.3
UNI01586,2023,WUR,35.8,79.3,,61.9
UNI00222,2023,WUR,40.5,67.7,,39.7
UNI01587,2023,WUR,36.5,80.9,,46.4
UNI01588,2023,WUR,44.6,70.4,,60.2
UNI00195,2023,WUR,38.7,79.6,,61.4
UNI03446,2023,WUR,39.7,86.0,,50.1
UNI03447,2023,WUR,37.3,76.9,,50.7
UNI00256,2023,WUR,43.6,73.0,,43.1
UNI01590,2023,WUR,28.3,99.9,,40.5
UNI03448,2023,WUR,40.2,69.4,,81.0
UNI01591,2023,WUR,61.5,43.3,,43.0
UNI00157,2023,WUR,44.9,67.7,,53.0
UNI03449,2023,WUR,18.0,87.9,,43.3
UNI00262,2023,WUR,36.9,85.1,,85.0
UNI00112,2023,WUR,41.4,67.8,,38.9
UNI00265,2023,WUR,33.9,79.5,,45.8
UNI00249,2023,WUR,34.2,89.0,,39.0
UNI01593,2023,WUR,23.3,91.4,,55.7
UNI03450,2023,WUR,33.1,92.4,,45.6
UNI00243,2023,WUR,51.2,72.0,,43.8
UNI00134,2023,WUR,62.3,36.8,,94.5
UNI00194,2023,WUR,40.3,73.9,,46.9
UNI01596,2023,WUR,27.8,99.7,,38.2
UNI01598,2023,WUR,43.6,67.4,,60.1
UNI00133,2023,WUR,46.4,71.0,,47.3
UNI03451,2023,WUR,42.1,67.9,,79.9
UNI00277,2023,WUR,31.7,87.6,,44.1
UNI00183,2023,WUR,38.2,74.8,,57.2
UNI00227,2023,WUR,43.3,73.2,,51.5
UNI03452,2023,WUR,21.3,97.4,,39.4
UNI00282,2023,WUR,25.9,98.3,,38.4
UNI00171,2023,WUR,33.8,73.8,,39.9
UNI01570,2023,WUR,43.8,59.5,,64.3
UNI00286,2023,WUR,21.8,99.9,,38.3
UNI00287,2023,WUR,31.5,74.9,,37.4
UNI00291,2023,WUR,20.7,88.4,,37.5
UNI01600,2023,WUR,25.4,99.8,,36.9
UNI00290,2023,WUR,32.7,81.4,,41.7
UNI00294,2023,WUR,32.0,92.6,,43.0
UNI00151,2023,WUR,44.5,64.4,,66.0
UNI01602,2023,WUR,32.0,92.8,,93.1
UNI01604,2023,WUR,31.0,90.9,,43.9
UNI00261,2023,WUR,33.0,83.2,,44.6
UNI03453,2023,WUR,35.5,79.9,,64.5
UNI03454,2023,WUR,32.3,80.1,,44.1
UNI00215,2023,WUR,29.4,79.5,,50.1
UNI01582,2023,WUR,32.9,76.4,,44.8
UNI03455,2023,WUR,35.8,76.4,,52.8
UNI00241,2023,WUR,41.7,66.0,,40.4
UNI01609,2023,WUR,41.8,65.3,,42.8
UNI01584,2023,WUR,32.4,74.6,,45.4
UNI00244,2023,WUR,56.9,33.1,,80.1
UNI01606,2023,WUR,28.8,80.5,,57.6
UNI01610,2023,WUR,32.7,84.5,,36.9
UNI00230,2023,WUR,32.9,76.3,,86.3
UNI03456,2023,WUR,41.8,62.9,,89.6
UNI03457,2023,WUR,32.9,83.2,,51.8
UNI00306,2023,WUR,35.8,67.8,,68.7
UNI00302,2023,WUR,39.8,78.0,,61.8
UNI00313,2023,WUR,30.3,84.7,,66.2
UNI01614,2023,WUR,19.8,99.4,,52.0
UNI00093,2023,WUR,60.9,31.8,,96.4
UNI01617,2023,WUR,33.7,75.0,,46.5
UNI03458,2023,WUR,38.0,60.9,,72.0
UNI00318,2023,WUR,47.2,57.6,,52.3
UNI00320,2023,WUR,29.3,93.8,,55.6
UNI00321,2023,WUR,21.3,96.8,,41.4
UNI03459,2023,WUR,36.8,76.3,,52.0
UNI01620,2023,WUR,32.4,85.3,,72.3
UNI03460,2023,WUR,36.9,82.2,,71.0
UNI01595,2023,WUR,37.4,74.8,,59.3
UNI00328,2023,WUR,28.2,91.5,,39.3
UNI03461,2023,WUR,46.6,61.7,,50.6
UNI01575,2023,WUR,52.3,46.1,,97.8
UNI00204,2023,WUR,46.4,57.2,,80.5
UNI03462,2023,WUR,29.8,82.3,,72.5
UNI00278,2023,WUR,34.9,81.7,,57.5
UNI03463,2023,WUR,36.2,73.7,,47.4
UNI03464,2023,WUR,44.3,67.9,,100.0
UNI00232,2023,WUR,15.4,83.1,,36.9
UNI00338,2023,WUR,24.9,72.3,,41.5
UNI03465,2023,WUR,22.1,91.6,,43.4
UNI01626,2023,WUR,16.3,99.0,,37.2
UNI01628,2023,WUR,31.2,80.8,,40.0
UNI03466,2023,WUR,27.8,79.5,,39.5
UNI00289,2023,WUR,23.1,90.3,,37.3
UNI01631,2023,WUR,22.6,83.2,,40.1
UNI01629,2023,WUR,33.7,67.7,,47.1
UNI01632,2023,WUR,23.5,96.0,,42.2
UNI01633,2023,WUR,20.3,97.0,,42.9
UNI03467,2023,WUR,30.9,74.3,,45.0
UNI00345,2023,WUR,26.0,76.4,,48.8
UNI00205,2023,WUR,46.2,47.4,,56.6
UNI01635,2023,WUR,32.4,71.0,,37.9
UNI00349,2023,WUR,33.1,75.8,,43.0
UNI00296,2023,WUR,37.3,67.5,,40.1
UNI00325,2023,WUR,32.7,71.2,,45.7
UNI00353,2023,WUR,26.8,84.0,,37.8
UNI00355,2023,WUR,39.5,63.3,,57.3
UNI00247,2023,WUR,31.6,70.7,,51.0
UNI00304,2023,WUR,32.7,77.2,,52.1
UNI00310,2023,WUR,30.4,82.5,,40.5
UNI00359,2023,WUR,25.9,93.6,,40.8
UNI01639,2023,WUR,33.6,72.1,,39.9
UNI00197,2023,WUR,54.1,39.7,,99.2
UNI01613,2023,WUR,24.9,79.4,,46.2
UNI00234,2023,WUR,34.5,70.2,,38.8
UNI03468,2023,WUR,35.8,75.2,,46.9
UNI03469,2023,WUR,45.3,56.4,,74.6
UNI03470,2023,WUR,21.5,99.9,,38.1
UNI00164,2023,WUR,32.7,71.8,,47.6
UNI01641,2023,WUR,20.4,80.0,,47.4
UNI01642,2023,WUR,15.8,89.4,,39.8
UNI03471,2023,WUR,36.1,70.4,,79.5
UNI00372,2023,WUR,24.3,85.5,,41.5
UNI01621,2023,WUR,26.8,76.1,,38.1
UNI01622,2023,WUR,48.6,47.5,,88.0
UNI00271,2023,WUR,31.1,81.8,,45.2
UNI03472,2023,WUR,32.2,63.1,,93.1
UNI00377,2023,WUR,35.9,76.9,,56.1
UNI00334,2023,WUR,34.8,71.5,,48.1
UNI00276,2023,WUR,48.2,43.8,,80.7
UNI00382,2023,WUR,23.1,83.5,,40.2
UNI00381,2023,WUR,28.4,79.0,,45.1
UNI01577,2023,WUR,58.2,31.0,,80.0
UNI00330,2023,WUR,28.8,83.7,,47.2
UNI01647,2023,WUR,33.7,75.5,,45.7
UNI01648,2023,WUR,14.8,89.6,,43.0
UNI00390,2023,WUR,36.5,76.1,,97.2
UNI00392,2023,WUR,9.5,97.0,,37.6
UNI00394,2023,WUR,33.3,66.8,,37.2
UNI01627,2023,WUR,38.6,59.0,,48.3
UNI00396,2023,WUR,18.8,95.2,,40.2
UNI03473,2023,WUR,20.7,99.1,,63.4
UNI01652,2023,WUR,19.2,97.8,,38.8
UNI03474,2023,WUR,41.2,65.7,,93.4
UNI00403,2023,WUR,33.2,72.4,,45.9
UNI00366,2023,WUR,29.3,69.0,,38.3
UNI00406,2023,WUR,39.0,64.9,,91.4
UNI01634,2023,WUR,32.6,62.0,,54.4
UNI03475,2023,WUR,25.3,80.4,,40.7
UNI03476,2023,WUR,8.9,100.0,,37.0
UNI01655,2023,WUR,26.9,77.6,,42.0
UNI01656,2023,WUR,9.2,98.7,,42.8
UNI01567,2023,WUR,46.9,49.0,,99.6
UNI00415,2023,WUR,17.6,79.2,,36.9
UNI01658,2023,WUR,17.7,89.6,,40.6
UNI01660,2023,WUR,35.8,50.1,,90.6
UNI00420,2023,WUR,28.2,78.0,,43.4
UNI01661,2023,WUR,9.4,99.3,,38.4
UNI00378,2023,WUR,29.5,67.6,,37.4
UNI03477,2023,WUR,37.1,56.2,,94.2
UNI01663,2023,WUR,9.8,98.4,,37.6
UNI03478,2023,WUR,22.1,90.0,,38.9
UNI03479,2023,WUR,38.4,62.2,,85.7
UNI00239,2023,WUR,32.6,61.0,,40.3
UNI01612,2023,WUR,32.6,61.2,,42.7
UNI00432,2023,WUR,31.2,75.0,,38.2
UNI01664,2023,WUR,11.1,93.3,,42.1
UNI00374,2023,WUR,28.3,77.5,,42.6
UNI03480,2023,WUR,29.3,74.5,,39.0
UNI00308,2023,WUR,38.2,59.7,,47.5
UNI00368,2023,WUR,28.8,63.8,,45.8
UNI00370,2023,WUR,28.4,67.6,,39.5
UNI01665,2023,WUR,20.1,79.6,,46.6
UNI01667,2023,WUR,15.3,90.1,,44.1
UNI00440,2023,WUR,14.4,98.3,,37.9
UNI00441,2023,WUR,25.9,79.4,,37.3
UNI01645,2023,WUR,31.4,71.8,,89.2
UNI00443,2023,WUR,27.0,81.3,,42.7
UNI00445,2023,WUR,23.0,73.6,,38.8
UNI03481,2023,WUR,32.6,73.9,,38.7
UNI01670,2023,WUR,25.5,88.0,,38.5
UNI00450,2023,WUR,26.0,80.0,,45.5
UNI00452,2023,WUR,20.2,81.9,,45.7
UNI00387,2023,WUR,32.7,69.6,,50.8
UNI01671,2023,WUR,11.7,89.0,,38.2
UNI01672,2023,WUR,11.0,82.8,,37.2
UNI00456,2023,WUR,24.9,70.0,,47.7
UNI01673,2023,WUR,8.8,100.0,,36.9
UNI00459,2023,WUR,24.9,76.8,,38.8
UNI01674,2023,WUR,11.6,98.5,,37.0
UNI01675,2023,WUR,10.6,97.3,,37.3
UNI01676,2023,WUR,20.9,98.4,,38.5
UNI00464,2023,WUR,24.7,72.6,,37.4
UNI00398,2023,WUR,39.4,55.0,,53.3
UNI00384,2023,WUR,26.4,69.9,,37.9
UNI01653,2023,WUR,46.7,38.4,,44.4
UNI01678,2023,WUR,13.2,100.0,,37.7
UNI01679,2023,WUR,21.5,79.7,,39.4
UNI01680,2023,WUR,27.2,65.5,,41.6
UNI00470,2023,WUR,30.3,63.0,,46.2
UNI01682,2023,WUR,29.6,72.3,,43.0
UNI00193,2023,WUR,34.7,60.5,,39.1
UNI00409,2023,WUR,29.3,59.8,,40.0
UNI00473,2023,WUR,26.0,82.2,,51.0
UNI03482,2023,WUR,23.1,67.0,,55.5
UNI00475,2023,WUR,24.7,69.8,,37.9
UNI00477,2023,WUR,33.8,63.2,,42.6
UNI00479,2023,WUR,12.6,100.0,,37.7
UNI00481,2023,WUR,17.0,81.3,,37.0
UNI01657,2023,WUR,31.2,67.1,,67.0
UNI01687,2023,WUR,19.8,94.7,,36.9
UNI01688,2023,WUR,24.7,70.6,,43.0
UNI00407,2023,WUR,32.4,65.6,,45.0
UNI00417,2023,WUR,19.4,83.3,,38.5
UNI00486,2023,WUR,28.3,66.5,,48.3
UNI00489,2023,WUR,26.9,65.2,,38.1
UNI00331,2023,WUR,35.0,56.1,,40.4
UNI03483,2023,WUR,40.8,40.8,,89.8
