master_university_id,university_name,country,year,source,rank_start,overall_score,academic_reputation_score
UNI02742,Federal University of Latin American Integration (UNILA),brazil,2023,WUR,,,
UNI02743,"Federal University of Petroleum Resources, Effurun",nigeria,2023,WUR,,,
UNI02745,"Federal University of Technology, Minna",nigeria,2023,WUR,,,
UNI02746,"Federal University of Technology, Owerri",nigeria,2023,WUR,,,
UNI03689,First Technical University,nigeria,2023,WUR,,,
UNI02747,Fountain University,nigeria,2023,WUR,,,
UNI02748,University of Franca,brazil,2023,WUR,,,
UNI03690,Fukui Prefectural University,japan,2023,WUR,,,
UNI03691,FundaÃ§Ã£o Oswaldo Cruz,brazil,2023,WUR,,,
UNI03692,FundaciÃ³n Universitaria del Ãrea Andina,colombia,2023,WUR,,,
UNI01093,Future University in Egypt,egypt,2023,WUR,,,
UNI02749,General Sir John Kotelawala Defence University,sri lanka,2023,WUR,,,
UNI02750,Ghulam Ishaq Khan Institute of Engineering Sciences and Technology,pakistan,2023,WUR,,,
UNI02089,GLA University,india,2023,WUR,,,
UNI02751,Fergana Polytechnic Institute,uzbekistan,2023,WUR,,,
UNI02752,Glasgow School of Art,united kingdom,2023,WUR,,,
UNI01968,University of Gloucestershire,united kingdom,2023,WUR,,,
UNI02753,Government College Women University Faisalabad,pakistan,2023,WUR,,,
UNI02754,"Government College Women University, Sialkot",pakistan,2023,WUR,,,
UNI02756,"The Graduate University for Advanced Studies, SOKENDAI",japan,2023,WUR,,,
UNI03693,Greenwich University,pakistan,2023,WUR,,,
UNI03694,Gregory University Uturu,nigeria,2023,WUR,,,
UNI02758,Guildhall School of Music and Drama,united kingdom,2023,WUR,,,
UNI02760,Gulf College,oman,2023,WUR,,,
UNI01097,Harper Adams University,united kingdom,2023,WUR,,,
UNI02763,Hartpury University,united kingdom,2023,WUR,,,
UNI02534,Hassiba Benbouali University of Chlef,algeria,2023,WUR,,,
UNI02765,Hawler Medical University,iraq,2023,WUR,,,
UNI03695,University of Health and Allied Sciences,ghana,2023,WUR,,,
UNI02767,"University of Health Sciences, Turkey",turkey,2023,WUR,,,
UNI02768,University of the Highlands and Islands,united kingdom,2023,WUR,,,
UNI02538,Hindustan Institute of Technology and Science,india,2023,WUR,,,
UNI02770,Hiroshima Shudo University,japan,2023,WUR,,,
UNI02772,Hiroshima Institute of Technology,japan,2023,WUR,,,
UNI00550,Hitotsubashi University,japan,2023,WUR,,,
UNI03696,Huachiew Chalermprakiet University,thailand,2023,WUR,,,
UNI02774,University of Human Development,iraq,2023,WUR,,,
UNI02776,Hyogo University of Teacher Education,japan,2023,WUR,,,
UNI02778,IFHE Hyderabad,india,2023,WUR,,,
UNI03697,Ignatius Ajuru University of Education,nigeria,2023,WUR,,,
UNI02780,Ilma University,pakistan,2023,WUR,,,
UNI03698,IMT Mines AlÃ¨s,france,2023,WUR,,,
UNI02781,Indira Gandhi Delhi Technical University for Women,india,2023,WUR,,,
UNI02782,Institute of Cancer Research,united kingdom,2023,WUR,,,
UNI01102,International Christian University,japan,2023,WUR,,,
UNI02783,International University of Rabat,morocco,2023,WUR,,,
UNI02785,Ionian University,greece,2023,WUR,,,
UNI02787,Ion Mincu University of Architecture and Urbanism,romania,2023,WUR,,,
UNI01979,Islamia College Peshawar,pakistan,2023,WUR,,,
UNI02790,The Islamic University,iraq,2023,WUR,,,
UNI02792,Islamic University of Gaza,palestine,2023,WUR,,,
UNI01024,Islamic University of Madinah,saudi arabia,2023,WUR,,,
UNI02794,Isra University,jordan,2023,WUR,,,
UNI02796,Israel Technological University,ecuador,2023,WUR,,,
UNI01280,Istanbul AydÄ±n University,turkey,2023,WUR,,,
UNI02799,Istanbul GeliÅim University,turkey,2023,WUR,,,
UNI02800,IUBAT â International University of Business Agriculture and Technology,bangladesh,2023,WUR,,,
UNI03699,Universita IULM,,2023,WUR,,,
UNI02803,Jabir ibn Hayyan Medical University,iraq,2023,WUR,,,
UNI02805,Japan Advanced Institute of Science and Technology (JAIST),japan,2023,WUR,,,
UNI02807,Jashore University of Science and Technology,bangladesh,2023,WUR,,,
UNI03700,Jerash Private University,jordan,2023,WUR,,,
UNI02565,University of Jijel,algeria,2023,WUR,,,
UNI03701,University of Jos,nigeria,2023,WUR,,,
UNI02809,Kamianets-PodÑlskyi Ivan Ohiienko National University,ukraine,2023,WUR,,,
UNI03702,Kampala International University,uganda,2023,WUR,,,
UNI02811,Karaganda University of Kazpotrebsoyuz,kazakhstan,2023,WUR,,,
UNI03703,Karshi State University,uzbekistan,2023,WUR,,,
UNI02573,Kastamonu University,turkey,2023,WUR,,,
UNI02813,Kazakh National Pedagogical University Abai,kazakhstan,2023,WUR,,,
UNI02579,University of Kelaniya,sri lanka,2023,WUR,,,
UNI02581,University of Kerbala,iraq,2023,WUR,,,
UNI03704,Kermanshah University of Technology,iran,2023,WUR,,,
UNI02816,Kharkiv University of Humanities âPeopleâs Ukrainian Academyâ,ukraine,2023,WUR,,,
UNI02818,Kadir Has University,turkey,2023,WUR,,,
UNI02820,Khazar University,azerbaijan,2023,WUR,,,
UNI03705,Khomein University of Medical Sciences,iran,2023,WUR,,,
UNI01353,Khulna University,bangladesh,2023,WUR,,,
UNI02822,Khwaja Fareed University of Engineering and Information Technology,pakistan,2023,WUR,,,
UNI02823,Khyber Medical University,pakistan,2023,WUR,,,
UNI03706,Kings University,nigeria,2023,WUR,,,
UNI02826,University of Kirkuk,iraq,2023,WUR,,,
UNI02828,Kitami Institute of Technology,japan,2023,WUR,,,
UNI03707,Kobe City University of Foreign Studies,japan,2023,WUR,,,
UNI02830,Kobe Gakuin University,japan,2023,WUR,,,
UNI02832,Kocaeli Health and Technology University,turkey,2023,WUR,,,
UNI02834,Kokshetau State University,kazakhstan,2023,WUR,,,
UNI02836,Konan Womenâs University,japan,2023,WUR,,,
UNI03708,Konya Technical University,turkey,2023,WUR,,,
UNI03709,KTO Karatay University,turkey,2023,WUR,,,
UNI02839,Kyiv National Economic University,ukraine,2023,WUR,,,
UNI02841,Kyoai Gakuen University,japan,2023,WUR,,,
UNI00941,Kyrgyz-Turkish Manas University,kyrgyzstan,2023,WUR,,,
UNI02589,University of Laghouat,algeria,2023,WUR,,,
UNI02590,Lagos State University,nigeria,2023,WUR,,,
UNI02843,Knowledge University,iraq,2023,WUR,,,
UNI01494,University of Lampung,indonesia,2023,WUR,,,
UNI02845,Landmark University,nigeria,2023,WUR,,,
UNI02847,La Salle University,colombia,2023,WUR,,,
UNI02848,University of Las AmÃ©ricas (UDLA),ecuador,2023,WUR,,,
UNI02850,Leeds Arts University,united kingdom,2023,WUR,,,
UNI02852,Leeds Conservatoire,united kingdom,2023,WUR,,,
UNI02853,Leeds Trinity University,united kingdom,2023,WUR,,,
UNI02855,Koya University,iraq,2023,WUR,,,
UNI02857,Lesya Ukrainka Volyn National University,ukraine,2023,WUR,,,
UNI02859,University of Liberal Arts Bangladesh,bangladesh,2023,WUR,,,
UNI02861,Liverpool Hope University,united kingdom,2023,WUR,,,
UNI02863,Liverpool Institute for Performing Arts,united kingdom,2023,WUR,,,
UNI02865,Liverpool School of Tropical Medicine,united kingdom,2023,WUR,,,
UNI02867,The LNM Institute of Information Technology,india,2023,WUR,,,
UNI03710,Loei Rajabhat University,thailand,2023,WUR,,,
UNI02868,London Business School,united kingdom,2023,WUR,,,
UNI02869,London School of Hygiene and Tropical Medicine,united kingdom,2023,WUR,,,
UNI00976,London Metropolitan University,united kingdom,2023,WUR,,,
UNI02596,University of Los Lagos,chile,2023,WUR,,,
UNI02295,Universidad Loyola,spain,2023,WUR,,,
UNI02871,Malawi University of Science and Technology (MUST),malawi,2023,WUR,,,
UNI02872,Management Development Institute (MDI),india,2023,WUR,,,
UNI03711,Marian College Kuttikkanam (Autonomous),india,2023,WUR,,,
UNI02873,Maritime University of Szczecin,poland,2023,WUR,,,
UNI02603,University of Mascara,algeria,2023,WUR,,,
UNI02605,Universidad Mayor,chile,2023,WUR,,,
UNI02877,University of MedellÃ­n,colombia,2023,WUR,,,
UNI02878,Meikai University,japan,2023,WUR,,,
UNI03712,Michael and Cecilia Ibru University,nigeria,2023,WUR,,,
UNI03713,"Michael Okpara University of Agriculture, Umudike",nigeria,2023,WUR,,,
UNI02611,Middle Technical University,iraq,2023,WUR,,,
UNI02880,Mindanao State University â Iligan Institute of Technology,philippines,2023,WUR,,,
UNI03714,MIOTI Tech and Business School,spain,2023,WUR,,,
UNI02126,Mirpur University of Science and Technology,pakistan,2023,WUR,,,
UNI02883,University of Misan,iraq,2023,WUR,,,
UNI02885,Misr University for Science and Technology,egypt,2023,WUR,,,
UNI02887,Mahatma Jyotiba Phule Rohilkhand University,india,2023,WUR,,,
UNI02889,M. Kumarasamy College of Engineering,india,2023,WUR,,,
UNI02890,"MNS University of Agriculture, Multan",pakistan,2023,WUR,,,
UNI02891,Modern University for Business and Science,lebanon,2023,WUR,,,
UNI02892,UniversitÃ© Mohamed El Bachir El Ibrahimi de Bordj Bou ArrÃ©ridj,algeria,2023,WUR,,,
UNI03715,Universidad MonteÃ¡vila,venezuela,2023,WUR,,,
UNI02894,University of Monterrey,mexico,2023,WUR,,,
UNI02895,October University for Modern Sciences and Arts (MSA),egypt,2023,WUR,,,
UNI02896,Muban Chombueng Rajabhat University,thailand,2023,WUR,,,
UNI02897,Mukogawa Womenâs University,japan,2023,WUR,,,
UNI02899,Mulungushi University,zambia,2023,WUR,,,
UNI01121,Mutah University,jordan,2023,WUR,,,
UNI02901,Universidad Nacional de Chimborazo,ecuador,2023,WUR,,,
UNI03716,Universidad Nacional de ItapÃºa,paraguay,2023,WUR,,,
UNI02903,Nagoya University of Commerce & Business,japan,2023,WUR,,,
UNI02129,Najran University,saudi arabia,2023,WUR,,,
UNI02904,Nakhchivan State University,azerbaijan,2023,WUR,,,
UNI02906,Namangan Engineering Construction Institute,uzbekistan,2023,WUR,,,
UNI02907,Namangan Institute of Engineering and Technology,uzbekistan,2023,WUR,,,
UNI02908,Namangan State University,uzbekistan,2023,WUR,,,
UNI01441,Nara Institute of Science and Technology,japan,2023,WUR,,,
UNI02630,Nara Womenâs University,japan,2023,WUR,,,
UNI02633,National Aviation University,ukraine,2023,WUR,,,
UNI02913,National University of Computer and Emerging Sciences,pakistan,2023,WUR,,,
UNI02914,National Film and Television School,united kingdom,2023,WUR,,,
UNI02642,National University of Medical Sciences (NUMS),pakistan,2023,WUR,,,
UNI03717,National University of Mongolia,mongolia,2023,WUR,,,
UNI02916,National University Odessa Law Academy,ukraine,2023,WUR,,,
UNI02917,The National University of Ostroh Academy,ukraine,2023,WUR,,,
UNI02919,National Polytechnic University of Armenia,armenia,2023,WUR,,,
UNI02920,National University of Quilmes,argentina,2023,WUR,,,
UNI02921,"National University of Science and Technology, Oman",oman,2023,WUR,,,
UNI02923,"National University, Sudan",sudan,2023,WUR,,,
UNI02646,National Taichung University of Science and Technology,taiwan,2023,WUR,,,
UNI02924,National Transport University,ukraine,2023,WUR,,,
UNI02925,National University of Water and Environmental Engineering,ukraine,2023,WUR,,,
UNI02926,National University âYuri Kondratyuk Poltava Polytechnicâ,ukraine,2023,WUR,,,
UNI02928,Navoi State Pedagogical Institute,uzbekistan,2023,WUR,,,
UNI02651,Universitas Negeri Surabaya,indonesia,2023,WUR,,,
UNI02929,Newman University,united kingdom,2023,WUR,,,
UNI02930,Niger Delta University,nigeria,2023,WUR,,,
UNI03718,"Nigerian Police Academy, Wudil",nigeria,2023,WUR,,,
UNI02932,Nihon Pharmaceutical University,japan,2023,WUR,,,
UNI02933,Niigata University of Health and Welfare,japan,2023,WUR,,,
UNI02935,University of Niigata Prefecture,japan,2023,WUR,,,
UNI02137,Nile University,egypt,2023,WUR,,,
UNI02937,Ninevah University,iraq,2023,WUR,,,
UNI02939,Nitte (Deemed to be University),india,2023,WUR,,,
UNI02941,University of Northampton,united kingdom,2023,WUR,,,
UNI02943,Northeast Ohio Medical University,united states,2023,WUR,,,
UNI02944,Northern Technical University,iraq,2023,WUR,,,
UNI02946,Norwich University of the Arts,united kingdom,2023,WUR,,,
UNI02948,University of Nova Gorica,slovenia,2023,WUR,,,
UNI03719,Novena University,nigeria,2023,WUR,,,
UNI03720,Nursing School of Coimbra,portugal,2023,WUR,,,
UNI02950,October 6 University,egypt,2023,WUR,,,
UNI02951,Oguz Han Engineering and Technology University of Turkmenistan,turkmenistan,2023,WUR,,,
UNI03721,Olusegun Agagu University of Science and Technology,nigeria,2023,WUR,,,
UNI02953,ORT Uruguay University,uruguay,2023,WUR,,,
UNI02955,Ostrogradsky National University of Kremenchuk,ukraine,2023,WUR,,,
UNI02957,Palestine Polytechnic University,palestine,2023,WUR,,,
UNI02959,Palestine Technical University â Kadoorie,palestine,2023,WUR,,,
UNI02960,Panteion University of Social and Political Sciences,greece,2023,WUR,,,
UNI03722,Paris University of International Education,france,2023,WUR,,,
UNI02961,Pavlo Tychyna Uman State Pedagogical University,ukraine,2023,WUR,,,
UNI02963,University of Petra,jordan,2023,WUR,,,
UNI02965,Pharos University,egypt,2023,WUR,,,
UNI02692,University of Phayao,thailand,2023,WUR,,,
UNI02968,Philadelphia University (Jordan),jordan,2023,WUR,,,
UNI02969,Plymouth Marjon University,united kingdom,2023,WUR,,,
UNI03723,Polytechnic University of Tirana,albania,2023,WUR,,,
UNI03724,Poltava V.G. Korolenko National Pedagogical University (PNPU),ukraine,2023,WUR,,,
UNI03725,Polytechnic Institute of SetÃºbal,portugal,2023,WUR,,,
UNI02973,Universidad Popular AutÃ³noma del Estado de Puebla,mexico,2023,WUR,,,
UNI02975,Prefectural University of Hiroshima,japan,2023,WUR,,,
UNI03726,Prince Sultan University (PSU),,2023,WUR,,,
UNI02977,"University of Professional Studies, Accra",ghana,2023,WUR,,,
UNI02979,University of Puthisastra,cambodia,2023,WUR,,,
UNI02980,Queen Margaret University,united kingdom,2023,WUR,,,
UNI02982,Rajamangala University of Technology Isan,thailand,2023,WUR,,,
UNI03727,Ravensbourne,united kingdom,2023,WUR,,,
UNI02984,Rawalpindi Medical University,pakistan,2023,WUR,,,
UNI02985,Rennes School of Business,france,2023,WUR,,,
UNI02706,REVA University,india,2023,WUR,,,
UNI02987,Rose Bruford College,united kingdom,2023,WUR,,,
UNI02989,Royal Agricultural University,united kingdom,2023,WUR,,,
UNI02990,"Royal Central School of Speech and Drama, University of London",united kingdom,2023,WUR,,,
UNI02992,Royal College of Art,united kingdom,2023,WUR,,,
UNI02994,Royal Conservatoire of Scotland,united kingdom,2023,WUR,,,
UNI02995,Royal Academy of Music,united kingdom,2023,WUR,,,
UNI02996,Royal College of Music,united kingdom,2023,WUR,,,
UNI02997,Royal Northern College of Music,united kingdom,2023,WUR,,,
UNI02998,University of Sadat City,egypt,2023,WUR,,,
UNI03728,University of Saint Joseph,,2023,WUR,,,
UNI02999,Sakon Nakhon Rajabhat University,thailand,2023,WUR,,,
UNI03001,Salahaddin University,iraq,2023,WUR,,,
UNI03729,Salem University,nigeria,2023,WUR,,,
UNI03002,Samarkand State University,uzbekistan,2023,WUR,,,
UNI03004,Samarkand State Institute of Foreign Languages,uzbekistan,2023,WUR,,,
UNI03730,Samuel Adegboyega University,nigeria,2023,WUR,,,
UNI01377,Universidad San Ignacio de Loyola,peru,2023,WUR,,,
UNI03006,University of San MartÃ­n de Porres,peru,2023,WUR,,,
UNI00924,University of Santo Tomas,philippines,2023,WUR,,,
UNI03008,Satya Wacana Christian University,indonesia,2023,WUR,,,
UNI03009,Saudi Electronic University,saudi arabia,2023,WUR,,,
UNI03010,SBS Swiss Business School,switzerland,2023,WUR,,,
UNI03011,University of Science and Technology of Southern Philippines (USTP),philippines,2023,WUR,,,
UNI03013,Sefako Makgatho Health Sciences University,south africa,2023,WUR,,,
UNI03015,Senshu University,japan,2023,WUR,,,
UNI03016,Shaheed Benazir Bhutto Women University Peshawar,pakistan,2023,WUR,,,
UNI03018,Shaheed Zulfiqar Ali Bhutto Medical University,pakistan,2023,WUR,,,
UNI03020,The University of Shiga Prefecture,japan,2023,WUR,,,
UNI03021,Shonan Institute of Technology,japan,2023,WUR,,,
UNI03023,Samarkand State Medical University,uzbekistan,2023,WUR,,,
UNI02025,Shri Mata Vaishno Devi University,india,2023,WUR,,,
UNI03731,Sikkim Manipal University,india,2023,WUR,,,
UNI03025,Silesian University in Opava,czech republic,2023,WUR,,,
UNI03732,SimÃ³n BolÃ­var University,venezuela,2023,WUR,,,
UNI03733,SimÃ³n BolÃ­var University (Colombia),colombia,2023,WUR,,,
UNI03028,Sir Syed University of Engineering and Technology,pakistan,2023,WUR,,,
UNI03734,Sokoto State University,nigeria,2023,WUR,,,
UNI03030,"Solent University, Southampton",united kingdom,2023,WUR,,,
UNI03032,University of Sopron,hungary,2023,WUR,,,
UNI03735,Soran University,iraq,2023,WUR,,,
UNI03736,University of South Santa Catarina (Unisul),brazil,2023,WUR,,,
UNI03737,SR University,india,2023,WUR,,,
UNI03037,Sri Balaji Vidyapeeth,india,2023,WUR,,,
UNI02735,University of Sri Jayewardenepura,sri lanka,2023,WUR,,,
UNI03040,Sri Lanka Institute of Information Technology,sri lanka,2023,WUR,,,
UNI03738,Sri Padmavati Mahila Visvavidyalayam (Women's University),india,2023,WUR,,,
UNI02740,State University of Bahia,brazil,2023,WUR,,,
UNI03044,State Energy Institute of Turkmenistan,turkmenistan,2023,WUR,,,
UNI03046,"St Maryâs University College, Belfast",united kingdom,2023,WUR,,,
UNI03048,"St Maryâs University, Twickenham",united kingdom,2023,WUR,,,
UNI03050,Stranmillis University College,united kingdom,2023,WUR,,,
UNI02160,Suez University,egypt,2023,WUR,,,
UNI03052,University of Suffolk,united kingdom,2023,WUR,,,
UNI03054,Sugiyama Jogakuen University,japan,2023,WUR,,,
UNI03739,Sulaimani Polytechnic University,iraq,2023,WUR,,,
UNI03740,Suratthani Rajabhat University,thailand,2023,WUR,,,
UNI01148,SzÃ©chenyi IstvÃ¡n University,hungary,2023,WUR,,,
UNI03059,Tafila Technical University,jordan,2023,WUR,,,
UNI03061,University of Taipei,taiwan,2023,WUR,,,
UNI03062,Tama Art University,japan,2023,WUR,,,
UNI03064,Tarlac Agricultural University,philippines,2023,WUR,,,
UNI03065,Tarsus University,turkey,2023,WUR,,,
UNI03066,Tashkent Institute of Finance,uzbekistan,2023,WUR,,,
UNI03067,Tashkent University of Information Technologies,uzbekistan,2023,WUR,,,
UNI03069,Tashkent Institute of Irrigation and Agricultural Mechanisation,uzbekistan,2023,WUR,,,
UNI03070,Tashkent Medical Academy,uzbekistan,2023,WUR,,,
UNI03072,Tashkent Pediatric Medical Institute,uzbekistan,2023,WUR,,,
UNI03074,Tashkent Pharmaceutical Institute,uzbekistan,2023,WUR,,,
UNI03741,Tashkent State Agrarian University,uzbekistan,2023,WUR,,,
UNI03077,Tashkent State Dental Institute,uzbekistan,2023,WUR,,,
UNI03079,Tashkent State University of Law,uzbekistan,2023,WUR,,,
UNI02744,UniversitÃ© Sultan Moulay Slimane,morocco,2023,WUR,,,
UNI03082,Tashkent State University of Oriental Studies,uzbekistan,2023,WUR,,,
UNI03084,Tashkent State Technical University,uzbekistan,2023,WUR,,,
UNI03086,Tashkent State Transport University,uzbekistan,2023,WUR,,,
UNI03088,Tashkent Institute of Textile and Light Industry,uzbekistan,2023,WUR,,,
UNI03090,Tatung University,taiwan,2023,WUR,,,
UNI03742,Tecmilenio University,mexico,2023,WUR,,,
UNI03743,TecnolÃ³gico de Costa Rica,costa rica,2023,WUR,,,
UNI03092,Instituto TecnolÃ³gico Metropolitano,colombia,2023,WUR,,,
UNI03093,Institut Teknologi Nasional Bandung (ITENAS Bandung),indonesia,2023,WUR,,,
UNI03094,University of Telafer,iraq,2023,WUR,,,
UNI03095,Tenri University,japan,2023,WUR,,,
UNI03096,Termez State University,uzbekistan,2023,WUR,,,
UNI03097,Termez Institute of Engineering and Technology,uzbekistan,2023,WUR,,,
UNI03098,Tikrit University,iraq,2023,WUR,,,
UNI03100,Tokyo University of Foreign Studies,japan,2023,WUR,,,
