master_university_id,year,source,faculty_student_score,international_students_score,faculty_to_student_ratio,international_student_pct
UNI03116,2024,THE,,,10.6,31.0
UNI02955,2024,THE,,,12.5,1.0
UNI03279,2024,THE,,,12.8,0.0
UNI01182,2024,THE,,,9.1,2.0
UNI03114,2024,THE,,,13.9,1.0
UNI02957,2024,THE,,,16.6,2.0
UNI02959,2024,THE,,,18.8,4.0
UNI03280,2024,THE,,,14.9,1.0
UNI02960,2024,THE,,,67.8,2.0
UNI03281,2024,THE,,,77.9,12.0
UNI02961,2024,THE,,,14.5,3.0
UNI02963,2024,THE,,,20.5,22.0
UNI03282,2024,THE,,,16.4,64.0
UNI03283,2024,THE,,,35.0,0.0
UNI03284,2024,THE,,,10.2,10.0
UNI02965,2024,THE,,,29.1,1.0
UNI02968,2024,THE,,,16.4,33.0
UNI03285,2024,THE,,,11.4,0.0
UNI03286,2024,THE,,,10.1,9.0
UNI02969,2024,THE,,,22.4,2.0
UNI03287,2024,THE,,,17.8,7.0
UNI03288,2024,THE,,,4.4,7.0
UNI03289,2024,THE,,,28.1,0.0
UNI02973,2024,THE,,,19.3,2.0
UNI02975,2024,THE,,,11.9,2.0
UNI03290,2024,THE,,,41.3,1.0
UNI03291,2024,THE,,,20.3,0.0
UNI00670,2024,THE,,,11.7,17.0
UNI02977,2024,THE,,,50.9,0.0
UNI03292,2024,THE,,,7.2,5.0
UNI03293,2024,THE,,,18.7,13.0
UNI03294,2024,THE,,,32.8,0.0
UNI02979,2024,THE,,,8.1,0.0
UNI03295,2024,THE,,,10.6,0.0
UNI03296,2024,THE,,,9.2,1.0
UNI02980,2024,THE,,,21.8,30.0
UNI03297,2024,THE,,,12.2,0.0
UNI02982,2024,THE,,,18.2,0.0
UNI03298,2024,THE,,,22.7,1.0
UNI02984,2024,THE,,,9.1,1.0
UNI02985,2024,THE,,,34.6,34.0
UNI00898,2024,THE,,,25.8,47.0
UNI02987,2024,THE,,,15.8,20.0
UNI03299,2024,THE,,,24.8,3.0
UNI02989,2024,THE,,,20.7,13.0
UNI02990,2024,THE,,,16.7,33.0
UNI03300,2024,THE,,,333.3,100.0
UNI02992,2024,THE,,,20.4,80.0
UNI02994,2024,THE,,,10.9,38.0
UNI03301,2024,THE,,,4.4,20.0
UNI02996,2024,THE,,,10.3,58.0
UNI02995,2024,THE,,,9.8,49.0
UNI02997,2024,THE,,,11.0,33.0
UNI03302,2024,THE,,,13.3,5.0
UNI03303,2024,THE,,,34.5,5.0
UNI03304,2024,THE,,,9.4,15.0
UNI02998,2024,THE,,,49.5,1.0
UNI03305,2024,THE,,,19.5,0.0
UNI03306,2024,THE,,,12.8,10.0
UNI03307,2024,THE,,,11.9,14.0
UNI03308,2024,THE,,,21.1,0.0
UNI02999,2024,THE,,,20.6,1.0
UNI03001,2024,THE,,,11.7,1.0
UNI03309,2024,THE,,,9.4,11.0
UNI03002,2024,THE,,,16.7,0.0
UNI03004,2024,THE,,,14.7,0.0
UNI03023,2024,THE,,,9.9,2.0
UNI03310,2024,THE,,,21.2,4.0
UNI01377,2024,THE,,,35.4,1.0
UNI03006,2024,THE,,,18.2,1.0
UNI03311,2024,THE,,,19.3,1.0
UNI03312,2024,THE,,,22.4,1.0
UNI03313,2024,THE,,,25.0,2.0
UNI03008,2024,THE,,,41.2,0.0
UNI03009,2024,THE,,,21.7,7.0
UNI03010,2024,THE,,,13.6,61.0
UNI03011,2024,THE,,,28.3,0.0
UNI03314,2024,THE,,,10.0,5.0
UNI03013,2024,THE,,,6.8,2.0
UNI03315,2024,THE,,,14.4,8.0
UNI03015,2024,THE,,,21.9,3.0
UNI03316,2024,THE,,,21.9,0.0
UNI03317,2024,THE,,,37.0,0.0
UNI03016,2024,THE,,,26.9,0.0
UNI03318,2024,THE,,,3.4,0.0
UNI03018,2024,THE,,,12.7,2.0
UNI03020,2024,THE,,,14.0,2.0
UNI03021,2024,THE,,,30.2,8.0
UNI03025,2024,THE,,,20.0,5.0
UNI03319,2024,THE,,,18.1,0.0
UNI03320,2024,THE,,,21.0,1.0
UNI03321,2024,THE,,,26.8,0.0
UNI03028,2024,THE,,,17.5,0.0
UNI03322,2024,THE,,,8.8,21.0
UNI03323,2024,THE,,,28.5,2.0
UNI03030,2024,THE,,,17.4,34.0
UNI01445,2024,THE,,,34.6,4.0
UNI03032,2024,THE,,,13.6,4.0
UNI03324,2024,THE,,,19.4,0.0
UNI03325,2024,THE,,,19.4,0.0
UNI03326,2024,THE,,,34.5,0.0
UNI03037,2024,THE,,,8.7,1.0
UNI03040,2024,THE,,,56.8,0.0
UNI03044,2024,THE,,,13.0,1.0
UNI03327,2024,THE,,,6.8,7.0
UNI03328,2024,THE,,,8.7,2.0
UNI03046,2024,THE,,,23.5,48.0
UNI03048,2024,THE,,,15.8,23.0
UNI03050,2024,THE,,,24.8,18.0
UNI03052,2024,THE,,,15.1,14.0
UNI03329,2024,THE,,,28.1,
UNI03054,2024,THE,,,28.3,1.0
UNI03330,2024,THE,,,15.4,0.0
UNI03331,2024,THE,,,22.7,0.0
UNI03332,2024,THE,,,11.6,0.0
UNI03059,2024,THE,,,22.9,1.0
UNI03061,2024,THE,,,19.9,3.0
UNI03333,2024,THE,,,12.7,13.0
UNI03062,2024,THE,,,33.4,11.0
UNI03334,2024,THE,,,32.0,0.0
UNI03064,2024,THE,,,26.1,0.0
UNI03065,2024,THE,,,22.7,1.0
UNI03335,2024,THE,,,17.1,0.0
UNI03066,2024,THE,,,22.7,1.0
UNI03067,2024,THE,,,19.4,0.0
UNI03069,2024,THE,,,7.4,5.0
UNI03070,2024,THE,,,9.8,2.0
UNI03072,2024,THE,,,10.1,1.0
UNI03074,2024,THE,,,13.4,12.0
UNI03077,2024,THE,,,8.9,3.0
UNI03336,2024,THE,,,21.0,3.0
UNI03079,2024,THE,,,10.8,1.0
UNI03082,2024,THE,,,14.8,1.0
UNI03337,2024,THE,,,22.2,1.0
UNI03084,2024,THE,,,12.6,0.0
UNI03086,2024,THE,,,24.1,0.0
UNI03088,2024,THE,,,11.5,0.0
UNI03338,2024,THE,,,3.0,0.0
UNI03090,2024,THE,,,19.4,3.0
UNI03339,2024,THE,,,10.3,0.0
UNI03340,2024,THE,,,14.7,0.0
UNI03341,2024,THE,,,11.6,2.0
UNI03342,2024,THE,,,37.2,0.0
UNI03343,2024,THE,,,29.7,1.0
UNI01479,2024,THE,,,21.8,0.0
UNI03344,2024,THE,,,117.8,4.0
UNI03345,2024,THE,,,14.5,2.0
UNI03092,2024,THE,,,24.8,0.0
UNI03346,2024,THE,,,11.9,0.0
UNI03347,2024,THE,,,19.7,1.0
UNI03348,2024,THE,,,6.7,7.0
UNI03093,2024,THE,,,22.3,0.0
UNI03094,2024,THE,,,32.0,0.0
UNI03117,2024,THE,,,9.7,0.0
UNI03095,2024,THE,,,23.4,6.0
UNI03096,2024,THE,,,26.2,1.0
UNI03097,2024,THE,,,41.7,0.0
UNI03349,2024,THE,,,17.4,0.0
UNI03350,2024,THE,,,31.0,12.0
UNI03351,2024,THE,,,15.9,0.0
UNI03352,2024,THE,,,2.9,0.0
UNI03098,2024,THE,,,13.6,0.0
UNI03353,2024,THE,,,13.0,0.0
UNI03354,2024,THE,,,19.0,0.0
UNI03355,2024,THE,,,36.7,0.0
UNI03100,2024,THE,,,16.6,10.0
UNI03356,2024,THE,,,27.3,4.0
UNI03357,2024,THE,,,20.5,6.0
UNI01338,2024,THE,,,14.1,2.0
UNI03103,2024,THE,,,9.6,34.0
UNI03358,2024,THE,,,19.8,2.0
UNI03359,2024,THE,,,9.2,2.0
UNI03105,2024,THE,,,39.7,1.0
UNI03360,2024,THE,,,9.9,0.0
UNI03361,2024,THE,,,13.1,0.0
UNI03362,2024,THE,,,8.5,10.0
UNI03106,2024,THE,,,23.9,0.0
UNI03107,2024,THE,,,12.6,3.0
UNI03363,2024,THE,,,12.8,24.0
UNI03109,2024,THE,,,47.0,0.0
UNI03364,2024,THE,,,18.2,17.0
UNI03365,2024,THE,,,16.6,8.0
UNI03366,2024,THE,,,19.7,0.0
UNI03111,2024,THE,,,10.6,0.0
UNI01341,2024,THE,,,21.9,1.0
UNI03367,2024,THE,,,22.9,11.0
UNI03368,2024,THE,,,8.7,8.0
UNI03369,2024,THE,,,14.2,10.0
UNI03119,2024,THE,,,20.3,4.0
UNI03370,2024,THE,,,21.9,0.0
UNI03122,2024,THE,,,18.7,1.0
UNI03371,2024,THE,,,13.2,2.0
UNI03372,2024,THE,,,20.6,0.0
UNI03373,2024,THE,,,29.7,0.0
UNI03123,2024,THE,,,22.0,1.0
UNI03125,2024,THE,,,16.4,1.0
UNI03126,2024,THE,,,19.7,0.0
UNI03127,2024,THE,,,13.0,35.0
UNI03374,2024,THE,,,15.3,0.0
UNI03129,2024,THE,,,15.9,3.0
UNI03131,2024,THE,,,9.0,44.0
UNI03133,2024,THE,,,18.5,1.0
UNI03375,2024,THE,,,9.5,0.0
UNI03136,2024,THE,,,16.6,0.0
UNI03376,2024,THE,,,19.7,0.0
UNI03377,2024,THE,,,5.9,32.0
UNI03138,2024,THE,,,23.6,32.0
UNI03378,2024,THE,,,16.7,0.0
UNI03379,2024,THE,,,20.7,0.0
UNI03380,2024,THE,,,12.8,85.0
UNI03141,2024,THE,,,10.1,6.0
UNI03142,2024,THE,,,21.0,3.0
UNI01016,2024,THE,,,18.3,5.0
UNI03144,2024,THE,,,31.3,32.0
UNI03381,2024,THE,,,26.5,1.0
UNI03382,2024,THE,,,38.0,0.0
UNI03145,2024,THE,,,17.2,14.0
UNI03383,2024,THE,,,20.8,0.0
UNI03148,2024,THE,,,27.2,8.0
UNI03150,2024,THE,,,25.5,19.0
UNI03152,2024,THE,,,7.5,9.0
UNI03154,2024,THE,,,6.4,49.0
UNI03155,2024,THE,,,11.4,1.0
UNI03157,2024,THE,,,16.2,2.0
UNI03384,2024,THE,,,15.7,10.0
UNI03385,2024,THE,,,11.7,2.0
UNI03159,2024,THE,,,18.4,13.0
UNI03160,2024,THE,,,26.2,0.0
UNI03386,2024,THE,,,17.0,35.0
UNI03387,2024,THE,,,18.2,0.0
UNI03161,2024,THE,,,16.1,1.0
UNI03388,2024,THE,,,28.5,0.0
UNI03163,2024,THE,,,9.2,0.0
UNI00002,2023,WUR,,,10.6,42.0
UNI00004,2023,WUR,,,9.6,25.0
UNI00006,2023,WUR,,,11.3,39.0
UNI00005,2023,WUR,,,7.1,24.0
UNI00003,2023,WUR,,,8.2,33.0
UNI01499,2023,WUR,,,6.2,34.0
UNI00007,2023,WUR,,,8.0,23.0
UNI00010,2023,WUR,,,18.4,24.0
UNI00012,2023,WUR,,,5.9,21.0
UNI00008,2023,WUR,,,11.2,61.0
UNI00014,2023,WUR,,,4.5,38.0
UNI01500,2023,WUR,,,14.8,41.0
UNI01502,2023,WUR,,,6.0,36.0
UNI00016,2023,WUR,,,6.3,23.0
UNI00019,2023,WUR,,,4.7,29.0
UNI03389,2023,WUR,,,11.6,10.0
UNI03390,2023,WUR,,,10.3,19.0
UNI00022,2023,WUR,,,25.8,26.0
UNI03391,2023,WUR,,,19.8,25.0
UNI00017,2023,WUR,,,10.3,26.0
UNI01504,2023,WUR,,,9.7,16.0
UNI00013,2023,WUR,,,10.3,60.0
UNI00026,2023,WUR,,,8.2,17.0
UNI01505,2023,WUR,,,9.8,42.0
UNI00029,2023,WUR,,,4.2,24.0
UNI00032,2023,WUR,,,13.2,20.0
UNI00030,2023,WUR,,,10.8,18.0
UNI00027,2023,WUR,,,12.9,47.0
UNI01506,2023,WUR,,,11.8,47.0
UNI03392,2023,WUR,,,40.6,36.0
UNI03393,2023,WUR,,,18.2,43.0
UNI01507,2023,WUR,,,11.3,28.0
UNI03394,2023,WUR,,,34.2,19.0
UNI01509,2023,WUR,,,23.8,47.0
UNI00041,2023,WUR,,,11.8,52.0
UNI00033,2023,WUR,,,15.1,25.0
UNI01511,2023,WUR,,,11.9,73.0
UNI00043,2023,WUR,,,24.7,40.0
UNI00035,2023,WUR,,,10.5,15.0
UNI00042,2023,WUR,,,18.9,34.0
UNI03395,2023,WUR,,,12.3,62.0
UNI03396,2023,WUR,,,36.5,18.0
UNI03397,2023,WUR,,,13.5,21.0
UNI00049,2023,WUR,,,42.5,41.0
UNI03398,2023,WUR,,,19.0,21.0
UNI03399,2023,WUR,,,12.5,30.0
UNI01513,2023,WUR,,,15.0,22.0
UNI00048,2023,WUR,,,17.4,22.0
UNI01517,2023,WUR,,,9.9,27.0
UNI00057,2023,WUR,,,17.4,10.0
UNI01515,2023,WUR,,,11.9,9.0
UNI01514,2023,WUR,,,11.5,8.0
UNI03400,2023,WUR,,,34.2,41.0
UNI03401,2023,WUR,,,14.2,44.0
UNI00024,2023,WUR,,,19.0,45.0
UNI00047,2023,WUR,,,15.1,10.0
UNI00064,2023,WUR,,,7.8,24.0
UNI03402,2023,WUR,,,21.0,32.0
UNI00067,2023,WUR,,,18.6,27.0
UNI00060,2023,WUR,,,14.5,32.0
UNI00070,2023,WUR,,,10.1,21.0
UNI01522,2023,WUR,,,14.6,51.0
UNI00066,2023,WUR,,,13.1,18.0
UNI01523,2023,WUR,,,28.5,20.0
UNI00073,2023,WUR,,,12.6,22.0
UNI00075,2023,WUR,,,17.1,13.0
UNI03403,2023,WUR,,,12.0,16.0
UNI00054,2023,WUR,,,9.2,12.0
UNI00079,2023,WUR,,,7.9,8.0
UNI00055,2023,WUR,,,16.1,31.0
UNI00082,2023,WUR,,,10.8,31.0
UNI03404,2023,WUR,,,36.3,40.0
UNI01526,2023,WUR,,,18.0,21.0
UNI03405,2023,WUR,,,8.1,6.0
UNI03406,2023,WUR,,,24.4,28.0
UNI03407,2023,WUR,,,14.6,31.0
UNI03408,2023,WUR,,,19.3,20.0
UNI03409,2023,WUR,,,14.7,17.0
UNI03410,2023,WUR,,,28.9,30.0
UNI03411,2023,WUR,,,33.9,22.0
UNI00072,2023,WUR,,,10.0,14.0
UNI00095,2023,WUR,,,4.2,20.0
UNI03412,2023,WUR,,,13.5,41.0
UNI00092,2023,WUR,,,13.7,22.0
UNI03413,2023,WUR,,,29.0,20.0
UNI01533,2023,WUR,,,53.2,17.0
UNI03414,2023,WUR,,,27.5,13.0
UNI03415,2023,WUR,,,32.8,32.0
UNI01535,2023,WUR,,,47.5,17.0
UNI00068,2023,WUR,,,13.9,21.0
UNI01536,2023,WUR,,,41.9,23.0
UNI01529,2023,WUR,,,10.7,9.0
UNI00065,2023,WUR,,,14.9,19.0
UNI00109,2023,WUR,,,17.2,17.0
UNI00107,2023,WUR,,,16.9,28.0
UNI00045,2023,WUR,,,6.7,41.0
UNI01525,2023,WUR,,,16.5,8.0
UNI00108,2023,WUR,,,3.8,15.0
UNI03416,2023,WUR,,,12.1,62.0
UNI00104,2023,WUR,,,50.0,28.0
UNI00117,2023,WUR,,,10.9,30.0
UNI03417,2023,WUR,,,7.8,22.0
UNI01531,2023,WUR,,,12.0,10.0
UNI00121,2023,WUR,,,16.5,11.0
UNI03418,2023,WUR,,,13.1,44.0
UNI00125,2023,WUR,,,16.0,13.0
UNI00126,2023,WUR,,,35.6,12.0
UNI00098,2023,WUR,,,15.0,34.0
UNI00096,2023,WUR,,,13.7,39.0
UNI00130,2023,WUR,,,15.8,5.0
UNI03419,2023,WUR,,,20.8,22.0
UNI01539,2023,WUR,,,11.8,13.0
UNI01544,2023,WUR,,,37.2,17.0
UNI00119,2023,WUR,,,4.2,16.0
UNI03420,2023,WUR,,,17.0,19.0
UNI03421,2023,WUR,,,14.5,41.0
UNI00127,2023,WUR,,,13.5,10.0
UNI00129,2023,WUR,,,21.6,28.0
UNI00132,2023,WUR,,,26.0,14.0
UNI00099,2023,WUR,,,11.5,18.0
UNI00143,2023,WUR,,,19.8,16.0
UNI00145,2023,WUR,,,12.8,39.0
UNI00146,2023,WUR,,,7.8,15.0
UNI00148,2023,WUR,,,13.1,46.0
UNI00141,2023,WUR,,,42.9,29.0
UNI00136,2023,WUR,,,13.3,15.0
UNI01532,2023,WUR,,,16.9,20.0
UNI01547,2023,WUR,,,61.5,12.0
UNI00085,2023,WUR,,,14.6,36.0
UNI00118,2023,WUR,,,15.1,31.0
UNI00153,2023,WUR,,,32.2,17.0
UNI00083,2023,WUR,,,21.3,28.0
UNI03422,2023,WUR,,,35.1,31.0
UNI00156,2023,WUR,,,8.2,20.0
UNI00158,2023,WUR,,,10.2,23.0
UNI00159,2023,WUR,,,8.0,19.0
UNI01550,2023,WUR,,,15.9,29.0
UNI03423,2023,WUR,,,26.0,24.0
UNI01551,2023,WUR,,,22.1,32.0
UNI03424,2023,WUR,,,15.1,29.0
UNI03425,2023,WUR,,,17.6,13.0
UNI03426,2023,WUR,,,40.7,10.0
UNI00167,2023,WUR,,,14.4,28.0
UNI01553,2023,WUR,,,5.5,11.0
UNI00163,2023,WUR,,,18.6,56.0
UNI00170,2023,WUR,,,30.4,16.0
UNI00139,2023,WUR,,,9.2,28.0
UNI00161,2023,WUR,,,16.0,8.0
UNI01554,2023,WUR,,,26.2,13.0
UNI00124,2023,WUR,,,15.3,17.0
UNI00154,2023,WUR,,,16.1,8.0
UNI01545,2023,WUR,,,14.0,16.0
UNI00175,2023,WUR,,,10.0,16.0
UNI00155,2023,WUR,,,7.7,36.0
UNI00084,2023,WUR,,,16.4,20.0
UNI03427,2023,WUR,,,19.6,17.0
UNI01549,2023,WUR,,,48.1,27.0
UNI01561,2023,WUR,,,30.8,16.0
UNI01562,2023,WUR,,,9.0,13.0
UNI03428,2023,WUR,,,12.8,15.0
UNI03429,2023,WUR,,,24.4,12.0
UNI03430,2023,WUR,,,21.0,28.0
UNI00184,2023,WUR,,,14.1,34.0
UNI03431,2023,WUR,,,10.0,3.0
UNI03432,2023,WUR,,,8.8,1.0
UNI00144,2023,WUR,,,6.9,26.0
UNI01564,2023,WUR,,,14.1,27.0
UNI00190,2023,WUR,,,14.6,36.0
UNI01566,2023,WUR,,,12.6,13.0
UNI01565,2023,WUR,,,36.0,20.0
UNI03433,2023,WUR,,,19.4,18.0
UNI01563,2023,WUR,,,15.2,6.0
UNI03434,2023,WUR,,,13.6,9.0
UNI00152,2023,WUR,,,69.0,27.0
UNI01560,2023,WUR,,,16.2,4.0
UNI03435,2023,WUR,,,14.2,36.0
UNI00138,2023,WUR,,,20.7,7.0
UNI01571,2023,WUR,,,58.2,13.0
UNI01558,2023,WUR,,,17.0,9.0
UNI00137,2023,WUR,,,21.3,8.0
UNI01556,2023,WUR,,,15.8,11.0
UNI01573,2023,WUR,,,12.7,16.0
UNI01568,2023,WUR,,,7.6,13.0
UNI03436,2023,WUR,,,25.4,7.0
UNI01574,2023,WUR,,,22.4,13.0
UNI03437,2023,WUR,,,14.3,28.0
UNI03438,2023,WUR,,,11.4,11.0
UNI01576,2023,WUR,,,20.6,14.0
UNI00140,2023,WUR,,,21.6,20.0
UNI01546,2023,WUR,,,13.2,14.0
UNI00211,2023,WUR,,,16.2,44.0
UNI00213,2023,WUR,,,22.6,14.0
UNI01579,2023,WUR,,,8.4,33.0
UNI00216,2023,WUR,,,10.8,16.0
UNI01578,2023,WUR,,,43.4,13.0
UNI01555,2023,WUR,,,15.8,6.0
UNI00089,2023,WUR,,,14.1,35.0
UNI03439,2023,WUR,,,15.8,39.0
UNI00191,2023,WUR,,,16.4,32.0
UNI00128,2023,WUR,,,19.7,21.0
UNI00225,2023,WUR,,,12.8,10.0
UNI00228,2023,WUR,,,66.6,7.0
UNI00202,2023,WUR,,,18.7,21.0
UNI03440,2023,WUR,,,20.8,31.0
UNI00231,2023,WUR,,,18.3,27.0
UNI03441,2023,WUR,,,13.3,25.0
UNI00149,2023,WUR,,,21.0,24.0
UNI00150,2023,WUR,,,8.7,40.0
UNI00235,2023,WUR,,,12.9,15.0
UNI00208,2023,WUR,,,10.7,12.0
UNI00237,2023,WUR,,,39.7,14.0
UNI03442,2023,WUR,,,19.0,18.0
UNI00200,2023,WUR,,,8.6,10.0
UNI01583,2023,WUR,,,24.2,12.0
UNI03443,2023,WUR,,,15.8,27.0
UNI00212,2023,WUR,,,49.3,31.0
UNI00246,2023,WUR,,,19.3,51.0
UNI03444,2023,WUR,,,15.4,39.0
UNI03445,2023,WUR,,,38.1,91.0
UNI01585,2023,WUR,,,12.9,43.0
UNI01586,2023,WUR,,,29.5,18.0
UNI00222,2023,WUR,,,10.9,13.0
UNI01587,2023,WUR,,,29.3,8.0
UNI01588,2023,WUR,,,39.6,14.0
UNI00195,2023,WUR,,,8.8,35.0
UNI03446,2023,WUR,,,37.9,17.0
UNI03447,2023,WUR,,,24.2,70.0
UNI00256,2023,WUR,,,10.9,17.0
UNI01590,2023,WUR,,,13.2,20.0
UNI03448,2023,WUR,,,14.0,19.0
UNI01591,2023,WUR,,,15.9,4.0
UNI00157,2023,WUR,,,28.2,10.0
UNI03449,2023,WUR,,,12.2,34.0
UNI00262,2023,WUR,,,18.6,13.0
UNI00112,2023,WUR,,,12.3,47.0
UNI00265,2023,WUR,,,16.9,36.0
UNI00249,2023,WUR,,,17.4,37.0
UNI01593,2023,WUR,,,12.5,66.0
UNI03450,2023,WUR,,,12.0,13.0
UNI00243,2023,WUR,,,23.0,7.0
UNI00134,2023,WUR,,,12.4,14.0
UNI00194,2023,WUR,,,21.3,31.0
UNI01596,2023,WUR,,,15.1,5.0
UNI01598,2023,WUR,,,33.6,23.0
UNI00133,2023,WUR,,,23.2,23.0
UNI03451,2023,WUR,,,29.5,22.0
UNI00277,2023,WUR,,,40.3,22.0
UNI00183,2023,WUR,,,29.1,27.0
UNI00227,2023,WUR,,,14.7,14.0
UNI03452,2023,WUR,,,17.3,49.0
UNI00282,2023,WUR,,,39.1,15.0
UNI00171,2023,WUR,,,15.4,34.0
UNI01570,2023,WUR,,,14.3,10.0
UNI00286,2023,WUR,,,10.9,39.0
UNI00287,2023,WUR,,,14.5,12.0
UNI00291,2023,WUR,,,18.6,21.0
UNI01600,2023,WUR,,,20.3,17.0
UNI00290,2023,WUR,,,18.6,14.0
UNI00294,2023,WUR,,,35.5,26.0
UNI00151,2023,WUR,,,13.8,19.0
UNI01602,2023,WUR,,,15.5,9.0
UNI01604,2023,WUR,,,27.7,24.0
UNI00261,2023,WUR,,,33.9,25.0
UNI03453,2023,WUR,,,43.7,19.0
UNI03454,2023,WUR,,,32.8,12.0
UNI00215,2023,WUR,,,10.0,37.0
UNI01582,2023,WUR,,,12.7,14.0
UNI03455,2023,WUR,,,32.9,17.0
UNI00241,2023,WUR,,,10.7,11.0
UNI01609,2023,WUR,,,11.3,5.0
UNI01584,2023,WUR,,,11.3,19.0
UNI00244,2023,WUR,,,8.8,1.0
UNI01606,2023,WUR,,,25.5,12.0
UNI01610,2023,WUR,,,22.7,9.0
UNI00230,2023,WUR,,,10.6,14.0
UNI03456,2023,WUR,,,17.7,27.0
UNI03457,2023,WUR,,,27.4,33.0
UNI00306,2023,WUR,,,16.9,15.0
UNI00302,2023,WUR,,,14.4,15.0
UNI00313,2023,WUR,,,14.7,27.0
UNI01614,2023,WUR,,,1.0,3.0
UNI00093,2023,WUR,,,10.5,10.0
UNI01617,2023,WUR,,,34.9,10.0
UNI03458,2023,WUR,,,26.2,17.0
UNI00318,2023,WUR,,,48.5,15.0
UNI00320,2023,WUR,,,20.8,13.0
UNI00321,2023,WUR,,,19.2,55.0
UNI03459,2023,WUR,,,27.5,31.0
UNI01620,2023,WUR,,,10.2,14.0
UNI03460,2023,WUR,,,25.9,8.0
UNI01595,2023,WUR,,,15.1,5.0
UNI00328,2023,WUR,,,15.4,22.0
UNI03461,2023,WUR,,,29.9,20.0
UNI01575,2023,WUR,,,10.8,12.0
UNI00204,2023,WUR,,,14.7,37.0
UNI03462,2023,WUR,,,10.9,17.0
UNI00278,2023,WUR,,,13.6,8.0
UNI03463,2023,WUR,,,18.5,14.0
UNI03464,2023,WUR,,,23.6,7.0
UNI00232,2023,WUR,,,18.1,60.0
UNI00338,2023,WUR,,,17.4,13.0
UNI03465,2023,WUR,,,10.2,32.0
UNI01626,2023,WUR,,,27.8,46.0
UNI01628,2023,WUR,,,13.2,12.0
UNI03466,2023,WUR,,,22.4,13.0
UNI00289,2023,WUR,,,13.1,28.0
UNI01631,2023,WUR,,,10.8,14.0
UNI01629,2023,WUR,,,18.0,15.0
UNI01632,2023,WUR,,,20.1,10.0
UNI01633,2023,WUR,,,3.8,8.0
UNI03467,2023,WUR,,,14.8,28.0
UNI00345,2023,WUR,,,12.5,14.0
UNI00205,2023,WUR,,,8.6,11.0
UNI01635,2023,WUR,,,15.3,40.0
UNI00349,2023,WUR,,,27.9,36.0
UNI00296,2023,WUR,,,24.0,7.0
UNI00325,2023,WUR,,,26.1,20.0
UNI00353,2023,WUR,,,18.1,12.0
UNI00355,2023,WUR,,,31.1,14.0
UNI00247,2023,WUR,,,11.1,8.0
UNI00304,2023,WUR,,,30.3,12.0
UNI00310,2023,WUR,,,21.2,7.0
UNI00359,2023,WUR,,,29.2,5.0
UNI01639,2023,WUR,,,20.1,15.0
UNI00197,2023,WUR,,,12.8,12.0
UNI01613,2023,WUR,,,11.3,5.0
UNI00234,2023,WUR,,,19.7,19.0
UNI03468,2023,WUR,,,19.8,7.0
UNI03469,2023,WUR,,,25.4,18.0
UNI03470,2023,WUR,,,22.9,8.0
UNI00164,2023,WUR,,,23.6,34.0
UNI01641,2023,WUR,,,12.2,34.0
UNI01642,2023,WUR,,,7.4,7.0
UNI03471,2023,WUR,,,32.9,21.0
UNI00372,2023,WUR,,,26.0,18.0
UNI01621,2023,WUR,,,10.6,22.0
UNI01622,2023,WUR,,,26.5,19.0
UNI00271,2023,WUR,,,25.6,25.0
UNI03472,2023,WUR,,,9.1,10.0
UNI00377,2023,WUR,,,20.6,6.0
UNI00334,2023,WUR,,,22.9,36.0
UNI00276,2023,WUR,,,37.1,18.0
UNI00382,2023,WUR,,,12.5,8.0
UNI00381,2023,WUR,,,16.7,4.0
UNI01577,2023,WUR,,,9.5,17.0
UNI00330,2023,WUR,,,20.8,20.0
UNI01647,2023,WUR,,,24.6,21.0
UNI01648,2023,WUR,,,8.7,22.0
UNI00390,2023,WUR,,,30.3,7.0
UNI00392,2023,WUR,,,10.0,4.0
UNI00394,2023,WUR,,,16.6,40.0
UNI01627,2023,WUR,,,20.1,14.0
UNI00396,2023,WUR,,,24.6,7.0
UNI03473,2023,WUR,,,35.5,0.0
UNI01652,2023,WUR,,,22.2,21.0
UNI03474,2023,WUR,,,20.4,4.0
UNI00403,2023,WUR,,,34.5,30.0
UNI00366,2023,WUR,,,18.2,51.0
UNI00406,2023,WUR,,,16.3,12.0
UNI01634,2023,WUR,,,14.7,11.0
UNI03475,2023,WUR,,,30.4,28.0
UNI03476,2023,WUR,,,11.5,11.0
UNI01655,2023,WUR,,,20.6,8.0
UNI01656,2023,WUR,,,11.2,10.0
UNI01567,2023,WUR,,,10.5,6.0
UNI00415,2023,WUR,,,8.2,6.0
UNI01658,2023,WUR,,,10.8,3.0
UNI01660,2023,WUR,,,7.7,33.0
UNI00420,2023,WUR,,,20.1,32.0
UNI01661,2023,WUR,,,9.5,7.0
UNI00378,2023,WUR,,,17.0,29.0
UNI03477,2023,WUR,,,8.8,22.0
UNI01663,2023,WUR,,,10.5,2.0
UNI03478,2023,WUR,,,26.1,7.0
UNI03479,2023,WUR,,,26.8,21.0
UNI00239,2023,WUR,,,13.8,29.0
UNI01612,2023,WUR,,,9.8,18.0
UNI00432,2023,WUR,,,29.4,20.0
UNI01664,2023,WUR,,,15.1,1.0
UNI00374,2023,WUR,,,20.2,2.0
UNI03480,2023,WUR,,,16.9,5.0
UNI00308,2023,WUR,,,16.6,14.0
UNI00368,2023,WUR,,,30.3,20.0
UNI00370,2023,WUR,,,15.1,35.0
