university_id,year,ranking_source,total_students,students_per_staff,international_students,international_student_percentage
U1052,2023,THE,,,,
U1053,2023,THE,,,,
U1054,2023,THE,,20.3,,13.0
U1055,2023,THE,,,,
U1056,2023,THE,,17.8,,4.0
U1057,2023,THE,,21.5,,45.0
U1058,2023,THE,,,,
U1059,2023,THE,,10.5,,1.0
U1060,2023,THE,,30.6,,6.0
U1061,2023,THE,,15.2,,3.0
U1062,2023,THE,,,,
U1063,2023,THE,,7.1,,1.0
U1064,2023,THE,,16.1,,15.0
U1065,2023,THE,,,,
U1066,2023,THE,,13.0,,2.0
U1067,2023,THE,,,,
U1068,2023,THE,,15.4,,4.0
U1069,2023,THE,,,,
U1070,2023,THE,,,,
U1071,2023,THE,,,,
U1072,2023,THE,,,,
U1073,2023,THE,,,,
U1074,2023,THE,,,,
U1075,2023,THE,,,,
U1076,2023,THE,,17.6,,1.0
U1077,2023,THE,,,,
U1078,2023,THE,,,,
U1079,2023,THE,,11.6,,4.0
U1080,2023,THE,,,,
U1081,2023,THE,,,,
U1082,2023,THE,,,,
U1083,2023,THE,,,,
U1084,2023,THE,,,,
U1085,2023,THE,,27.5,,7.0
U1086,2023,THE,,17.2,,13.0
U1087,2023,THE,,10.4,,3.0
U1088,2023,THE,,,,
U1089,2023,THE,,12.4,,4.0
U1090,2023,THE,,11.3,,3.0
U1091,2023,THE,,8.8,,5.0
U1092,2023,THE,,,,
U1093,2023,THE,,19.2,,4.0
U1094,2023,THE,,,,
U1095,2023,THE,,,,
U1096,2023,THE,,15.1,,2.0
U1097,2023,THE,,11.4,,21.0
U1098,2023,THE,,,,
U1099,2023,THE,,14.7,,5.0
U1100,2023,THE,,21.7,,3.0
U1101,2023,THE,,9.6,,16.0
U1102,2023,THE,,,,
U1103,2023,THE,,,,
U1104,2023,THE,,18.2,,1.0
U1105,2023,THE,,27.9,,7.0
U1106,2023,THE,,,,
U1107,2023,THE,,,,
U1108,2023,THE,,9.6,,3.0
U1109,2023,THE,,10.6,,6.0
U1110,2023,THE,,,,
U1111,2023,THE,,,,
U1112,2023,THE,,7.9,,1.0
U1113,2023,THE,,,,
U1114,2023,THE,,,,
U1115,2023,THE,,,,
U1116,2023,THE,,,,
U1117,2023,THE,,,,
U1118,2023,THE,,,,
U1119,2023,THE,,,,
U1120,2023,THE,,,,
U1121,2023,THE,,,,
U1122,2023,THE,,,,
U1123,2023,THE,,,,
U1124,2023,THE,,,,
U1125,2023,THE,,,,
U1126,2023,THE,,,,
U1127,2023,THE,,,,
U1128,2023,THE,,,,
U1129,2023,THE,,,,
U1130,2023,THE,,,,
U1131,2023,THE,,,,
U1132,2023,THE,,,,
U1133,2023,THE,,,,
U1134,2023,THE,,,,
U1135,2023,THE,,,,
U1136,2023,THE,,,,
U1137,2023,THE,,,,
U1138,2023,THE,,,,
U1139,2023,THE,,,,
U1140,2023,THE,,,,
U1141,2023,THE,,,,
U1142,2023,THE,,,,
U1143,2023,THE,,,,
U1144,2023,THE,,,,
U1145,2023,THE,,,,
U1146,2023,THE,,,,
U1147,2023,THE,,18.3,,1.0
U1148,2023,THE,,,,
U1149,2023,THE,,,,
U1150,2023,THE,,,,
U1151,2023,THE,,,,
U1152,2023,THE,,,,
U1153,2023,THE,,,,
U1154,2023,THE,,,,
U1155,2023,THE,,,,
U1156,2023,THE,,,,
U1157,2023,THE,,,,
U1158,2023,THE,,,,
U1159,2023,THE,,19.0,,4.0
U1160,2023,THE,,17.9,,7.0
U1161,2023,THE,,15.7,,5.0
U1162,2023,THE,,,,
U1163,2023,THE,,,,
U1164,2023,THE,,14.6,,18.0
U1165,2023,THE,,20.1,,11.0
U1166,2023,THE,,,,
U1167,2023,THE,,17.6,,0.0
U1168,2023,THE,,,,
U1169,2023,THE,,39.6,,3.0
U1170,2023,THE,,36.3,,0.0
U1171,2023,THE,,,,
U1172,2023,THE,,21.5,,0.0
U1173,2023,THE,,,,
U1174,2023,THE,,,,
U1175,2023,THE,,,,
U1176,2023,THE,,,,
U1177,2023,THE,,,,
U1178,2023,THE,,,,
U1179,2023,THE,,20.5,,5.0
U1180,2023,THE,,,,
U1181,2023,THE,,15.3,,1.0
U1182,2023,THE,,14.5,,3.0
U1183,2023,THE,,,,
U1184,2023,THE,,17.5,,4.0
U1185,2023,THE,,14.4,,2.0
U1186,2023,THE,,,,
U1187,2023,THE,,,,
U1188,2023,THE,,36.8,,2.0
U1189,2023,THE,,29.6,,16.0
U1190,2023,THE,,16.6,,5.0
U1191,2023,THE,,,,
U1192,2023,THE,,,,
U1193,2023,THE,,17.7,,2.0
U1194,2023,THE,,16.6,,5.0
U1195,2023,THE,,14.7,,5.0
U1196,2023,THE,,,,
U1197,2023,THE,,,,
U1198,2023,THE,,14.4,,10.0
U1199,2023,THE,,,,
U1200,2023,THE,,18.4,,5.0
U1201,2023,THE,,,,
U1202,2023,THE,,13.1,,8.0
U1203,2023,THE,,27.7,,2.0
U1204,2023,THE,,22.1,,7.0
U1205,2023,THE,,17.0,,3.0
U1206,2023,THE,,11.7,,3.0
U1207,2023,THE,,,,
U1208,2023,THE,,,,
U1209,2023,THE,,36.7,,0.0
U1210,2023,THE,,,,
U1211,2023,THE,,,,
U1212,2023,THE,,,,
U1213,2023,THE,,40.5,,1.0
U1214,2023,THE,,17.5,,5.0
U1215,2023,THE,,,,
U1216,2023,THE,,,,
U1217,2023,THE,,,,
U1218,2023,THE,,38.1,,6.0
U1219,2023,THE,,,,
U1220,2023,THE,,15.5,,3.0
U1221,2023,THE,,,,
U1222,2023,THE,,,,
U1223,2023,THE,,17.8,,5.0
U1224,2023,THE,,,,
U1225,2023,THE,,,,
U1226,2023,THE,,,,
U1227,2023,THE,,,,
U1228,2023,THE,,18.5,,4.0
U1229,2023,THE,,,,
U1230,2023,THE,,12.9,,1.0
U1231,2023,THE,,23.3,,7.0
U1232,2023,THE,,,,
U1233,2023,THE,,29.0,,5.0
U1234,2023,THE,,,,
U1235,2023,THE,,14.9,,1.0
U1236,2023,THE,,31.1,,0.0
U1237,2023,THE,,13.3,,11.0
U1238,2023,THE,,19.3,,2.0
U1239,2023,THE,,,,
U1240,2023,THE,,22.0,,1.0
U1241,2023,THE,,,,
U1242,2023,THE,,,,
U1243,2023,THE,,,,
U1244,2023,THE,,10.0,,1.0
U1245,2023,THE,,,,
U1246,2023,THE,,,,
U1247,2023,THE,,,,
U1248,2023,THE,,17.6,,4.0
U1249,2023,THE,,,,
U1250,2023,THE,,,,
U1251,2023,THE,,,,
U1252,2023,THE,,9.9,,10.0
U1253,2023,THE,,11.8,,0.0
U1254,2023,THE,,,,
U1255,2023,THE,,,,
U1256,2023,THE,,,,
U1257,2023,THE,,22.8,,0.0
U1258,2023,THE,,12.0,,11.0
U1259,2023,THE,,78.1,,1.0
U1260,2023,THE,,13.4,,6.0
U1261,2023,THE,,,,
U1262,2023,THE,,12.0,,3.0
U1263,2023,THE,,34.2,,5.0
U1264,2023,THE,,,,
U1265,2023,THE,,,,
U1266,2023,THE,,,,
U1267,2023,THE,,,,
U1268,2023,THE,,17.8,,8.0
U1269,2023,THE,,,,
U1270,2023,THE,,16.0,,5.0
U1271,2023,THE,,21.0,,6.0
U1272,2023,THE,,,,
U1273,2023,THE,,38.4,,6.0
U1274,2023,THE,,,,
U1275,2023,THE,,23.7,,3.0
U1276,2023,THE,,,,
U1277,2023,THE,,22.6,,1.0
U1278,2023,THE,,,,
U1279,2023,THE,,,,
U1280,2023,THE,,19.3,,6.0
U1281,2023,THE,,,,
U1282,2023,THE,,,,
U1283,2023,THE,,15.1,,5.0
U1284,2023,THE,,14.9,,6.0
U1285,2023,THE,,,,
U1286,2023,THE,,,,
U1287,2023,THE,,,,
U1288,2023,THE,,,,
U1289,2023,THE,,,,
U1290,2023,THE,,,,
U1291,2023,THE,,,,
U1292,2023,THE,,,,
U1293,2023,THE,,,,
U1294,2023,THE,,,,
U1295,2023,THE,,11.4,,1.0
U1296,2023,THE,,,,
U1297,2023,THE,,,,
U1298,2023,THE,,30.4,,2.0
U1299,2023,THE,,22.9,,7.0
U1300,2023,THE,,19.2,,1.0
U1301,2023,THE,,20.5,,2.0
U1302,2023,THE,,11.5,,11.0
U1303,2023,THE,,,,
U1304,2023,THE,,,,
U1305,2023,THE,,,,
U1306,2023,THE,,,,
U1307,2023,THE,,,,
U1308,2023,THE,,,,
U1309,2023,THE,,15.8,,4.0
U1310,2023,THE,,,,
U1311,2023,THE,,,,
U1312,2023,THE,,,,
U1313,2023,THE,,20.3,,10.0
U1314,2023,THE,,,,
U1315,2023,THE,,,,
U1316,2023,THE,,,,
U1317,2023,THE,,,,
U1318,2023,THE,,,,
U1319,2023,THE,,,,
U1320,2023,THE,,,,
U1321,2023,THE,,,,
U1322,2023,THE,,,,
U1323,2023,THE,,,,
U1324,2023,THE,,,,
U1325,2023,THE,,,,
U1326,2023,THE,,,,
U1327,2023,THE,,,,
U1328,2023,THE,,,,
U1329,2023,THE,,,,
U1330,2023,THE,,,,
U1331,2023,THE,,,,
U1332,2023,THE,,,,
U1333,2023,THE,,,,
U1334,2023,THE,,,,
U1335,2023,THE,,,,
U1336,2023,THE,,,,
U1337,2023,THE,,,,
U1338,2023,THE,,,,
U1339,2023,THE,,,,
U1340,2023,THE,,,,
U1341,2023,THE,,30.0,,0.0
U1342,2023,THE,,,,
U1343,2023,THE,,,,
U1344,2023,THE,,,,
U1345,2023,THE,,9.1,,0.0
U1346,2023,THE,,17.4,,0.0
U1347,2023,THE,,,,
U1348,2023,THE,,,,
U1349,2023,THE,,,,
U1350,2023,THE,,,,
U1351,2023,THE,,19.8,,1.0
U1352,2023,THE,,,,
U1353,2023,THE,,,,
U1354,2023,THE,,,,
U1355,2023,THE,,,,
U1356,2023,THE,,,,
U1357,2023,THE,,20.1,,1.0
U1358,2023,THE,,21.1,,2.0
U1359,2023,THE,,,,
U1360,2023,THE,,,,
U1361,2023,THE,,,,
U1362,2023,THE,,,,
U1363,2023,THE,,13.6,,5.0
U1364,2023,THE,,16.3,,7.0
U1365,2023,THE,,12.7,,0.0
U1366,2023,THE,,12.9,,0.0
U1367,2023,THE,,,,
U1368,2023,THE,,15.7,,15.0
U1369,2023,THE,,15.8,,1.0
U1370,2023,THE,,12.3,,0.0
U1371,2023,THE,,14.7,,5.0
U1372,2023,THE,,16.1,,5.0
U1373,2023,THE,,,,
U1374,2023,THE,,,,
U1375,2023,THE,,19.5,,3.0
U1376,2023,THE,,16.4,,11.0
U1377,2023,THE,,17.3,,6.0
U1378,2023,THE,,14.0,,7.0
U1379,2023,THE,,10.7,,1.0
U1380,2023,THE,,16.6,,15.0
U1381,2023,THE,,15.6,,2.0
U1382,2023,THE,,,,
U1383,2023,THE,,,,
U1384,2023,THE,,,,
U1385,2023,THE,,12.0,,3.0
U1386,2023,THE,,,,
U1387,2023,THE,,16.3,,2.0
U1388,2023,THE,,23.4,,0.0
U1389,2023,THE,,,,
U1390,2023,THE,,,,
U1391,2023,THE,,14.7,,4.0
U1392,2023,THE,,,,
U1393,2023,THE,,,,
U1394,2023,THE,,,,
U1395,2023,THE,,,,
U1396,2023,THE,,19.9,,8.0
U1397,2023,THE,,11.1,,7.0
U1398,2023,THE,,18.5,,1.0
U1399,2023,THE,,,,
U1400,2023,THE,,24.3,,6.0
U1401,2023,THE,,26.4,,2.0
U1402,2023,THE,,,,
U1403,2023,THE,,,,
U1404,2023,THE,,,,
U1405,2023,THE,,,,
U1406,2023,THE,,,,
U1407,2023,THE,,,,
U1408,2023,THE,,,,
U1409,2023,THE,,,,
U1410,2023,THE,,,,
U1411,2023,THE,,,,
U1412,2023,THE,,,,
U1413,2023,THE,,,,
U1414,2023,THE,,,,
U1415,2023,THE,,,,
U1416,2023,THE,,,,
U1417,2023,THE,,24.8,,4.0
U1418,2023,THE,,16.5,,2.0
U1419,2023,THE,,,,
U1420,2023,THE,,,,
U1421,2023,THE,,,,
U1422,2023,THE,,16.7,,1.0
U1423,2023,THE,,,,
U1424,2023,THE,,,,
U1425,2023,THE,,16.3,,4.0
U1426,2023,THE,,,,
U1427,2023,THE,,,,
U1428,2023,THE,,14.7,,1.0
U1429,2023,THE,,,,
U1430,2023,THE,,,,
U1431,2023,THE,,25.1,,8.0
U1432,2023,THE,,,,
U1433,2023,THE,,27.9,,6.0
U1434,2023,THE,,21.0,,1.0
U1435,2023,THE,,,,
U1436,2023,THE,,19.8,,10.0
U1437,2023,THE,,,,
U1438,2023,THE,,35.6,,4.0
U1439,2023,THE,,,,
U1440,2023,THE,,,,
U1441,2023,THE,,,,
U1442,2023,THE,,21.4,,1.0
U1443,2023,THE,,,,
U1444,2023,THE,,,,
U1445,2023,THE,,,,
U1446,2023,THE,,22.9,,1.0
U1447,2023,THE,,,,
U1448,2023,THE,,,,
U1449,2023,THE,,,,
U1450,2023,THE,,,,
U1451,2023,THE,,,,
U1452,2023,THE,,,,
U1453,2023,THE,,27.2,,0.0
U1454,2023,THE,,,,
U1455,2023,THE,,,,
U1456,2023,THE,,,,
U1457,2023,THE,,,,
U1458,2023,THE,,,,
U1459,2023,THE,,,,
U1460,2023,THE,,,,
U1461,2023,THE,,,,
U1462,2023,THE,,,,
U1463,2023,THE,,,,
U1464,2023,THE,,,,
U1465,2023,THE,,,,
U1466,2023,THE,,,,
U1467,2023,THE,,,,
U1468,2023,THE,,,,
U1469,2023,THE,,,,
U1470,2023,THE,,,,
U1471,2023,THE,,,,
U1472,2023,THE,,22.9,,1.0
U1473,2023,THE,,,,
U1474,2023,THE,,,,
U1475,2023,THE,,,,
U1476,2023,THE,,,,
U1477,2023,THE,,,,
U1478,2023,THE,,35.9,,1.0
U1479,2023,THE,,,,
U1480,2023,THE,,,,
U1481,2023,THE,,,,
U1482,2023,THE,,,,
U1483,2023,THE,,,,
U1484,2023,THE,,12.9,,1.0
U1485,2023,THE,,,,
U1486,2023,THE,,,,
U1487,2023,THE,,,,
U1488,2023,THE,,,,
U1489,2023,THE,,,,
U1490,2023,THE,,,,
U1491,2023,THE,,21.6,,0.0
U1492,2023,THE,,,,
U1493,2023,THE,,,,
U1494,2023,THE,,,,
U1495,2023,THE,,,,
U1496,2023,THE,,22.5,,4.0
U1497,2023,THE,,19.9,,0.0
U1498,2023,THE,,,,
U1499,2023,THE,,,,
U1500,2023,THE,,17.2,,6.0
U1501,2023,THE,,,,
U1502,2023,THE,,,,
U1503,2023,THE,,,,
U1504,2023,THE,,8.2,,33.0
U1505,2023,THE,,6.2,,34.0
U1506,2023,THE,,18.4,,24.0
U1507,2023,THE,,14.8,,41.0
U1508,2023,THE,,6.0,,36.0
U1509,2023,THE,,9.7,,16.0
U1510,2023,THE,,19.8,,25.0
U1511,2023,THE,,9.8,,42.0
U1512,2023,THE,,11.8,,47.0
U1513,2023,THE,,15.1,,25.0
U1514,2023,THE,,12.3,,62.0
U1515,2023,THE,,11.3,,28.0
U1516,2023,THE,,18.2,,43.0
U1517,2023,THE,,23.8,,47.0
U1518,2023,THE,,11.8,,52.0
U1519,2023,THE,,34.2,,19.0
U1520,2023,THE,,15.0,,22.0
U1521,2023,THE,,11.9,,73.0
U1522,2023,THE,,13.5,,21.0
U1523,2023,THE,,9.9,,27.0
U1524,2023,THE,,14.2,,44.0
U1525,2023,THE,,19.0,,21.0
U1526,2023,THE,,14.6,,51.0
U1527,2023,THE,,7.8,,24.0
U1528,2023,THE,,28.5,,20.0
U1529,2023,THE,,7.9,,8.0
U1530,2023,THE,,14.7,,17.0
U1531,2023,THE,,10.7,,9.0
U1532,2023,THE,,36.3,,40.0
U1533,2023,THE,,12.0,,10.0
U1534,2023,THE,,16.9,,20.0
U1535,2023,THE,,53.2,,17.0
U1536,2023,THE,,47.5,,17.0
U1537,2023,THE,,18.0,,21.0
U1538,2023,THE,,27.5,,13.0
U1539,2023,THE,,11.8,,13.0
U1540,2023,THE,,41.9,,23.0
U1541,2023,THE,,14.5,,41.0
U1542,2023,THE,,13.1,,44.0
U1543,2023,THE,,32.8,,32.0
U1544,2023,THE,,14.0,,16.0
U1545,2023,THE,,13.2,,14.0
U1546,2023,THE,,37.2,,17.0
U1547,2023,THE,,21.0,,28.0
U1548,2023,THE,,61.5,,12.0
U1549,2023,THE,,48.1,,27.0
U1550,2023,THE,,21.6,,20.0
U1551,2023,THE,,17.6,,13.0
U1552,2023,THE,,5.5,,11.0
U1553,2023,THE,,19.4,,18.0
U1554,2023,THE,,22.1,,32.0
U1555,2023,THE,,15.8,,11.0
U1556,2023,THE,,17.0,,9.0
U1557,2023,THE,,24.4,,12.0
U1558,2023,THE,,30.8,,16.0
U1559,2023,THE,,9.0,,13.0
U1560,2023,THE,,36.0,,20.0
U1561,2023,THE,,7.6,,13.0
U1562,2023,THE,,40.7,,10.0
U1563,2023,THE,,15.9,,29.0
U1564,2023,THE,,19.6,,17.0
U1565,2023,THE,,58.2,,13.0
U1566,2023,THE,,9.5,,17.0
U1567,2023,THE,,43.4,,13.0
U1568,2023,THE,,25.4,,7.0
U1569,2023,THE,,26.2,,13.0
U1570,2023,THE,,12.6,,13.0
U1571,2023,THE,,37.9,,17.0
U1572,2023,THE,,12.7,,16.0
U1573,2023,THE,,20.6,,14.0
U1574,2023,THE,,12.7,,14.0
U1575,2023,THE,,10.7,,11.0
U1576,2023,THE,,11.3,,19.0
U1577,2023,THE,,8.6,,10.0
U1578,2023,THE,,49.3,,31.0
U1579,2023,THE,,14.1,,27.0
U1580,2023,THE,,8.4,,33.0
U1581,2023,THE,,,,
U1582,2023,THE,,29.5,,18.0
U1583,2023,THE,,14.6,,36.0
U1584,2023,THE,,29.3,,8.0
U1585,2023,THE,,22.4,,13.0
U1586,2023,THE,,39.6,,14.0
U1587,2023,THE,,15.8,,39.0
U1588,2023,THE,,10.9,,17.0
U1589,2023,THE,,14.0,,19.0
U1590,2023,THE,,15.9,,4.0
U1591,2023,THE,,8.8,,1.0
U1592,2023,THE,,33.6,,23.0
U1593,2023,THE,,13.3,,25.0
U1594,2023,THE,,32.8,,12.0
U1595,2023,THE,,19.0,,18.0
U1596,2023,THE,,25.5,,12.0
U1597,2023,THE,,8.8,,22.0
U1598,2023,THE,,7.8,,22.0
U1599,2023,THE,,24.2,,12.0
U1600,2023,THE,,9.8,,18.0
U1601,2023,THE,,12.9,,43.0
U1602,2023,THE,,26.2,,17.0
U1603,2023,THE,,24.2,,70.0
U1604,2023,THE,,48.5,,15.0
U1605,2023,THE,,12.2,,34.0
U1606,2023,THE,,10.2,,14.0
U1607,2023,THE,,10.6,,22.0
U1608,2023,THE,,26.5,,19.0
U1609,2023,THE,,12.5,,66.0
U1610,2023,THE,,17.7,,31.0
U1611,2023,THE,,15.1,,5.0
U1612,2023,THE,,14.1,,6.0
U1613,2023,THE,,12.9,,4.0
U1614,2023,THE,,20.1,,14.0
U1615,2023,THE,,18.0,,15.0
U1616,2023,THE,,15.5,,9.0
U1617,2023,THE,,27.7,,24.0
U1618,2023,THE,,15.3,,40.0
U1619,2023,THE,,11.3,,5.0
U1620,2023,THE,,22.0,,46.0
U1621,2023,THE,,22.7,,9.0
U1622,2023,THE,,26.8,,21.0
U1623,2023,THE,,20.1,,15.0
U1624,2023,THE,,1.0,,3.0
U1625,2023,THE,,34.9,,10.0
U1626,2023,THE,,30.3,,20.0
U1627,2023,THE,,15.1,,35.0
U1628,2023,THE,,13.2,,20.0
U1629,2023,THE,,4.6,,7.0
U1630,2023,THE,,13.6,,16.0
U1631,2023,THE,,16.7,,4.0
U1632,2023,THE,,23.6,,7.0
U1633,2023,THE,,13.2,,12.0
U1634,2023,THE,,17.8,,3.0
U1635,2023,THE,,3.8,,8.0
U1636,2023,THE,,13.2,,7.0
U1637,2023,THE,,44.6,,11.0
U1638,2023,THE,,29.2,,5.0
U1639,2023,THE,,20.2,,2.0
U1640,2023,THE,,,,
U1641,2023,THE,,20.0,,10.0
U1642,2023,THE,,12.2,,34.0
U1643,2023,THE,,10.7,,6.0
U1644,2023,THE,,21.0,,12.0
U1645,2023,THE,,21.6,,20.0
U1646,2023,THE,,24.6,,21.0
U1647,2023,THE,,30.3,,7.0
U1648,2023,THE,,17.3,,49.0
U1649,2023,THE,,10.8,,14.0
U1650,2023,THE,,20.1,,10.0
U1651,2023,THE,,,,
U1652,2023,THE,,21.2,,3.0
U1653,2023,THE,,15.7,,43.0
U1654,2023,THE,,22.7,,22.0
U1655,2023,THE,,13.0,,14.0
U1656,2023,THE,,17.7,,6.0
U1657,2023,THE,,,,
U1658,2023,THE,,10.0,,37.0
U1659,2023,THE,,15.6,,14.0
U1660,2023,THE,,20.6,,8.0
U1661,2023,THE,,10.8,,3.0
U1662,2023,THE,,7.7,,33.0
U1663,2023,THE,,11.5,,16.0
U1664,2023,THE,,22.5,,13.0
U1665,2023,THE,,10.1,,14.0
U1666,2023,THE,,31.2,,12.0
U1667,2023,THE,,11.8,,4.0
U1668,2023,THE,,,,
U1669,2023,THE,,16.8,,10.0
U1670,2023,THE,,11.1,,21.0
U1671,2023,THE,,14.6,,24.0
U1672,2023,THE,,69.2,,12.0
U1673,2023,THE,,30.4,,14.0
U1674,2023,THE,,16.0,,4.0
U1675,2023,THE,,19.4,,15.0
U1676,2023,THE,,10.5,,30.0
U1677,2023,THE,,11.6,,17.0
U1678,2023,THE,,7.4,,7.0
U1679,2023,THE,,15.6,,5.0
U1680,2023,THE,,9.1,,10.0
U1681,2023,THE,,,,
U1682,2023,THE,,12.6,,11.0
U1683,2023,THE,,11.6,,30.0
U1684,2023,THE,,20.0,,4.0
U1685,2023,THE,,17.6,,10.0
U1686,2023,THE,,8.7,,22.0
U1687,2023,THE,,27.8,,46.0
U1688,2023,THE,,40.2,,4.0
U1689,2023,THE,,28.7,,0.0
U1690,2023,THE,,20.3,,17.0
U1691,2023,THE,,38.3,,10.0
U1692,2023,THE,,18.4,,22.0
U1693,2023,THE,,20.7,,26.0
U1694,2023,THE,,17.4,,4.0
U1695,2023,THE,,20.2,,20.0
U1696,2023,THE,,20.1,,13.0
U1697,2023,THE,,8.1,,5.0
U1698,2023,THE,,32.6,,5.0
U1699,2023,THE,,12.4,,17.0
U1700,2023,THE,,28.9,,23.0
U1701,2023,THE,,16.6,,27.0
U1702,2023,THE,,26.1,,7.0
U1703,2023,THE,,14.6,,2.0
U1704,2023,THE,,15.9,,19.0
U1705,2023,THE,,24.2,,3.0
U1706,2023,THE,,24.0,,11.0
U1707,2023,THE,,21.8,,6.0
U1708,2023,THE,,,,
U1709,2023,THE,,2.0,,9.0
U1710,2023,THE,,11.3,,54.0
U1711,2023,THE,,16.2,,22.0
U1712,2023,THE,,17.8,,23.0
U1713,2023,THE,,43.1,,1.0
U1714,2023,THE,,11.1,,26.0
U1715,2023,THE,,12.6,,13.0
U1716,2023,THE,,2.1,,1.0
U1717,2023,THE,,13.8,,0.0
U1718,2023,THE,,15.5,,5.0
U1719,2023,THE,,16.6,,5.0
U1720,2023,THE,,16.6,,5.0
U1721,2023,THE,,16.6,,5.0
U1722,2023,THE,,16.6,,5.0
U1723,2023,THE,,12.0,,10.0
U1724,2023,THE,,10.1,,10.0
U1725,2023,THE,,14.3,,14.0
U1726,2023,THE,,16.6,,5.0
U1727,2023,THE,,13.3,,11.0
U1728,2023,THE,,20.9,,0.0
U1729,2023,THE,,15.2,,0.0
U1730,2023,THE,,12.1,,9.0
U1731,2023,THE,,15.7,,0.0
U1732,2023,THE,,37.1,,7.0
U1733,2023,THE,,19.4,,4.0
U1734,2023,THE,,11.8,,0.0
U1735,2023,THE,,21.6,,2.0
U1736,2023,THE,,17.0,,22.0
U1737,2023,THE,,18.8,,0.0
U1738,2023,THE,,22.3,,3.0
U1739,2023,THE,,35.1,,2.0
U1740,2023,THE,,25.4,,1.0
U1741,2023,THE,,35.5,,0.0
U1742,2023,THE,,4.9,,5.0
U1743,2023,THE,,,,
U1744,2023,THE,,,,
U1745,2023,THE,,13.5,,10.0
U1746,2023,THE,,16.9,,14.0
U1747,2023,THE,,14.3,,26.0
U1748,2023,THE,,9.9,,25.0
U1749,2023,THE,,15.3,,13.0
U1750,2023,THE,,6.7,,3.0
U1751,2023,THE,,19.3,,2.0
U1752,2023,THE,,15.6,,3.0
U1753,2023,THE,,11.4,,1.0
U1754,2023,THE,,22.2,,52.0
U1755,2023,THE,,31.8,,1.0
U1756,2023,THE,,32.4,,2.0
U1757,2023,THE,,27.3,,0.0
U1758,2023,THE,,18.1,,0.0
U1759,2023,THE,,46.6,,3.0
U1760,2023,THE,,8.7,,4.0
U1761,2023,THE,,,,
U1762,2023,THE,,13.8,,1.0
U1763,2023,THE,,20.7,,1.0
U1764,2023,THE,,17.9,,0.0
U1765,2023,THE,,27.0,,6.0
U1766,2023,THE,,18.1,,7.0
U1767,2023,THE,,8.3,,5.0
U1768,2023,THE,,24.9,,17.0
U1769,2023,THE,,20.0,,3.0
U1770,2023,THE,,9.5,,6.0
U1771,2023,THE,,13.0,,14.0
U1772,2023,THE,,13.4,,13.0
U1773,2023,THE,,4.6,,3.0
U1774,2023,THE,,28.8,,22.0
U1775,2023,THE,,27.2,,3.0
U1776,2023,THE,,12.8,,2.0
U1777,2023,THE,,12.3,,9.0
U1778,2023,THE,,11.3,,1.0
U1779,2023,THE,,10.5,,2.0
U1780,2023,THE,,29.6,,14.0
U1781,2023,THE,,20.2,,17.0
U1782,2023,THE,,,,
U1783,2023,THE,,,,
U1784,2023,THE,,9.0,,12.0
U1785,2023,THE,,22.4,,5.0
U1786,2023,THE,,9.7,,4.0
U1787,2023,THE,,15.1,,1.0
U1788,2023,THE,,14.3,,10.0
U1789,2023,THE,,20.8,,12.0
U1790,2023,THE,,17.6,,1.0
U1791,2023,THE,,13.5,,3.0
U1792,2023,THE,,18.9,,27.0
U1793,2023,THE,,9.4,,5.0
U1794,2023,THE,,,,
U1795,2023,THE,,20.6,,4.0
U1796,2023,THE,,13.9,,3.0
U1797,2023,THE,,24.5,,83.0
U1798,2023,THE,,23.2,,4.0
U1799,2023,THE,,14.7,,15.0
U1800,2023,THE,,14.8,,2.0
U1801,2023,THE,,14.4,,7.0
U1802,2023,THE,,7.6,,12.0
U1803,2023,THE,,20.1,,4.0
U1804,2023,THE,,17.5,,3.0
U1805,2023,THE,,28.6,,8.0
U1806,2023,THE,,31.6,,8.0
U1807,2023,THE,,100.5,,6.0
U1808,2023,THE,,15.2,,5.0
U1809,2023,THE,,,,
U1810,2023,THE,,33.7,,2.0
U1811,2023,THE,,9.9,,18.0
U1812,2023,THE,,9.5,,14.0
U1813,2023,THE,,12.7,,14.0
U1814,2023,THE,,12.2,,2.0
U1815,2023,THE,,9.2,,1.0
U1816,2023,THE,,15.2,,2.0
U1817,2023,THE,,22.9,,8.0
U1818,2023,THE,,47.7,,5.0
U1819,2023,THE,,15.8,,16.0
U1820,2023,THE,,22.6,,1.0
U1821,2023,THE,,15.4,,2.0
U1822,2023,THE,,14.5,,9.0
U1823,2023,THE,,37.9,,2.0
U1824,2023,THE,,7.4,,1.0
U1825,2023,THE,,8.7,,3.0
U1826,2023,THE,,26.4,,12.0
U1827,2023,THE,,16.4,,3.0
U1828,2023,THE,,,,
U1829,2023,THE,,5.3,,8.0
U1830,2023,THE,,16.6,,5.0
U1831,2023,THE,,16.6,,5.0
U1832,2023,THE,,16.6,,5.0
U1833,2023,THE,,16.6,,5.0
U1834,2023,THE,,16.6,,5.0
U1835,2023,THE,,20.0,,4.0
U1836,2023,THE,,18.5,,5.0
U1837,2023,THE,,16.6,,5.0
U1838,2023,THE,,12.0,,2.0
U1839,2023,THE,,17.0,,4.0
U1840,2023,THE,,16.6,,5.0
U1841,2023,THE,,10.9,,8.0
U1842,2023,THE,,9.4,,14.0
U1843,2023,THE,,16.6,,5.0
U1844,2023,THE,,16.0,,1.0
