university_id,university_name,country_id,country_name
U02256,Universidad Camilo Josãâ Cela,C0150,Spain
U02257,Universidad Carlos Iii De Madrid Uc3M,C0150,Spain
U02258,Universidad Catã³Lica Andres Bello,C0175,Venezuela
U02259,Universidad Catã³Lica Boliviana San Pablo,C0017,Bolivia
U02260,Universidad Catã³Lica De Colombia,C0034,Colombia
U02261,Universidad Catã³Lica De La Santãsima Concepciã³N Ucsc,C0031,Chile
U02262,Universidad Catã³Lica De Santiago De Guayaquil,C0044,Ecuador
U02263,Universidad Catã³Lica De Temuco,C0031,Chile
U02264,Universidad Catã³Lica Del Norte,C0031,Chile
U02265,Universidad Catã³Lica Del Uruguay Ucu,C0173,Uruguay
U02266,Universidad Catãâ³Lica De Colombia,C0034,Colombia
U02267,Universidad Catãâ³Lica De Cuenca,C0044,Ecuador
U02268,Universidad Catãâ³Lica De La Santãâsima Concepciãâ³N,C0031,Chile
U02269,Universidad Catãâ³Lica Del Maule,C0031,Chile
U02270,Universidad Catãâ³Lica San Antonio De Murcia Ucam,C0150,Spain
U02271,Universidad Catãâ³Lica San Pablo,C0129,Peru
U02272,Universidad Central De Chile,C0031,Chile
U02273,Universidad Central De Venezuela,C0175,Venezuela
U02274,Universidad Central Del Ecuador,C0044,Ecuador
U02275,Universidad Central Marta Abreu De Las Villas,C0039,Cuba
U02276,Universidad Cientãâfica Del Sur,C0129,Peru
U02277,Universidad Cãâsar Vallejo,C0129,Peru
U02278,Universidad De Alcalã,C0150,Spain
U02279,Universidad De Antioquia,C0034,Colombia
U02280,Universidad De Belgrano,C0005,Argentina
U02281,Universidad De Buenos Aires Uba,C0005,Argentina
U02282,Universidad De Caldas,C0034,Colombia
U02283,Universidad De Carabobo,C0175,Venezuela
U02284,Universidad De Cartagena,C0034,Colombia
U02285,Universidad De Castillala Mancha,C0150,Spain
U02286,Universidad De Chile,C0031,Chile
U02287,Universidad De Concepciã³N,C0031,Chile
U02288,Universidad De Costa Rica,C0036,Costa Rica
U02289,Universidad De Cuenca,C0044,Ecuador
U02290,Universidad De Cã³Rdoba Colombia,C0034,Colombia
U02291,Universidad De Cã³Rdoba Espaãa,C0150,Spain
U02292,Universidad De Guadalajara Udg,C0106,Mexico
U02293,Universidad De Guanajuato,C0106,Mexico
U02294,Universidad De La Frontera Ufro,C0031,Chile
U02295,Universidad De La Habana,C0039,Cuba
U02296,Universidad De La Repãºblica Udelar,C0173,Uruguay
U02297,Universidad De La Sabana,C0034,Colombia
U02298,Universidad De La Salle,C0034,Colombia
U02299,Universidad De La Serena,C0031,Chile
U02300,Universidad De Las Amãricas Puebla Udlap,C0106,Mexico
U02301,Universidad De Las Amãricas Udla Ecuador,C0044,Ecuador
U02302,Universidad De Las Fuerzas Armadas Espe Ex Escuela Politãcnica Del Ejãrcito,C0044,Ecuador
U02303,Universidad De Las Fuerzas Armadas Ãââ Espe,C0044,Ecuador
U02304,Universidad De Leã³N,C0150,Spain
U02305,Universidad De Lima,C0129,Peru
U02306,Universidad De Los Andes,C0034,Colombia
U02307,Universidad De Los Andes Chile,C0031,Chile
U02308,Universidad De Los Andes Ula Mãrida,C0175,Venezuela
U02309,Universidad De Medellãn,C0034,Colombia
U02310,Universidad De Monterrey Udem,C0106,Mexico
U02311,Universidad De Montevideo Um,C0173,Uruguay
U02312,Universidad De Oriente Santiago De Cuba,C0039,Cuba
U02313,Universidad De Oviedo,C0150,Spain
U02314,Universidad De Palermo Up,C0005,Argentina
U02315,Universidad De Pamplona,C0034,Colombia
U02316,Universidad De Panama,C0127,Panama
U02317,Universidad De Piura,C0129,Peru
U02318,Universidad De Puerto Rico,C0133,Puerto Rico
U02319,Universidad De San Andrãs Udesa,C0005,Argentina
U02320,Universidad De San Carlos De Guatemala Usac,C0059,Guatemala
U02321,Universidad De Santander Udes,C0034,Colombia
U02322,Universidad De Santiago De Chile Usach,C0031,Chile
U02323,Universidad De Sevilla,C0150,Spain
U02324,Universidad De Sonora,C0106,Mexico
U02325,Universidad De Talca,C0031,Chile
U02326,Universidad De Tarapaca,C0031,Chile
U02327,Universidad De Valladolid,C0150,Spain
U02328,Universidad De Valparaãso Uv,C0031,Chile
U02329,Universidad De Zaragoza,C0150,Spain
U02330,Universidad Del Bãobão,C0031,Chile
U02331,Universidad Del Cauca,C0034,Colombia
U02332,Universidad Del Desarrollo Udd,C0031,Chile
U02333,Universidad Del Magdalena,C0034,Colombia
U02334,Universidad Del Norte,C0034,Colombia
U02335,Universidad Del Pacãfico,C0129,Peru
U02336,Universidad Del Pacãâfico,C0129,Peru
U02337,Universidad Del Pacãâfico Ecuador,C0044,Ecuador
U02338,Universidad Del Rosario,C0034,Colombia
U02339,Universidad Del Salvador,C0005,Argentina
U02340,Universidad Del Sinãâº,C0034,Colombia
U02341,Universidad Del Valle,C0034,Colombia
U02342,Universidad Del Valle De Mexico Uvm,C0106,Mexico
U02343,Universidad Del Zulia,C0175,Venezuela
U02344,Universidad Diego Portales Udp,C0031,Chile
U02345,Universidad Eafit,C0034,Colombia
U02346,Universidad Externado De Colombia,C0034,Colombia
U02347,Universidad Iberoamericana Ibero,C0106,Mexico
U02348,Universidad Icesi,C0034,Colombia
U02349,Universidad Industrial De Santander Uis,C0034,Colombia
U02350,Universidad Internacional Del Ecuador,C0044,Ecuador
U02351,Universidad La Salle Ulsa,C0106,Mexico
U02352,Universidad Latinoamericana De Ciencia Y Tecnologãa Costa Rica Ulacit,C0036,Costa Rica
U02353,Universidad Loyola,C0150,Spain
U02354,Universidad Manuela Beltrãân,C0034,Colombia
U02355,Universidad Mayor,C0031,Chile
U02356,Universidad Mayor De San Andrãs Umsa,C0017,Bolivia
U02357,Universidad Mayor De San Simãâ³N,C0017,Bolivia
U02358,Universidad Metropolitana,C0175,Venezuela
U02359,Universidad Michoacana De San Nicolãs De Hidalgo,C0106,Mexico
U02360,Universidad Michoacana De San Nicolãâs De Hidalgo,C0106,Mexico
U02361,Universidad Monteãâvila,C0175,Venezuela
U02362,Universidad Nacional Abierta Y A Distancia Unad,C0034,Colombia
U02363,Universidad Nacional Agraria La Molina,C0129,Peru
U02364,Universidad Nacional Autã³Noma De Honduras Unah,C0061,Honduras
U02365,Universidad Nacional Autã³Noma De Mãxico Unam,C0106,Mexico
U02366,Universidad Nacional Costa Rica,C0036,Costa Rica
U02367,Universidad Nacional De Asunciãâ³N,C0128,Paraguay
U02368,Universidad Nacional De Chimborazo,C0044,Ecuador
U02369,Universidad Nacional De Colombia,C0034,Colombia
U02370,Universidad Nacional De Cuyo,C0005,Argentina
U02371,Universidad Nacional De Cã³Rdoba Unc,C0005,Argentina
U02372,Universidad Nacional De Ingenierãa Peru,C0129,Peru
U02373,Universidad Nacional De Itapãâºa,C0128,Paraguay
U02374,Universidad Nacional De La Asunciã³N,C0128,Paraguay
U02375,Universidad Nacional De La Plata Unlp,C0005,Argentina
U02376,Universidad Nacional De Mar Del Plata,C0005,Argentina
U02377,Universidad Nacional De Quilmes,C0005,Argentina
U02378,Universidad Nacional De Rafaela Unraf,C0005,Argentina
U02379,Universidad Nacional De Rosario Unr,C0005,Argentina
U02380,Universidad Nacional De Rão Cuarto Unrc,C0005,Argentina
U02381,Universidad Nacional De San Luis,C0005,Argentina
U02382,Universidad Nacional De San Martãn Unsam,C0005,Argentina
U02383,Universidad Nacional De Tucumãn,C0005,Argentina
U02384,Universidad Nacional Del Centro De La Provincia De Buenos Aires Unicen,C0005,Argentina
U02385,Universidad Nacional Del Comahue,C0005,Argentina
U02386,Universidad Nacional Del Litoral,C0005,Argentina
U02387,Universidad Nacional Del Sur,C0005,Argentina
U02388,Universidad Nacional Mayor De San Marcos,C0129,Peru
U02389,Universidad Nur,C0017,Bolivia
U02390,Universidad Ort Uruguay,C0173,Uruguay
U02391,Universidad Panamericana Up,C0106,Mexico
U02392,Universidad Peruana Cayetano Heredia,C0129,Peru
U02393,Universidad Peruana Cayetano Heredia Upch,C0129,Peru
U02394,Universidad Peruana De Ciencias Aplicadas,C0129,Peru
U02395,Universidad Peruana De Ciencias Aplicadas Upc,C0129,Peru
U02396,Universidad Politecnica Salesiana,C0044,Ecuador
U02397,Universidad Politãcnica De Madrid Upm,C0150,Spain
U02398,Universidad Politãâcnica Salesiana,C0044,Ecuador
U02399,Universidad Pontificia Bolivariana,C0034,Colombia
U02400,Universidad Pontificia Bolivariana Upb,C0034,Colombia
U02401,Universidad Pontificia Comillas,C0150,Spain
U02402,Universidad Popular Autã³Noma Del Estado De Puebla Upaep,C0106,Mexico
U02403,Universidad Popular Autãâ³Noma Del Estado De Puebla,C0106,Mexico
U02404,Universidad Rey Juan Carlos,C0150,Spain
U02405,Universidad San Francisco De Quito,C0044,Ecuador
U02406,Universidad San Francisco De Quito Usfq,C0044,Ecuador
U02407,Universidad San Ignacio De Loyola,C0129,Peru
U02408,Universidad Santo Tomãâs,C0031,Chile
U02409,Universidad Simã³N Bolãvar Usb,C0175,Venezuela
U02410,Universidad Tecnica Particular De Loja Utpl,C0044,Ecuador
U02411,Universidad Tecnolã³Gica De Bolãvar,C0034,Colombia
U02412,Universidad Tecnolã³Gica De La Habana Josã Antonio Echeverrãa Cujae,C0039,Cuba
U02413,Universidad Tecnolã³Gica De Panamã Utp,C0127,Panama
U02414,Universidad Tecnolã³Gica De Pereira,C0034,Colombia
U02415,Universidad Tecnolã³Gica Nacional Utn,C0005,Argentina
U02416,Universidad Tecnolãâ³Gica De Bolãâvar,C0034,Colombia
U02417,Universidad Tecnolãâ³Gica De Santiago Utesa,C0043,Dominican Republic
U02418,Universidad Torcuato Di Tella,C0005,Argentina
U02419,Universidad Tãcnica Federico Santa Marãa Usm,C0031,Chile
U02420,Universidad Tãâcnica De Manabãâ,C0044,Ecuador
U02421,Universidad Ute,C0044,Ecuador
U02422,Universidad Veracruzana,C0106,Mexico
U02423,Universidade Catã³Lica Portuguesa Ucp,C0132,Portugal
U02424,Universidade Da Coruãa,C0150,Spain
U02425,Universidade De Brasãlia,C0020,Brazil
U02426,Universidade De Santiago De Compostela,C0150,Spain
U02427,Universidade De São Paulo,C0020,Brazil
U02428,Universidade De Vigo,C0150,Spain
U02429,Universidade Do Estado De Santa Catarina,C0020,Brazil
U02430,Universidade Do Estado Do Rio De Janeiro Uerj,C0020,Brazil
U02431,Universidade Eduardo Mondlane,C0112,Mozambique
U02432,Universidade Estadual De Campinas Unicamp,C0020,Brazil
U02433,Universidade Estadual De Goiãâs,C0020,Brazil
U02434,Universidade Estadual De Londrina,C0020,Brazil
U02435,Universidade Estadual De Maringãâ,C0020,Brazil
U02436,Universidade Estadual Do Maranhãâo,C0020,Brazil
U02437,Universidade Estadual Do Norte Do Paranãâ Uenp,C0020,Brazil
U02438,Universidade Estadual Do Norte Fluminense Darcy Ribeiro,C0020,Brazil
U02439,Universidade Estadual Do Oeste Do Paranãâ Unioeste,C0020,Brazil
U02440,Universidade Estadual Paulista Unesp,C0020,Brazil
U02441,Universidade Federal Da Bahia,C0020,Brazil
U02442,Universidade Federal Da Paraãba,C0020,Brazil
U02443,Universidade Federal De Ciãâªncias Da Saãâºde De Porto Alegre Ufcspa,C0020,Brazil
U02444,Universidade Federal De Goiãs,C0020,Brazil
U02445,Universidade Federal De Juiz De Fora,C0020,Brazil
U02446,Universidade Federal De Juiz De Fora Ufjf,C0020,Brazil
U02447,Universidade Federal De Minas Gerais,C0020,Brazil
U02448,Universidade Federal De Ouro Preto Ufop,C0020,Brazil
U02449,Universidade Federal De Pelotas,C0020,Brazil
U02450,Universidade Federal De Pernambuco Ufpe,C0020,Brazil
U02451,Universidade Federal De Santa Catarina,C0020,Brazil
U02452,Universidade Federal De Santa Maria,C0020,Brazil
U02453,Universidade Federal De Sergipe,C0020,Brazil
U02454,Universidade Federal De São Carlos Ufscar,C0020,Brazil
U02455,Universidade Federal De São Paulo,C0020,Brazil
U02456,Universidade Federal De Sãâo Paulo Unifesp,C0020,Brazil
U02457,Universidade Federal De Uberlãndia,C0020,Brazil
U02458,Universidade Federal De Viãosa Ufv,C0020,Brazil
U02459,Universidade Federal Do Abc Ufabc,C0020,Brazil
U02460,Universidade Federal Do Cearã Ufc,C0020,Brazil
U02461,Universidade Federal Do Cearãâ Ufc,C0020,Brazil
U02462,Universidade Federal Do Estado Do Rio De Janeiro Unirio,C0020,Brazil
U02463,Universidade Federal Do Maranhãâo Ufma,C0020,Brazil
U02464,Universidade Federal Do Paranã Ufpr,C0020,Brazil
U02465,Universidade Federal Do Paranãâ Ufpr,C0020,Brazil
U02466,Universidade Federal Do Parã Ufpa,C0020,Brazil
U02467,Universidade Federal Do Rio De Janeiro,C0020,Brazil
U02468,Universidade Federal Do Rio Grande Do Norte,C0020,Brazil
U02469,Universidade Federal Do Rio Grande Do Sul,C0020,Brazil
U02470,Universidade Federal Do Triãângulo Mineiro,C0020,Brazil
U02471,Universidade Federal Do Vale Do Sãâo Francisco,C0020,Brazil
U02472,Universidade Federal Fluminense,C0020,Brazil
U02473,Universidade Federal Rural Do Semiarido,C0020,Brazil
U02474,Universidade Lusãâ³Fona,C0132,Portugal
U02475,Universidade Nova De Lisboa,C0132,Portugal
U02476,Universidade Nove De Julho Uninove,C0020,Brazil
U02477,Universidade Presbiteriana Mackenzie,C0020,Brazil
U02478,Universidade Rainha Njinga A Mbande Urnm,C0004,Angola
U02479,Universidade Tecnolãâ³Gica Federal Do Paranãâ Utfpr,C0020,Brazil
U02480,Universita Degli Studi Di Ferrara,C0075,Italy
U02481,Universita Degli Studi G Dannunzio Chieti Pescara,C0075,Italy
U02482,Universita Iulm,C0075,Italy
U02483,Universita Politecnica Delle Marche,C0075,Italy
U02484,Universitas Ahmad Dahlan,C0068,Indonesia
U02485,Universitas Airlangga,C0068,Indonesia
U02486,Universitas Andalas,C0068,Indonesia
U02487,Universitas Brawijaya,C0068,Indonesia
U02488,Universitas Gadjah Mada,C0068,Indonesia
U02489,Universitas Hasanuddin,C0068,Indonesia
U02490,Universitas Indonesia,C0068,Indonesia
U02491,Universitas Islam Indonesia,C0068,Indonesia
U02492,Universitas Islam Sultan Agung,C0068,Indonesia
U02493,Universitas Kristen Petra,C0068,Indonesia
U02494,Universitas Mercu Buana,C0068,Indonesia
U02495,Universitas Muhammadiyah Surakarta,C0068,Indonesia
U02496,Universitas Muhammadiyah Yogyakarta,C0068,Indonesia
U02497,Universitas Negeri Surabaya,C0068,Indonesia
U02498,Universitas Padjadjaran,C0068,Indonesia
U02499,Universitas Pendidikan Indonesia,C0068,Indonesia
U02500,Universitas Sebelas Maret,C0068,Indonesia
U02501,Universitas Sriwijaya,C0068,Indonesia
U02502,Universitas Sumatera Utara,C0068,Indonesia
U02503,Universitas Syiah Kuala,C0068,Indonesia
U02504,Universitat Autã²Noma De Barcelona,C0150,Spain
U02505,Universitat De Barcelona,C0150,Spain
U02506,Universitat De Lleida,C0150,Spain
U02507,Universitat De Valencia,C0150,Spain
U02508,Universitat Internacional De Catalunya,C0150,Spain
U02509,Universitat Politãcnica De Catalunya Â Barcelonatech Upc,C0150,Spain
U02510,Universitat Politãcnica De Valãncia,C0150,Spain
U02511,Universitat Politãâcnica De Catalunya,C0150,Spain
U02512,Universitat Pompeu Fabra Barcelona,C0150,Spain
U02513,Universitat Ramon Llull,C0150,Spain
U02514,Universitat Rovira I Virgili,C0150,Spain
U02515,Universitatea De Vest Din Timisoara West University Of Timisoara,C0135,Romania
U02516,Universite Libre De Bruxelles,C0014,Belgium
U02517,Universiti Brunei Darussalam,C0023,Brunei Darussalam
U02518,Universiti Brunei Darussalam Ubd,C0022,Brunei
U02519,Universiti Kebangsaan Malaysia,C0101,Malaysia
U02520,Universiti Kebangsaan Malaysia Ukm,C0101,Malaysia
U02521,Universiti Kuala Lumpur,C0101,Malaysia
U02522,Universiti Kuala Lumpur Unikl,C0101,Malaysia
U02523,Universiti Malaya Um,C0101,Malaysia
U02524,Universiti Malaysia Kelantan,C0101,Malaysia
U02525,Universiti Malaysia Pahang,C0101,Malaysia
U02526,Universiti Malaysia Perlis,C0101,Malaysia
U02527,Universiti Malaysia Sabah Ums,C0101,Malaysia
U02528,Universiti Malaysia Sarawak Unimas,C0101,Malaysia
U02529,Universiti Malaysia Terengganu Umt,C0101,Malaysia
U02530,Universiti Pendidikan Sultan Idris,C0101,Malaysia
