university_id,year,global_ranking_score,research_impact_score,student_staff_ratio,faculty_student_ratio_score,international_student_percentage,academic_reputation_score,research_productivity_index
U2686,2024,,,26.7,15.743167353051293,0.0,,
U2687,2024,,,19.4,36.70909771621116,0.0,,
U2688,2024,,,21.8,27.293148633470608,0.0,,
U2689,2024,,,40.8,3.8000748783227234,0.0,,
U2690,2024,,,17.2,46.63047547734931,0.0,,
U2691,2024,,,31.1,10.23961063272183,0.0,,
U2692,2024,,,35.5,6.4769749157618905,0.0,,
U2693,2024,,,20.2,33.11493822538375,0.0,,
U2694,2024,,,26.9,15.481093223511788,1.0,,
U2695,2024,,,13.0,71.19056533133659,7.0,,
U2696,2024,,,68.8,0.6551853238487504,0.0,,
U2697,2024,,,17.6,44.5900411830775,0.0,,
U2698,2024,,,9.0,90.00374391613629,0.0,,
U2699,2024,,,20.3,32.590789966304754,0.0,,
U2700,2024,,,19.0,37.776113815050536,19.0,,
U2701,2024,,,17.6,44.5900411830775,1.0,,
U2702,2024,,,22.7,24.50393111194309,0.0,,
U2703,2024,,,5.1,97.71621115687007,2.0,,
U2704,2024,,,19.8,34.66866342193935,0.0,,
U2705,2024,,,23.5,22.61325346312243,0.0,,
U2706,2024,,,16.2,52.09659303631599,2.0,,
U2707,2024,,,23.5,22.61325346312243,0.0,,
U2708,2024,,,28.2,13.68401347809809,0.0,,
U2709,2024,,,7.3,94.92699363534255,0.0,,
U2710,2024,,,37.3,5.466117558966676,0.0,,
U2711,2024,,,23.5,22.61325346312243,0.0,,
U2712,2024,,,20.8,30.381879445900417,51.0,,
U2713,2024,,,29.7,11.774616248596026,0.0,,
U2714,2024,,,39.4,4.286783976038933,0.0,,
U2715,2024,,,27.7,14.395357543991016,29.0,,
U2716,2024,,,16.6,49.81280419318608,44.0,,
U2717,2024,,,23.1,23.41819543242232,0.0,,
U2718,2024,,,19.0,37.776113815050536,25.0,,
U2719,2024,,,10.2,85.00561587420442,57.0,,
U2720,2024,,,25.5,18.232871583676523,0.0,,
U2721,2024,,,17.0,47.69749157618869,1.0,,
U2722,2024,,,6.8,95.80681392736804,0.0,,
U2723,2024,,,14.5,62.67315612130289,0.0,,
U2724,2024,,,25.3,18.66342193934856,9.0,,
U2725,2024,,,8.4,91.96929988768252,4.0,,
U2726,2024,,,16.5,50.33695245226507,2.0,,
U2727,2024,,,23.2,23.268438786971167,0.0,,
U2728,2024,,,10.0,86.0539123923624,5.0,,
U2729,2024,,,39.9,4.1183077499064025,0.0,,
U2730,2024,,,18.4,40.69636840134781,2.0,,
U2731,2024,,,13.1,70.46050168476225,82.0,,
U2732,2024,,,5.1,97.71621115687007,7.0,,
U2733,2024,,,18.6,39.666791463871206,29.0,,
U2734,2024,,,26.7,15.743167353051293,36.0,,
U2735,2024,,,6.9,95.58217895919132,74.0,,
U2736,2024,,,75.0,0.5241482590789937,35.0,,
U2737,2024,,,5.7,97.22950205915387,37.0,,
U2738,2024,,,9.2,89.25496068888057,2.0,,
U2739,2024,,,14.2,64.30175964058404,21.0,,
U2740,2024,,,11.9,76.97491576188693,59.0,,
U2741,2024,,,11.6,78.45376263571696,8.0,,
U2742,2024,,,22.9,23.848745788094348,7.0,,
U2743,2024,,,8.7,91.18307749906404,5.0,,
U2744,2024,,,8.2,92.62448521153128,22.0,,
U2745,2024,,,21.2,29.14638712092849,17.0,,
U2746,2024,,,11.1,80.88730812429802,0.0,,
U2747,2024,,,18.0,42.83040059902659,2.0,,
U2748,2024,,,50.6,1.647323099962561,37.0,,
U2749,2024,,,8.5,91.65106701609884,8.0,,
U2750,2024,,,45.7,2.3961063272182725,0.0,,
U2751,2024,,,15.2,57.88094346686634,4.0,,
U2752,2024,,,19.8,34.66866342193935,1.0,,
U2753,2024,,,20.5,31.54249344814676,0.0,,
U2754,2024,,,17.8,43.5604642456009,2.0,,
U2755,2024,,,36.8,5.82178959191314,0.0,,
U2756,2024,,,48.1,1.871958068139279,0.0,,
U2757,2024,,,19.1,37.49532010482965,0.0,,
U2758,2024,,,29.5,12.092849120179704,0.0,,
U2759,2024,,,31.8,9.528266566828902,7.0,,
U2760,2024,,,8.0,93.14863347061024,3.0,,
U2761,2024,,,35.3,6.664170722575813,3.0,,
U2762,2024,,,10.2,85.00561587420442,28.0,,
U2763,2024,,,16.4,50.86110071134407,14.0,,
U2764,2024,,,27.8,14.26432047922127,0.0,,
U2765,2024,,,30.8,10.632721827031077,1.0,,
U2766,2024,,,11.3,79.95132909022837,0.0,,
U2767,2024,,,6.3,96.63047547734932,28.0,,
U2768,2024,,,9.7,87.40172220142269,0.0,,
U2769,2024,,,16.5,50.33695245226507,2.0,,
U2770,2024,,,16.4,50.86110071134407,0.0,,
U2771,2024,,,25.4,18.476226132534634,5.0,,
U2772,2024,,,31.8,9.528266566828902,0.0,,
U2773,2024,,,19.8,34.66866342193935,10.0,,
U2774,2024,,,20.5,31.54249344814676,13.0,,
U2775,2024,,,12.0,76.3010108573568,1.0,,
U2776,2024,,,21.2,29.14638712092849,4.0,,
U2777,2024,,,17.6,44.5900411830775,1.0,,
U2778,2024,,,10.4,84.06963684013478,1.0,,
U2779,2024,,,16.8,48.68962935230251,38.0,,
U2780,2024,,,11.7,77.94833395731936,60.0,,
U2781,2024,,,15.3,57.35679520778735,30.0,,
U2782,2024,,,24.3,20.47922126544366,0.0,,
U2783,2024,,,20.7,30.756271059528263,2.0,,
U2784,2024,,,6.8,95.80681392736804,9.0,,
U2785,2024,,,26.6,15.930363159865225,1.0,,
U2786,2024,,,29.4,12.354923249719208,1.0,,
U2787,2024,,,18.8,38.581055784350426,0.0,,
U2788,2024,,,21.9,26.900037439161363,6.0,,
U2789,2024,,,42.9,3.144889554473984,1.0,,
U2790,2024,,,7.7,93.72894047173344,3.0,,
U2791,2024,,,4.8,97.9408461250468,4.0,,
U2792,2024,,,10.6,83.05877948333958,3.0,,
U2793,2024,,,33.0,8.536128790715091,1.0,,
U2794,2024,,,12.0,76.3010108573568,44.0,,
U2795,2024,,,37.2,5.578435043055031,33.0,,
U2796,2024,,,39.6,4.193186072631971,0.0,,
U2797,2024,,,16.0,53.46312242605767,0.0,,
U2798,2024,,,11.0,81.14938225383752,5.0,,
U2799,2024,,,16.6,49.81280419318608,4.0,,
U2800,2024,,,44.6,2.658180456757764,0.0,,
U2801,2024,,,36.3,6.102583302134034,0.0,,
U2802,2024,,,25.9,17.37177087233246,0.0,,
U2803,2024,,,7.4,94.51516286035194,97.0,,
U2804,2024,,,22.3,25.57094721078248,0.0,,
U2805,2024,,,25.6,18.02695619618121,0.0,,
U2806,2024,,,6.2,96.81767128416324,15.0,,
U2807,2024,,,25.5,18.232871583676523,0.0,,
U2808,2024,,,16.4,50.86110071134407,4.0,,
U2809,2024,,,70.6,0.5990265818045626,2.0,,
U2810,2024,,,10.2,85.00561587420442,15.0,,
U2811,2024,,,4.2,98.33395731935605,86.0,,
U2812,2024,,,20.3,32.590789966304754,0.0,,
U2813,2024,,,8.9,90.49045301385247,2.0,,
U2814,2024,,,15.0,59.06027704979409,8.0,,
U2815,2024,,,46.5,2.227630101085732,0.0,,
U2816,2024,,,10.8,82.01048296518158,1.0,,
U2817,2024,,,23.5,22.61325346312243,2.0,,
U2818,2024,,,10.5,83.60164732309995,7.0,,
U2819,2024,,,21.7,27.648820666417077,2.0,,
U2820,2024,,,17.5,45.05803070011232,2.0,,
U2821,2024,,,3.9,98.61475102957694,12.0,,
U2822,2024,,,11.8,77.51778360164732,36.0,,
U2823,2024,,,16.9,48.221639835267695,2.0,,
U2824,2024,,,15.0,59.06027704979409,45.0,,
U2825,2024,,,7.7,93.72894047173344,63.0,,
U2826,2024,,,18.1,42.41856982403595,40.0,,
U2827,2024,,,17.7,44.04717334331711,11.0,,
U2828,2024,,,17.3,46.10632721827032,22.0,,
U2829,2024,,,19.5,36.09135155372519,73.0,,
U2830,2024,,,22.0,26.46948708348933,5.0,,
U2831,2024,,,43.7,2.920254586297266,0.0,,
U2832,2024,,,11.5,78.99663047547735,0.0,,
U2833,2024,,,13.8,66.39835267690005,0.0,,
U2834,2024,,,16.6,49.81280419318608,0.0,,
U2835,2024,,,34.7,7.001123174840885,0.0,,
U2836,2024,,,21.5,28.229127667540244,0.0,,
U2837,2024,,,27.8,14.26432047922127,8.0,,
U2838,2024,,,21.4,28.491201797079743,0.0,,
U2839,2024,,,17.4,45.56345937850992,7.0,,
U2840,2024,,,27.6,14.526394608760762,0.0,,
U2841,2024,,,14.9,59.86521901909397,0.0,,
U2842,2024,,,12.4,74.11081991763385,1.0,,
U2843,2024,,,13.3,69.18757019842757,0.0,,
U2844,2024,,,7.2,95.28266566828904,0.0,,
U2845,2024,,,15.0,59.06027704979409,0.0,,
U2846,2024,,,14.4,63.38450018719581,3.0,,
U2847,2024,,,12.8,72.40733807562711,1.0,,
U2848,2024,,,11.6,78.45376263571696,15.0,,
U2849,2024,,,7.2,95.28266566828904,48.0,,
U2850,2024,,,22.0,26.46948708348933,1.0,,
U2851,2024,,,42.4,3.3320853612879064,0.0,,
U2852,2024,,,10.2,85.00561587420442,0.0,,
U2853,2024,,,12.8,72.40733807562711,0.0,,
U2854,2024,,,7.6,93.99101460127292,0.0,,
U2855,2024,,,11.7,77.94833395731936,0.0,,
U2856,2024,,,15.1,58.36765256458255,0.0,,
U2857,2024,,,9.8,86.95245226506927,0.0,,
U2858,2024,,,16.4,50.86110071134407,0.0,,
U2859,2024,,,12.0,76.3010108573568,0.0,,
U2860,2024,,,8.5,91.65106701609884,0.0,,
U2861,2024,,,13.4,68.43878697117185,0.0,,
U2862,2024,,,6.5,96.25608386372146,0.0,,
U2863,2024,,,15.1,58.36765256458255,0.0,,
U2864,2024,,,14.3,63.87120928491201,0.0,,
U2865,2024,,,10.1,85.62336203669038,0.0,,
U2866,2024,,,17.4,45.56345937850992,0.0,,
U2867,2024,,,10.6,83.05877948333958,5.0,,
U2868,2024,,,10.3,84.5001871958068,0.0,,
U2869,2024,,,15.1,58.36765256458255,0.0,,
U2870,2024,,,17.6,44.5900411830775,0.0,,
U2871,2024,,,8.8,90.88356420816174,0.0,,
U2872,2024,,,14.1,64.78846873830027,0.0,,
U2873,2024,,,17.3,46.10632721827032,0.0,,
U2874,2024,,,36.4,6.027704979408465,4.0,,
U2875,2024,,,15.4,56.77648820666417,0.0,,
U2876,2024,,,9.9,86.42830400599027,0.0,,
U2877,2024,,,55.1,1.3103706476974897,1.0,,
U2878,2024,,,13.0,71.19056533133659,2.0,,
U2879,2024,,,9.6,87.81355297641333,0.0,,
U2880,2024,,,33.3,8.255335080494197,0.0,,
U2881,2024,,,19.6,35.49232497192063,0.0,,
U2882,2024,,,14.2,64.30175964058404,1.0,,
U2883,2024,,,9.4,88.50617746162486,0.0,,
U2884,2024,,,21.4,28.491201797079743,0.0,,
U2885,2024,,,19.6,35.49232497192063,10.0,,
U2886,2024,,,21.6,27.94833395731936,2.0,,
U2887,2024,,,16.0,53.46312242605767,0.0,,
U2888,2024,,,7.5,94.21564956944964,0.0,,
U2889,2024,,,1.6,99.5132909022838,73.0,,
U2890,2024,,,8.4,91.96929988768252,7.0,,
U2891,2024,,,19.5,36.09135155372519,54.0,,
U2892,2024,,,3.9,98.61475102957694,15.0,,
U2893,2024,,,7.7,93.72894047173344,0.0,,
U2894,2024,,,16.6,49.81280419318608,13.0,,
U2895,2024,,,21.5,28.229127667540244,0.0,,
U2896,2024,,,16.1,52.639460876076384,32.0,,
U2897,2024,,,13.9,65.87420441782103,0.0,,
U2898,2024,,,40.0,4.024709846499441,0.0,,
U2899,2024,,,25.7,17.87719955073006,0.0,,
U2900,2024,,,19.2,37.28940471733433,0.0,,
U2901,2024,,,15.8,54.867090977162114,2.0,,
U2902,2024,,,25.1,18.906776488206667,0.0,,
U2903,2024,,,20.0,33.78884312991389,1.0,,
U2904,2024,,,8.4,91.96929988768252,2.0,,
U2905,2024,,,18.3,41.276675402470985,0.0,,
U2906,2024,,,10.7,82.4971920628978,0.0,,
U2907,2024,,,107.3,0.2620741295395024,0.0,,
U2908,2024,,,11.2,80.49419692998877,11.0,,
U2909,2024,,,8.3,92.30625233994758,2.0,,
U2910,2024,,,15.4,56.77648820666417,0.0,,
U2911,2024,,,63.0,0.8236615499812805,0.0,,
U2912,2024,,,9.9,86.42830400599027,0.0,,
U2913,2024,,,16.7,49.2137776113815,2.0,,
U2914,2024,,,29.5,12.092849120179704,0.0,,
U2915,2024,,,18.7,39.04904530138524,0.0,,
U2916,2024,,,15.6,55.80307001123175,41.0,,
U2917,2024,,,8.3,92.30625233994758,24.0,,
U2918,2024,,,68.8,0.6551853238487504,0.0,,
U2919,2024,,,56.3,1.1606140022463518,0.0,,
U2920,2024,,,36.0,6.196181205540996,0.0,,
U2921,2024,,,0.5,99.88768251591164,29.0,,
U2922,2024,,,5.0,97.82852864095844,35.0,,
U2923,2024,,,26.1,16.959940097341818,3.0,,
U2924,2024,,,12.7,72.85660801198053,90.0,,
U2925,2024,,,27.8,14.26432047922127,0.0,,
U2926,2024,,,20.2,33.11493822538375,3.0,,
U2927,2024,,,23.7,22.107824784724823,17.0,,
U2928,2024,,,44.2,2.864095844253089,1.0,,
U2929,2024,,,24.2,20.74129539498315,19.0,,
U2930,2024,,,34.2,7.562710595282662,7.0,,
U2931,2024,,,25.0,19.0752527143392,6.0,,
U2932,2024,,,18.0,42.83040059902659,11.0,,
U2933,2024,,,7.5,94.21564956944964,1.0,,
U2934,2024,,,6.4,96.42456008985398,1.0,,
U2935,2024,,,7.5,94.21564956944964,8.0,,
U2936,2024,,,13.2,69.89891426432048,0.0,,
U2937,2024,,,26.6,15.930363159865225,0.0,,
U2938,2024,,,16.4,50.86110071134407,0.0,,
U2939,2024,,,14.2,64.30175964058404,0.0,,
U2940,2024,,,12.0,76.3010108573568,0.0,,
U2941,2024,,,139.0,0.1123174840883534,12.0,,
U2942,2024,,,17.6,44.5900411830775,0.0,,
U2943,2024,,,15.1,58.36765256458255,1.0,,
U2944,2024,,,22.2,25.795582178959187,1.0,,
U2945,2024,,,25.9,17.37177087233246,0.0,,
U2946,2024,,,54.0,1.422688131785843,0.0,,
U2947,2024,,,22.0,26.46948708348933,0.0,,
U2948,2024,,,20.1,33.43317109696743,0.0,,
U2949,2024,,,15.0,59.06027704979409,0.0,,
U2950,2024,,,17.8,43.5604642456009,0.0,,
U2951,2024,,,13.6,67.2407338075627,0.0,,
U2952,2024,,,20.1,33.43317109696743,3.0,,
U2953,2024,,,10.2,85.00561587420442,2.0,,
U2954,2024,,,29.6,11.96181205540996,0.0,,
U2955,2024,,,25.9,17.37177087233246,0.0,,
U2956,2024,,,19.1,37.49532010482965,0.0,,
U2957,2024,,,21.1,29.48333957319356,0.0,,
U2958,2024,,,44.2,2.864095844253089,0.0,,
U2959,2024,,,11.9,76.97491576188693,13.0,,
U2960,2024,,,31.6,9.865219019093974,0.0,,
U2961,2024,,,34.7,7.001123174840885,0.0,,
U2962,2024,,,14.4,63.38450018719581,0.0,,
U2963,2024,,,17.1,47.15462373642831,33.0,,
U2964,2024,,,2.8,99.13889928865594,36.0,,
U2965,2024,,,25.8,17.63384500187196,2.0,,
U2966,2024,,,14.8,60.61400224634967,96.0,,
U2967,2024,,,32.7,8.704605016847623,1.0,,
U2968,2024,,,17.7,44.04717334331711,0.0,,
U2969,2024,,,14.9,59.86521901909397,1.0,,
U2970,2024,,,31.3,10.146012729314869,4.0,,
U2971,2024,,,9.2,89.25496068888057,0.0,,
U2972,2024,,,17.4,45.56345937850992,69.0,,
U2973,2024,,,40.7,3.874953201048292,2.0,,
U2974,2024,,,13.0,71.19056533133659,4.0,,
U2975,2024,,,13.6,67.2407338075627,1.0,,
U2976,2024,,,10.2,85.00561587420442,1.0,,
U2977,2024,,,45.0,2.5458629726694104,1.0,,
U2978,2024,,,14.3,63.87120928491201,0.0,,
U2979,2024,,,19.6,35.49232497192063,18.0,,
U2980,2024,,,37.7,5.204043429427186,1.0,,
U2981,2024,,,21.3,28.828154249344816,10.0,,
U2982,2024,,,39.0,4.623736428304004,13.0,,
U2983,2024,,,26.0,17.184575065518537,11.0,,
U2984,2024,,,15.3,57.35679520778735,14.0,,
U2985,2024,,,18.1,42.41856982403595,1.0,,
U2986,2024,,,18.9,38.169225009359785,6.0,,
U2987,2024,,,17.3,46.10632721827032,3.0,,
U2988,2024,,,15.3,57.35679520778735,-0.0,,
U2989,2024,,,19.8,34.66866342193935,17.0,,
U2990,2024,,,7.3,94.92699363534255,41.0,,
U2991,2024,,,27.9,14.114563833770122,56.0,,
U2992,2024,,,13.2,69.89891426432048,0.0,,
U2993,2024,,,16.6,49.81280419318608,1.0,,
U2994,2024,,,18.5,40.24709846499438,0.0,,
U2995,2024,,,27.5,14.732309996256088,0.0,,
U2996,2024,,,13.8,66.39835267690005,0.0,,
U2997,2024,,,40.0,4.024709846499441,0.0,,
U2998,2024,,,19.7,35.09921377761138,14.0,,
U2999,2024,,,39.1,4.473979782852866,0.0,,
U3000,2024,,,24.0,21.35904155746912,4.0,,
U3001,2024,,,7.6,93.99101460127292,0.0,,
U3002,2024,,,13.6,67.2407338075627,1.0,,
U3003,2024,,,28.7,13.084986896293527,2.0,,
U3004,2024,,,26.3,16.622987645076748,0.0,,
U3005,2024,,,16.1,52.639460876076384,3.0,,
U3006,2024,,,18.6,39.666791463871206,2.0,,
U3007,2024,,,2.9,99.06402096593035,0.0,,
U3008,2024,,,24.1,21.04080868588544,3.0,,
U3009,2024,,,26.0,17.184575065518537,5.0,,
U3010,2024,,,7.4,94.51516286035194,0.0,,
U3011,2024,,,14.6,61.92437289404717,10.0,,
U3012,2024,,,13.8,66.39835267690005,4.0,,
U3013,2024,,,12.3,74.69112691875702,6.0,,
U3014,2024,,,15.5,56.34593785099214,0.0,,
U3015,2024,,,20.2,33.11493822538375,0.0,,
U3016,2024,,,15.4,56.77648820666417,3.0,,
U3017,2024,,,17.3,46.10632721827032,13.0,,
U3018,2024,,,8.0,93.14863347061024,67.0,,
U3019,2024,,,9.1,89.62935230250842,0.0,,
U3020,2024,,,13.7,66.7540247098465,2.0,,
U3021,2024,,,18.3,41.276675402470985,0.0,,
U3022,2024,,,23.7,22.107824784724823,0.0,,
U3023,2024,,,14.6,61.92437289404717,5.0,,
U3024,2024,,,16.4,50.86110071134407,1.0,,
U3025,2024,,,34.7,7.001123174840885,3.0,,
U3026,2024,,,16.2,52.09659303631599,8.0,,
U3027,2024,,,24.5,20.029951329090224,0.0,,
U3028,2024,,,9.1,89.62935230250842,5.0,,
U3029,2024,,,40.0,4.024709846499441,1.0,,
U3030,2024,,,23.3,23.11868214152003,1.0,,
U3031,2024,,,23.7,22.107824784724823,1.0,,
U3032,2024,,,9.3,88.84312991388992,1.0,,
U3033,2024,,,12.2,75.2714339198802,0.0,,
U3034,2024,,,41.0,3.7439161362785462,0.0,,
U3035,2024,,,12.1,75.739423436915,31.0,,
U3036,2024,,,9.6,87.81355297641333,1.0,,
U3037,2024,,,0.4,99.92512167727445,1.0,,
U3038,2024,,,25.3,18.66342193934856,4.0,,
U3039,2024,,,11.2,80.49419692998877,1.0,,
U3040,2024,,,20.4,32.02920254586298,2.0,,
U3041,2024,,,18.3,41.276675402470985,5.0,,
U3042,2024,,,8.5,91.65106701609884,4.0,,
U3043,2024,,,21.4,28.491201797079743,2.0,,
U3044,2024,,,15.3,57.35679520778735,0.0,,
U3045,2024,,,12.9,71.86447023586672,0.0,,
U3046,2024,,,21.6,27.94833395731936,0.0,,
U3047,2024,,,18.9,38.169225009359785,1.0,,
U3048,2024,,,13.7,66.7540247098465,2.0,,
U3049,2024,,,15.9,54.26806439535754,12.0,,
U3050,2024,,,20.9,30.10108573567952,11.0,,
U3051,2024,,,23.7,22.107824784724823,9.0,,
U3052,2024,,,12.4,74.11081991763385,1.0,,
U3053,2024,,,10.0,86.0539123923624,4.0,,
U3054,2024,,,19.4,36.70909771621116,0.0,,
U3055,2024,,,5.7,97.22950205915387,41.0,,
U3056,2024,,,14.3,63.87120928491201,0.0,,
U3057,2024,,,20.2,33.11493822538375,17.0,,
U3058,2024,,,17.2,46.63047547734931,14.0,,
U3059,2024,,,18.5,40.24709846499438,22.0,,
U3060,2024,,,2.1,99.25121677274429,28.0,,
U3061,2024,,,19.1,37.49532010482965,0.0,,
U3062,2024,,,6.8,95.80681392736804,40.0,,
U3063,2024,,,20.2,33.11493822538375,91.0,,
U3064,2024,,,1.7,99.38225383751404,57.0,,
U3065,2024,,,12.3,74.69112691875702,0.0,,
U3066,2024,,,15.6,55.80307001123175,1.0,,
U3067,2024,,,31.8,9.528266566828902,0.0,,
U3068,2024,,,19.5,36.09135155372519,0.0,,
U3069,2024,,,38.8,4.736053912392357,0.0,,
U3070,2024,,,12.4,74.11081991763385,0.0,,
U3071,2024,,,12.5,73.66154998128043,0.0,,
U3072,2024,,,9.0,90.00374391613629,30.0,,
U3073,2024,,,30.6,10.819917633845,0.0,,
U3074,2024,,,32.3,8.985398727068517,1.0,,
U3075,2024,,,22.8,24.18569824035942,2.0,,
U3076,2024,,,24.8,19.35604642456009,0.0,,
U3077,2024,,,24.2,20.74129539498315,13.0,,
U3078,2024,,,6.3,96.63047547734932,12.0,,
U3079,2024,,,182.0,0.0748783227255689,0.0,,
U3080,2024,,,25.9,17.37177087233246,0.0,,
U3081,2024,,,16.9,48.221639835267695,2.0,,
U3082,2024,,,8.3,92.30625233994758,14.0,,
U3083,2024,,,17.8,43.5604642456009,16.0,,
U3084,2024,,,23.9,21.677274429052783,0.0,,
U3085,2024,,,20.2,33.11493822538375,27.0,,
U3086,2024,,,40.7,3.874953201048292,0.0,,
U3087,2024,,,10.6,83.05877948333958,0.0,,
U3088,2024,,,19.9,34.18195432422314,0.0,,
U3089,2024,,,17.6,44.5900411830775,5.0,,
U3090,2024,,,8.9,90.49045301385247,0.0,,
U3091,2024,,,11.5,78.99663047547735,0.0,,
U3092,2024,,,31.1,10.23961063272183,0.0,,
U3093,2024,,,20.5,31.54249344814676,20.0,,
U3094,2024,,,33.9,7.806065144140772,0.0,,
U3095,2024,,,33.6,7.899663047547733,0.0,,
U3096,2024,,,16.1,52.639460876076384,14.0,,
U3097,2024,,,17.0,47.69749157618869,1.0,,
U3098,2024,,,10.8,82.01048296518158,9.0,,
U3099,2024,,,6.4,96.42456008985398,9.0,,
U3100,2024,,,20.3,32.590789966304754,6.0,,
U3101,2024,,,8.9,90.49045301385247,14.0,,
U3102,2024,,,15.2,57.88094346686634,0.0,,
U3103,2024,,,24.8,19.35604642456009,0.0,,
U3104,2024,,,44.5,2.714339198801952,1.0,,
U3105,2024,,,28.5,13.290902283788842,8.0,,
U3106,2024,,,49.6,1.7409210033695222,0.0,,
U3107,2024,,,9.8,86.95245226506927,2.0,,
U3108,2024,,,16.8,48.68962935230251,1.0,,
U3109,2024,,,5.0,97.82852864095844,1.0,,
U3110,2024,,,6.3,96.63047547734932,0.0,,
U3111,2024,,,32.1,9.19131411456383,10.0,,
U3112,2024,,,7.9,93.42942718083115,20.0,,
U3113,2024,,,27.8,14.26432047922127,0.0,,
U3114,2024,,,15.9,54.26806439535754,0.0,,
U3115,2024,,,20.9,30.10108573567952,0.0,,
U3116,2024,,,14.1,64.78846873830027,0.0,,
U3117,2024,,,25.8,17.63384500187196,0.0,,
U3118,2024,,,13.2,69.89891426432048,13.0,,
U3119,2024,,,7.3,94.92699363534255,41.0,,
U3120,2024,,,10.1,85.62336203669038,0.0,,
U3121,2024,,,18.6,39.666791463871206,1.0,,
U3122,2024,,,9.8,86.95245226506927,0.0,,
U3123,2024,,,7.3,94.92699363534255,2.0,,
U3124,2024,,,32.4,8.873081242980152,2.0,,
U3125,2024,,,12.5,73.66154998128043,0.0,,
U3126,2024,,,18.2,41.913141145638335,10.0,,
U3127,2024,,,15.1,58.36765256458255,5.0,,
U3128,2024,,,18.8,38.581055784350426,0.0,,
U3129,2024,,,10.2,85.00561587420442,3.0,,
U3130,2024,,,16.1,52.639460876076384,2.0,,
U3131,2024,,,8.7,91.18307749906404,9.0,,
U3132,2024,,,26.4,16.435791838262826,0.0,,
U3133,2024,,,14.6,61.92437289404717,3.0,,
U3134,2024,,,23.4,22.912766754024705,0.0,,
U3135,2024,,,17.7,44.04717334331711,4.0,,
U3136,2024,,,17.3,46.10632721827032,1.0,,
U3137,2024,,,16.0,53.46312242605767,1.0,,
U3138,2024,,,14.6,61.92437289404717,0.0,,
U3139,2024,,,8.1,92.86783976038936,1.0,,
U3140,2024,,,17.6,44.5900411830775,32.0,,
U3141,2024,,,10.4,84.06963684013478,0.0,,
U3142,2024,,,11.5,78.99663047547735,2.0,,
U3143,2024,,,30.9,10.50168476226132,0.0,,
U3144,2024,,,15.6,55.80307001123175,12.0,,
U3145,2024,,,33.2,8.348932983901157,0.0,,
U3146,2024,,,3.2,98.91426432047922,55.0,,
U3147,2024,,,8.3,92.30625233994758,18.0,,
U3148,2024,,,60.0,0.935979034069634,1.0,,
U3149,2024,,,9.5,88.22538375140397,0.0,,
U3150,2024,,,11.9,76.97491576188693,4.0,,
U3151,2024,,,9.8,86.95245226506927,1.0,,
U3152,2024,,,7.2,95.28266566828904,3.0,,
U3153,2024,,,14.1,64.78846873830027,0.0,,
U3154,2024,,,60.6,0.8985398727068494,0.0,,
U3155,2024,,,20.3,32.590789966304754,11.0,,
U3156,2024,,,1.6,99.5132909022838,88.0,,
U3157,2024,,,29.2,12.61699737925871,1.0,,
U3158,2024,,,13.2,69.89891426432048,0.0,,
U3159,2024,,,10.4,84.06963684013478,20.0,,
U3160,2024,,,14.9,59.86521901909397,13.0,,
U3161,2024,,,6.7,96.03144889554474,3.0,,
U3162,2024,,,28.8,12.935230250842377,0.0,,
U3163,2024,,,10.6,83.05877948333958,31.0,,
U3164,2024,,,12.5,73.66154998128043,1.0,,
U3165,2024,,,12.8,72.40733807562711,0.0,,
U3166,2024,,,13.9,65.87420441782103,1.0,,
U3167,2024,,,16.6,49.81280419318608,2.0,,
U3168,2024,,,18.8,38.581055784350426,4.0,,
U3169,2024,,,14.9,59.86521901909397,1.0,,
U3170,2024,,,67.8,0.7113440658929271,2.0,,
U3171,2024,,,77.9,0.4867090977162092,12.0,,
U3172,2024,,,14.5,62.67315612130289,3.0,,
U3173,2024,,,20.5,31.54249344814676,22.0,,
U3174,2024,,,16.4,50.86110071134407,64.0,,
U3175,2024,,,35.0,6.851366529389747,0.0,,
U3176,2024,,,10.2,85.00561587420442,10.0,,
U3177,2024,,,29.1,12.748034444028455,1.0,,
U3178,2024,,,16.4,50.86110071134407,33.0,,
U3179,2024,,,11.4,79.44590041183078,0.0,,
U3180,2024,,,10.1,85.62336203669038,9.0,,
U3181,2024,,,22.4,25.32759266192437,2.0,,
U3182,2024,,,17.8,43.5604642456009,7.0,,
U3183,2024,,,4.4,98.16548109322352,7.0,,
U3184,2024,,,28.1,13.815050542867835,0.0,,
U3185,2024,,,19.3,37.06476974915762,2.0,,
U3186,2024,,,11.9,76.97491576188693,2.0,,
U3187,2024,,,41.3,3.6690378135529778,1.0,,
U3188,2024,,,20.3,32.590789966304754,0.0,,
U3189,2024,,,50.9,1.6098839385997763,0.0,,
U3190,2024,,,7.2,95.28266566828904,5.0,,
U3191,2024,,,18.7,39.04904530138524,13.0,,
U3192,2024,,,32.8,8.61100711344066,0.0,,
U3193,2024,,,8.1,92.86783976038936,0.0,,
U3194,2024,,,10.6,83.05877948333958,0.0,,
U3195,2024,,,9.2,89.25496068888057,1.0,,
U3196,2024,,,21.8,27.293148633470608,30.0,,
U3197,2024,,,12.2,75.2714339198802,0.0,,
U3198,2024,,,18.2,41.913141145638335,0.0,,
U3199,2024,,,22.7,24.50393111194309,1.0,,
U3200,2024,,,9.1,89.62935230250842,1.0,,
